Frequency Value,FP01,FP02,FP03,FP04,FP05,FP06,FP07,FP08,FP09,FP10,FP11,FP12,FP13,FP14,FP15,FP16,FP17,FP18,FP19,FP20,FP21,FP22,FP23,FP24,FP25,FP26,FP27,FP28,FP29,FP30,FP31,FP32
0,0.224998,0.541364,0.43147,0.206338,0.230239,0.291931,0.347531,0.009789,0.006074,0.211569,0.263101,0.205571,0.000158,0.460845,0.213021,1,0.239374,0.203603,0.122114,0.162959,0.223386,0.214811,0.19797,0.177176,0.118852,0.183561,0.252472,0.233172,0.238521,0.141669,0.195021,0.198311
0.390625,0.190533,0.283703,0.339435,0.306959,0.021202,0.160628,0.227976,0.029755,0.063058,0.193672,0.018726,0.403433,0.27129,0.423572,0.071866,1,0.195723,0.193376,0.219962,0.225113,0.223975,0.201014,0.208741,0.236431,0.180122,0.192271,0.152885,0.228967,0.088106,0.154972,0.193931,0.213407
0.78125,0.174085,0.196593,0.531231,0.468713,0.112137,0.056259,0.461787,0.1751,0.175795,0.25401,0.07813,0.416673,0.386305,0.399005,0.139222,1,0.041024,0.038227,0.034394,0.02935,0.039565,0.022777,0.029481,0.036801,0.03257,0.046229,0.028163,0.039775,0.046869,0.044407,0.038439,0.03758
1.171875,0.373126,0.228901,0.460714,0.460337,0.263415,0.068417,0.403875,0.230351,0.232082,0.032878,0.021221,0.421769,0.209333,0.126527,0.037306,1,0.007779,0.00646,0.018548,0.003104,0.011189,0.010543,0.005831,0.007684,0.006432,0.011044,0.008068,0.011594,0.01177,0.007394,0.009605,0.010927
1.5625,0.42446,0.198326,0.408023,0.452443,0.39053,0.069282,0.308474,0.182497,0.239484,0.026667,0.103007,0.527892,0.19603,0.06838,0.162104,1,0.056022,0.045936,0.042597,0.017804,0.047245,0.048947,0.027342,0.024046,0.027508,0.015112,0.055358,0.04216,0.027086,0.03928,0.045485,0.054506
1.953125,0.372879,0.091158,0.336557,0.299918,0.419836,0.025334,0.197786,0.08744,0.068044,0.152427,0.283111,0.46762,0.171995,0.038373,0.310221,1,0.037199,0.019565,0.05064,0.014746,0.052557,0.037908,0.028434,0.017924,0.028765,0.005533,0.039152,0.038973,0.015918,0.027724,0.031964,0.046317
2.34375,0.462935,0.133035,0.393457,0.377125,0.430626,0.081014,0.300918,0.174786,0.201186,0.045225,0.288342,0.583619,0.214227,0.026392,0.298772,1,0.03622,0.035021,0.016056,0.046221,0.044659,0.038271,0.045778,0.049795,0.053617,0.074102,0.046577,0.051365,0.046737,0.040248,0.058377,0.045032
2.734375,0.465293,0.243905,0.392641,0.464595,0.470177,0.15804,0.318668,0.189437,0.158098,0.058033,0.184477,0.571642,0.223455,0.126247,0.31481,1,0.119712,0.120307,0.076252,0.10245,0.132087,0.150101,0.125028,0.119818,0.148606,0.143906,0.178673,0.146266,0.015185,0.122199,0.181795,0.155374
3.125,0.484818,0.03178,0.379386,0.43835,0.40368,0.040926,0.339824,0.232573,0.25114,0.038643,0.177979,0.569486,0.240768,0.073589,0.249259,1,0.137709,0.122864,0.146754,0.173273,0.170823,0.164619,0.176564,0.175403,0.187429,0.182453,0.111035,0.172925,0.076692,0.035423,0.174345,0.176009
3.515625,0.530383,0.263142,0.304498,0.3761,0.515884,0.257156,0.224446,0.12464,0.09331,0.216211,0.406815,0.684062,0.130444,0.026739,0.425164,1,0.045437,0.03186,0.083497,0.100747,0.069953,0.059033,0.093239,0.09559,0.095255,0.105328,0.024671,0.068432,0.084571,0.009573,0.068141,0.053393
