Frequency Value,FP01,FP02,FP03,FP04,FP05,FP06,FP07,FP08,FP09,FP10,FP11,FP12,FP13,FP14,FP15,FP16,FP17,FP18,FP19,FP20,FP21,FP22,FP23,FP24,FP25,FP26,FP27,FP28,FP29,FP30,FP31,FP32
0,0.457422,0.498079,0.226436,0.021648,0.272563,0.024678,0.498219,0.290762,0.215247,0.073166,0.00066,0.032043,0.497819,0.19013,0.246465,0.650569,0.272655,0.685133,0.752237,0.096764,0.515563,0.799011,0.231013,0.321218,0.685948,0.73674,0.359741,0.085244,0.089582,0.858922,1,0.237593
0.390625,0.085722,0.10834,0.07489,0.014974,0.028452,0.068417,0.108529,0.037261,0.020279,0.010659,0.078242,0.006596,0.120679,0.049597,0.040356,0.174774,0.511112,0.730995,0.769572,0.38001,0.6114,0.767902,0.494645,0.504129,0.737524,0.685033,0.616768,0.409778,0.29,0.664692,1,0.527255
0.78125,0.222354,0.091924,0.168583,0.118877,0.037172,0.101115,0.188948,0.159906,0.038496,0.168619,0.123547,0.063601,0.165344,0.119546,0.160318,0.051084,0.796645,0.77288,0.815898,0.688634,0.845689,0.922048,0.78766,0.733391,0.850303,0.729693,0.874579,0.757135,0.42921,0.740354,1,0.820149
1.171875,0.052102,0.059239,0.172892,0.134041,0.022242,0.126004,0.129288,0.041026,0.044213,0.14386,0.101775,0.100701,0.082405,0.158284,0.089804,0.054995,0.861742,0.841746,0.7725,0.611906,0.890785,0.935225,0.767417,0.621733,0.835529,0.662628,0.909165,0.800874,0.305128,0.768797,1,0.905292
1.5625,0.091699,0.028215,0.079692,0.065404,0.047212,0.043766,0.095065,0.080187,0.08402,0.058707,0.043952,0.030954,0.029357,0.028318,0.052725,0.047173,0.885826,0.837357,0.740845,0.742186,0.92055,0.954893,0.867456,0.754391,0.852298,0.728203,0.901051,0.892417,0.22196,0.736778,1,0.931836
1.953125,0.224249,0.002442,0.273315,0.192537,0.110628,0.043261,0.280314,0.18673,0.28801,0.040133,0.064586,0.146118,0.071768,0.089035,0.066614,0.010802,0.924561,0.847183,0.690295,0.805228,0.947049,0.951927,0.877921,0.830338,0.836976,0.828019,0.922713,0.93791,0.280771,0.712094,1,0.940771
2.34375,0.106903,0.137824,0.165747,0.126411,0.028844,0.263155,0.240524,0.171722,0.288242,0.055241,0.11757,0.075479,0.087154,0.141216,0.087225,0.02355,0.932906,0.842872,0.678319,0.785176,0.95507,0.953492,0.8595,0.792054,0.820637,0.775654,0.92748,0.930946,0.069764,0.725999,1,0.944734
2.734375,0.052442,0.048669,0.177784,0.087783,0.053404,0.060528,0.19076,0.16561,0.376898,0.059992,0.19837,0.101497,0.059135,0.057746,0.059459,0.033124,0.936249,0.882662,0.724557,0.808044,0.965047,0.966647,0.900933,0.830784,0.846331,0.772585,0.938707,0.945217,0.127641,0.738533,1,0.950014
3.125,0.15994,0.08341,0.244684,0.200966,0.113995,0.121038,0.311436,0.257367,0.38982,0.16484,0.13509,0.188869,0.202221,0.180122,0.084599,0.08428,0.899956,0.815052,0.620132,0.693896,0.911594,0.941794,0.811087,0.703275,0.789002,0.646703,0.861117,0.904915,0.079618,0.601088,1,0.923898
3.515625,0.105353,0.008217,0.21516,0.209853,0.108962,0.096402,0.294312,0.290053,0.420957,0.079176,0.008872,0.11639,0.186479,0.137443,0.035417,0.028925,0.887227,0.783488,0.650055,0.728503,0.912692,0.938033,0.79581,0.723221,0.765431,0.661774,0.826306,0.91092,0.029393,0.489017,1,0.928174
3.90625,0.271274,0.093631,0.373652,0.251922,0.250188,0.187519,0.482433,0.496507,0.595022,0.169945,0.011919,0.323509,0.2682,0.261001,0.021087,0.100625,0.932661,0.895263,0.695628,0.801947,0.928857,0.955512,0.872087,0.825992,0.799417,0.784033,0.883827,0.941656,0.097217,0.604516,1,0.941697
4.296875,0.244081,0.114445,0.280057,0.171678,0.432811,0.216786,0.378654,0.373939,0.528795,0.06587,0.141038,0.372233,0.203045,0.210998,0.063104,0.130033,0.951926,0.9039,0.8041,0.843904,0.956496,0.969889,0.902292,0.857478,0.875966,0.828275,0.924163,0.961817,0.042611,0.686315,1,0.967432
4.6875,0.336994,0.156202,0.282779,0.132468,0.383335,0.278525,0.361487,0.454468,0.562699,0.07853,0.075292,0.50045,0.165103,0.14175,0.092853,0.241694,0.948666,0.900247,0.858816,0.880905,0.971956,0.975116,0.924154,0.888313,0.89346,0.863957,0.936038,0.973496,0.152733,0.713771,1,0.977818
5.078125,0.304073,0.171899,0.233419,0.176231,0.28963,0.335604,0.294077,0.324044,0.443435,0.090188,0.084796,0.386075,0.154178,0.117305,0.042017,0.148812,0.937208,0.879437,0.803173,0.826486,0.955551,0.965696,0.88763,0.839904,0.840031,0.816702,0.918849,0.954324,0.103977,0.591828,1,0.965472
5.46875,0.331079,0.116099,0.517899,0.441338,0.387679,0.254147,0.53534,0.508694,0.583537,0.178561,0.031979,0.565835,0.396904,0.334214,0.015623,0.22062,0.958542,0.930238,0.769094,0.807746,0.948934,0.968502,0.880024,0.831853,0.873137,0.835807,0.940352,0.961783,0.129728,0.718269,1,0.973453
5.859375,0.38323,0.057184,0.397333,0.31786,0.195242,0.263752,0.421664,0.448875,0.651736,0.319209,0.145455,0.40988,0.183594,0.246819,0.11723,0.24971,0.955542,0.932786,0.754009,0.81475,0.954347,0.960659,0.906473,0.853909,0.914654,0.877914,0.938873,0.967671,0.107732,0.70866,1,0.964297
6.25,0.28436,0.021495,0.422988,0.368299,0.187465,0.154058,0.402469,0.373589,0.608573,0.223665,0.045458,0.2877,0.123745,0.142406,0.128146,0.218313,0.933926,0.888736,0.721509,0.787556,0.952465,0.954536,0.873321,0.829032,0.847735,0.819232,0.940305,0.961587,0.137092,0.751337,1,0.962463
6.640625,0.289228,0.145348,0.379199,0.332537,0.278381,0.240193,0.318713,0.300146,0.542521,0.204144,0.035251,0.324161,0.193021,0.208524,0.114532,0.240939,0.922693,0.857792,0.699879,0.759096,0.944468,0.947806,0.84551,0.78713,0.802454,0.772394,0.918367,0.957241,0.155371,0.705678,1,0.95166
7.03125,0.172772,0.142176,0.359003,0.259691,0.202639,0.166257,0.316067,0.308076,0.538798,0.180486,0.069414,0.276294,0.160436,0.196281,0.125569,0.124808,0.930336,0.888626,0.708337,0.750923,0.93585,0.960154,0.835034,0.776851,0.849272,0.824366,0.909997,0.950942,0.086082,0.633967,1,0.959211
