Frequency Value,FP01,FP02,FP03,FP04,FP05,FP06,FP07,FP08,FP09,FP10,FP11,FP12,FP13,FP14,FP15,FP16,FP17,FP18,FP19,FP20,FP21,FP22,FP23,FP24,FP25,FP26,FP27,FP28,FP29,FP30,FP31,FP32
0,0.049102,0.000717,0.000474,0.011885,0.125956,0.063974,0.003452,0.004265,0.011408,0.00263,0.078517,0.106012,0.012261,0.033612,0.00000084752,0.004038,1,0.446769,0.436809,0.386261,0.754925,0.555045,0.730487,0.556562,0.156757,0.217483,0.865975,0.498154,0.357408,0.100897,0.272655,0.20371
0.390625,0.028656,0.021714,0.01958,0.00385,0.011408,0.065803,0.010557,0.056048,0.183182,0.019477,0.047349,0.030534,0.061183,0.022012,0.035964,0.032853,1,0.743864,0.619473,0.768282,0.909642,0.852833,0.792206,0.722781,0.546926,0.504773,0.924531,0.833633,0.271699,0.215619,0.511112,0.725469
0.78125,0.179852,0.052388,0.101225,0.079887,0.03404,0.08137,0.100416,0.08256,0.082139,0.116947,0.041317,0.05632,0.078324,0.096313,0.108894,0.045087,1,0.917105,0.625907,0.704777,0.871973,0.878198,0.695376,0.628145,0.607605,0.497224,0.895965,0.793745,0.479209,0.667342,0.796645,0.840419
1.171875,0.1041,0.110093,0.177565,0.157629,0.028777,0.086141,0.16385,0.069005,0.035574,0.177546,0.075085,0.122847,0.116335,0.151702,0.119482,0.087338,1,0.94518,0.687918,0.58661,0.870093,0.904609,0.693505,0.545567,0.637145,0.486288,0.905995,0.786438,0.350211,0.74559,0.861742,0.886869
1.5625,0.040288,0.048487,0.046709,0.051279,0.03445,0.036533,0.055393,0.051947,0.077199,0.064761,0.03164,0.035737,0.043592,0.020311,0.072495,0.078016,1,0.962209,0.668396,0.72107,0.896734,0.91761,0.79327,0.692868,0.650273,0.58766,0.911387,0.846088,0.272036,0.775415,0.885826,0.873575
1.953125,0.180098,0.003311,0.272721,0.197112,0.098904,0.011733,0.282776,0.201676,0.320517,0.038773,0.080748,0.124471,0.066464,0.094144,0.066264,0.013896,1,0.95938,0.640028,0.801062,0.908664,0.936341,0.833086,0.806531,0.698132,0.731723,0.890491,0.910031,0.286408,0.711542,0.924561,0.921137
2.34375,0.084752,0.140183,0.152317,0.123316,0.030203,0.183991,0.224617,0.164799,0.293698,0.049514,0.138139,0.065296,0.091057,0.132985,0.078921,0.032207,1,0.959589,0.624422,0.765831,0.92004,0.941784,0.806113,0.755195,0.675041,0.675081,0.917021,0.902466,0.14124,0.777348,0.932906,0.930834
2.734375,0.053824,0.031734,0.152619,0.072605,0.023772,0.033512,0.175862,0.161702,0.328195,0.058933,0.179617,0.10732,0.030914,0.047519,0.069289,0.031547,1,0.974237,0.683944,0.784136,0.933202,0.935332,0.850448,0.78717,0.70969,0.66431,0.91443,0.900852,0.238646,0.794829,0.936249,0.917189
3.125,0.166412,0.084138,0.205037,0.148864,0.059705,0.079441,0.250866,0.195326,0.314757,0.148156,0.125838,0.182432,0.117581,0.120255,0.067772,0.094277,1,0.956041,0.584243,0.674184,0.870871,0.93862,0.743914,0.654842,0.61128,0.497878,0.864345,0.826131,0.202946,0.714242,0.899956,0.888712
3.515625,0.075251,0.007364,0.198908,0.188931,0.07749,0.077878,0.253457,0.226444,0.376681,0.094048,0.008623,0.093752,0.139876,0.14058,0.034053,0.026474,1,0.941063,0.589914,0.654542,0.851,0.897192,0.704625,0.644674,0.549134,0.456485,0.822063,0.809126,0.097683,0.613571,0.887227,0.862589
3.90625,0.228138,0.074416,0.316727,0.194284,0.190544,0.169297,0.416912,0.465832,0.558894,0.172367,0.014498,0.279561,0.225345,0.250286,0.013068,0.088791,1,0.96873,0.717884,0.804618,0.923598,0.947594,0.852772,0.812951,0.679342,0.678213,0.857382,0.897876,0.138989,0.64815,0.932661,0.908576
4.296875,0.261997,0.114307,0.261597,0.153566,0.428688,0.218239,0.352096,0.352398,0.474476,0.052215,0.152558,0.346956,0.183015,0.201221,0.04467,0.131217,1,0.971051,0.783993,0.83444,0.938526,0.965744,0.875371,0.839969,0.781707,0.744432,0.905345,0.929306,0.06527,0.725523,0.951926,0.946146
4.6875,0.354608,0.131264,0.258441,0.113242,0.345826,0.281934,0.33384,0.426246,0.505705,0.074351,0.076209,0.474085,0.142965,0.149939,0.085874,0.231485,1,0.978544,0.831341,0.870865,0.946989,0.967412,0.894675,0.867778,0.785575,0.765635,0.918948,0.939345,0.18698,0.763029,0.948666,0.956166
5.078125,0.30221,0.159262,0.245682,0.19058,0.263385,0.288402,0.293472,0.311327,0.459621,0.104893,0.105461,0.378662,0.16038,0.139115,0.053501,0.171768,1,0.971974,0.76717,0.821995,0.929293,0.956049,0.85482,0.82293,0.717494,0.716686,0.895213,0.910022,0.128187,0.658173,0.937208,0.931128
5.46875,0.305332,0.1148,0.516114,0.438051,0.378438,0.250862,0.535186,0.508419,0.569375,0.181232,0.027276,0.540615,0.43855,0.366525,0.014399,0.219905,1,0.979286,0.796148,0.840979,0.955203,0.974215,0.888973,0.849406,0.823129,0.784028,0.909969,0.948325,0.150243,0.723678,0.958542,0.961757
5.859375,0.432023,0.043154,0.439475,0.342997,0.194871,0.265065,0.481645,0.525155,0.686456,0.357779,0.118511,0.427211,0.181183,0.269879,0.129392,0.22142,1,0.98085,0.801733,0.863387,0.968227,0.973149,0.916192,0.88608,0.874877,0.849331,0.896992,0.964125,0.154986,0.714222,0.955542,0.971799
6.25,0.299023,0.019985,0.437637,0.36346,0.167259,0.138291,0.42452,0.384912,0.584289,0.252449,0.057114,0.288577,0.130696,0.167406,0.105223,0.176686,1,0.976598,0.739562,0.820597,0.946615,0.965476,0.860346,0.838489,0.741961,0.715714,0.911214,0.930954,0.195842,0.785823,0.933926,0.947106
6.640625,0.313119,0.143142,0.404333,0.348556,0.262963,0.231526,0.32887,0.296264,0.514992,0.214693,0.04357,0.355188,0.238846,0.261706,0.11286,0.247005,1,0.970084,0.678066,0.772326,0.940534,0.958796,0.811691,0.77862,0.658102,0.651819,0.901576,0.913842,0.255768,0.782493,0.922693,0.944856
7.03125,0.186484,0.136999,0.373733,0.271183,0.180603,0.175223,0.324718,0.29759,0.569243,0.191991,0.062256,0.30396,0.174275,0.241923,0.120709,0.144311,1,0.973397,0.73038,0.794917,0.939611,0.964002,0.837388,0.810876,0.765433,0.739105,0.868273,0.925117,0.152595,0.663187,0.930336,0.943176
7.421875,0.274213,0.1763,0.325913,0.24954,0.228162,0.270023,0.298975,0.270694,0.447403,0.083513,0.127302,0.32509,0.170551,0.214219,0.022457,0.065544,1,0.949138,0.617851,0.7666,0.915328,0.94548,0.812721,0.809616,0.684795,0.676811,0.862624,0.91935,0.263948,0.707628,0.89634,0.917741
7.8125,0.093264,0.043466,0.140937,0.131589,0.083692,0.093966,0.115918,0.090531,0.273965,0.059673,0.057624,0.101712,0.113034,0.113898,0.043037,0.094623,1,0.936045,0.431443,0.618918,0.876151,0.924166,0.705394,0.678094,0.612441,0.555063,0.789672,0.893643,0.099484,0.576983,0.885272,0.921139
8.203125,0.071019,0.064522,0.186507,0.144146,0.053049,0.126012,0.13651,0.130617,0.420959,0.122861,0.004395,0.103988,0.126648,0.115453,0.025259,0.059272,1,0.968828,0.669221,0.758458,0.9291,0.95384,0.836955,0.796224,0.77182,0.7044,0.849102,0.927664,0.149784,0.699597,0.92532,0.936385
8.59375,0.033011,0.079481,0.112338,0.077085,0.036584,0.140036,0.113503,0.104873,0.419862,0.130371,0.017828,0.081517,0.035266,0.084798,0.004938,0.004778,1,0.961218,0.703952,0.79087,0.920496,0.950486,0.837893,0.820389,0.77115,0.729689,0.87215,0.932848,0.146367,0.707893,0.914134,0.936143
8.984375,0.094943,0.232692,0.213802,0.160036,0.152893,0.259635,0.160616,0.121119,0.433976,0.121556,0.018413,0.113502,0.028301,0.117434,0.038351,0.035705,1,0.940622,0.56588,0.715046,0.894226,0.934611,0.773817,0.756579,0.664325,0.626638,0.844148,0.89444,0.204177,0.690523,0.89043,0.868545
9.375,0.079956,0.068229,0.210921,0.13476,0.057858,0.070125,0.162235,0.13263,0.334244,0.110907,0.015134,0.132567,0.024295,0.045306,0.041793,0.055048,1,0.94285,0.411676,0.564286,0.859874,0.91291,0.677934,0.636163,0.619327,0.520065,0.762742,0.882916,0.184951,0.589273,0.863494,0.869812
9.765625,0.119199,0.028636,0.244237,0.121159,0.040119,0.00831,0.322765,0.247418,0.61831,0.230101,0.041784,0.148551,0.007648,0.056944,0.028337,0.01487,1,0.966061,0.552337,0.757122,0.931116,0.958191,0.853093,0.808463,0.802638,0.747043,0.888532,0.946022,0.373674,0.803456,0.937276,0.925995
10.15625,0.165646,0.0648,0.416612,0.320115,0.157694,0.161338,0.422224,0.407286,0.553612,0.226333,0.062205,0.166209,0.064383,0.072263,0.062521,0.004629,1,0.971952,0.638876,0.827229,0.938758,0.965535,0.892098,0.868564,0.833693,0.795734,0.881464,0.956217,0.345531,0.804653,0.92748,0.934256
10.546875,0.19512,0.082849,0.535972,0.407312,0.17067,0.079884,0.51357,0.416042,0.618278,0.260305,0.086221,0.359667,0.142671,0.144191,0.055512,0.023975,1,0.97222,0.595648,0.812764,0.939877,0.967652,0.869935,0.845162,0.809902,0.783181,0.89379,0.942656,0.342472,0.804081,0.929561,0.931379
10.9375,0.2171,0.046801,0.518397,0.406263,0.143724,0.099211,0.520252,0.487181,0.611702,0.222761,0.093732,0.285401,0.322983,0.242523,0.074743,0.06926,1,0.975031,0.557283,0.767897,0.924321,0.950543,0.85381,0.801809,0.774079,0.746147,0.890528,0.93424,0.321656,0.839966,0.919679,0.935246
11.328125,0.106115,0.010411,0.504228,0.437359,0.124877,0.080292,0.514578,0.500053,0.539016,0.310136,0.106042,0.223161,0.278193,0.308235,0.15311,0.009499,1,0.976004,0.561768,0.758462,0.931651,0.941987,0.832248,0.786738,0.697741,0.664726,0.880425,0.926923,0.398074,0.831212,0.912332,0.938176
11.71875,0.071904,0.007784,0.257631,0.101508,0.033817,0.035638,0.234817,0.23949,0.229625,0.226458,0.083959,0.14994,0.025612,0.108972,0.093734,0.061662,1,0.974805,0.558329,0.749215,0.946947,0.946694,0.844812,0.804265,0.738219,0.70254,0.860122,0.940148,0.36308,0.801649,0.906664,0.934415
