Frequency Value,FP01,FP02,FP03,FP04,FP05,FP06,FP07,FP08,FP09,FP10,FP11,FP12,FP13,FP14,FP15,FP16
0,0.00000788876,0.13647,0.145289,0.09011,0.16159,0.118971,0.131883,0.195243,0.626044,0.724299,0.692404,0.730766,0.877257,0.927143,0.911317,1
0.390625,0.005808,0.131381,0.123826,0.087549,0.288349,0.237692,0.243376,0.308028,0.509507,0.626073,0.595226,0.636928,0.883319,0.93171,0.927558,1
0.78125,0.012935,0.110591,0.103209,0.042986,0.285345,0.261548,0.264928,0.29754,0.46672,0.576984,0.546666,0.581893,0.904745,0.950446,0.946307,1
1.171875,0.004512,0.073986,0.098681,0.036918,0.228176,0.194019,0.195959,0.233199,0.450128,0.533196,0.505036,0.528535,0.914871,0.950927,0.949763,1
1.5625,0.002389,0.023094,0.071043,0.026656,0.139326,0.131671,0.133601,0.140276,0.39298,0.451386,0.429844,0.443293,0.924718,0.950811,0.952394,1
1.953125,0.005873,0.012655,0.05273,0.015142,0.063297,0.094742,0.096176,0.063128,0.348656,0.398044,0.381189,0.391388,0.940633,0.959636,0.960111,1
2.34375,0.009977,0.006916,0.025811,0.005224,0.056019,0.090811,0.091761,0.056181,0.292953,0.329338,0.321259,0.33034,0.944736,0.960759,0.960484,1
2.734375,0.00493,0.008309,0.008427,0.007378,0.067208,0.087373,0.088253,0.067788,0.216214,0.242928,0.237041,0.244024,0.94702,0.962115,0.96203,1
3.125,0.00653,0.011366,0.001655,0.008775,0.034859,0.040819,0.041056,0.034976,0.136054,0.151797,0.145572,0.151603,0.957632,0.968263,0.967805,1
3.515625,0.008831,0.013935,0.005155,0.010306,0.023023,0.024115,0.024174,0.023078,0.093219,0.099562,0.091413,0.097181,0.962416,0.971298,0.971152,1
3.90625,0.00735,0.011303,0.00537,0.015981,0.034928,0.042492,0.04259,0.034884,0.116262,0.120152,0.11361,0.119073,0.965401,0.973823,0.974002,1
4.296875,0.009605,0.005685,0.010388,0.009533,0.039783,0.056979,0.05697,0.039458,0.160774,0.164395,0.156157,0.161542,0.966973,0.975298,0.975636,1
4.6875,0.013822,0.008755,0.015472,0.01063,0.04306,0.057014,0.057295,0.043278,0.164116,0.17299,0.161964,0.168791,0.967472,0.976263,0.975763,1
5.078125,0.004466,0.017812,0.026438,0.008391,0.07378,0.097703,0.098366,0.073015,0.245361,0.255776,0.242255,0.250019,0.970373,0.978229,0.977174,1
5.46875,0.001989,0.029653,0.050126,0.018825,0.104075,0.130827,0.131088,0.10449,0.249699,0.254488,0.245766,0.251146,0.973471,0.980457,0.979392,1
5.859375,0.001293,0.047121,0.074107,0.040833,0.131775,0.148824,0.148935,0.131885,0.251163,0.25434,0.247929,0.252303,0.976431,0.982531,0.981527,1
6.25,0.000254,0.052936,0.111007,0.037891,0.122109,0.155003,0.155313,0.122709,0.270511,0.273995,0.268932,0.272179,0.979608,0.984776,0.982939,1
6.640625,0.002689,0.076288,0.151221,0.043335,0.131196,0.160076,0.160285,0.132311,0.250288,0.254432,0.249262,0.252092,0.982565,0.986831,0.98505,1
7.03125,0.009613,0.119166,0.179423,0.056338,0.145098,0.182504,0.182632,0.145967,0.27134,0.275089,0.272502,0.274438,0.982722,0.987039,0.984657,1
