Frequency Value,FP01,FP02,FP03,FP04,FP05,FP06,FP07,FP08,FP09,FP10,FP11,FP12,FP13,FP14,FP15,FP16
0,0.00013,0.161485,0.18267,0.129694,0.18417,0.155719,0.171277,0.220805,0.95443,0.980879,1,0.980227,0.781689,0.770387,0.782204,0.692404
0.390625,0.008301,0.166554,0.170004,0.11937,0.330347,0.332672,0.341005,0.352568,0.933831,0.982873,1,0.986771,0.675882,0.674068,0.68377,0.595226
0.78125,0.023134,0.135318,0.151712,0.07268,0.331948,0.392869,0.397143,0.345877,0.933728,0.984606,1,0.990347,0.587884,0.595968,0.606581,0.546666
1.171875,0.007425,0.103974,0.153938,0.068815,0.272198,0.303393,0.306507,0.279062,0.935947,0.982861,1,0.991877,0.534935,0.543986,0.554975,0.505036
1.5625,0.007142,0.04398,0.146807,0.065076,0.184739,0.221232,0.224508,0.186618,0.940357,0.983532,1,0.993302,0.467168,0.479504,0.484152,0.429844
1.953125,0.003278,0.035232,0.147886,0.055337,0.119214,0.204414,0.20654,0.119104,0.950521,0.986977,1,0.994712,0.420021,0.430023,0.433542,0.381189
2.34375,0.007641,0.031039,0.153923,0.032423,0.130786,0.258582,0.260729,0.131628,0.966497,0.990845,1,0.996012,0.371072,0.380036,0.378315,0.321259
2.734375,0.008654,0.042592,0.180697,0.02889,0.210913,0.32211,0.324914,0.214104,0.967868,0.992112,1,0.996955,0.280511,0.289539,0.284231,0.237041
3.125,0.004272,0.033083,0.194206,0.021951,0.227941,0.308224,0.310588,0.233699,0.969494,0.992507,1,0.997283,0.180988,0.187943,0.180724,0.145572
3.515625,0.007322,0.03639,0.185963,0.010185,0.293075,0.364436,0.365516,0.297287,0.974319,0.993607,1,0.997656,0.122923,0.127235,0.120688,0.091413
3.90625,0.000978,0.031533,0.175781,0.017982,0.289364,0.397998,0.397758,0.290788,0.977268,0.994195,1,0.997909,0.151279,0.153643,0.14668,0.11361
4.296875,0.000339,0.026162,0.178414,0.016434,0.256117,0.368997,0.368461,0.256629,0.980509,0.994185,1,0.997715,0.198549,0.199362,0.19018,0.156157
4.6875,0.002567,0.027029,0.177916,0.0184,0.252036,0.346308,0.346559,0.253489,0.980401,0.993096,1,0.997351,0.201465,0.201457,0.198151,0.161964
5.078125,0.000961,0.038973,0.18612,0.020857,0.274438,0.366248,0.367167,0.27432,0.979137,0.992364,1,0.997387,0.283826,0.282829,0.282617,0.242255
5.46875,0.000226,0.053925,0.199783,0.028752,0.329899,0.405161,0.404908,0.330989,0.979349,0.992965,1,0.997771,0.287279,0.284159,0.287912,0.245766
5.859375,0.001413,0.100857,0.191933,0.048291,0.379558,0.426521,0.426729,0.383515,0.980664,0.993509,1,0.998012,0.283282,0.281011,0.286033,0.247929
6.25,0.00524,0.081381,0.240541,0.048309,0.369227,0.456641,0.457281,0.371087,0.982346,0.99443,1,0.998357,0.306199,0.301381,0.308368,0.268932
6.640625,0.02047,0.118859,0.347713,0.057305,0.434045,0.513066,0.513753,0.43736,0.984738,0.994776,1,0.998374,0.279411,0.275916,0.286105,0.249262
7.03125,0.037551,0.211127,0.391581,0.073321,0.477445,0.559286,0.559756,0.479408,0.986868,0.995122,1,0.998353,0.298755,0.295853,0.308386,0.272502
