Frequency Value,FP01,FP02,FP03,FP04,FP05,FP06,FP07,FP08,FP09,FP10,FP11,FP12,FP13,FP14,FP15,FP16
0,0.000378,0.15785,0.170168,0.139099,0.197244,0.159545,0.173287,0.235407,0.960178,1,0.980879,0.987806,0.787152,0.787048,0.795674,0.724299
0.390625,0.005567,0.165264,0.166294,0.119882,0.333969,0.336167,0.343218,0.357928,0.951694,1,0.982873,0.988967,0.687406,0.695676,0.701843,0.626073
0.78125,0.015696,0.13812,0.154649,0.069689,0.343287,0.392283,0.396427,0.357962,0.954183,1,0.984606,0.98826,0.604118,0.620526,0.626549,0.576984
1.171875,0.002537,0.108334,0.161746,0.065907,0.281976,0.306032,0.308958,0.289395,0.961214,1,0.982861,0.984894,0.548637,0.565398,0.571329,0.533196
1.5625,0.000521,0.049762,0.159177,0.063107,0.189361,0.22004,0.223282,0.191273,0.965591,1,0.983532,0.982896,0.478175,0.495752,0.496747,0.451386
1.953125,0.00001937012,0.040446,0.162494,0.053073,0.117578,0.204168,0.206296,0.117411,0.969863,1,0.986977,0.98538,0.431956,0.444527,0.445949,0.398044
2.34375,0.002793,0.033225,0.156273,0.031358,0.127534,0.252103,0.25423,0.128335,0.979686,1,0.990845,0.989619,0.378101,0.388443,0.385024,0.329338
2.734375,0.005656,0.044227,0.178026,0.028432,0.210098,0.320328,0.323118,0.213411,0.981715,1,0.992112,0.991385,0.286865,0.296615,0.289929,0.242928
3.125,0.00647,0.035921,0.19038,0.021391,0.229071,0.306584,0.308938,0.234852,0.983891,1,0.992507,0.991199,0.18874,0.195987,0.187977,0.151797
3.515625,0.011386,0.038208,0.184417,0.010075,0.296075,0.364849,0.365778,0.300364,0.985986,1,0.993607,0.992684,0.132941,0.137496,0.130371,0.099562
3.90625,0.003536,0.033048,0.176273,0.018642,0.292801,0.398684,0.398411,0.294087,0.987486,1,0.994195,0.993371,0.158813,0.161351,0.153832,0.120152
4.296875,0.001154,0.027044,0.178587,0.016612,0.25803,0.366163,0.36566,0.258487,0.98813,1,0.994185,0.993473,0.206655,0.207837,0.198331,0.164395
4.6875,0.000802,0.028229,0.175135,0.018164,0.252612,0.343318,0.343577,0.253977,0.987076,1,0.993096,0.992335,0.211326,0.212018,0.208661,0.17299
5.078125,0.000949,0.040271,0.184629,0.021114,0.27318,0.359936,0.360879,0.272974,0.986901,1,0.992364,0.991639,0.294919,0.294942,0.294386,0.255776
5.46875,0.000996,0.055292,0.198867,0.028976,0.323507,0.39579,0.39556,0.324538,0.988331,1,0.992965,0.992296,0.293917,0.291484,0.294972,0.254488
5.859375,0.000596,0.101666,0.188765,0.047787,0.371752,0.414722,0.414933,0.375616,0.9895,1,0.993509,0.993002,0.287797,0.286086,0.291026,0.25434
6.25,0.004804,0.08058,0.235859,0.045787,0.360686,0.445391,0.44603,0.362456,0.990945,1,0.99443,0.994094,0.309699,0.305395,0.311968,0.273995
6.640625,0.018949,0.115889,0.341634,0.055077,0.424477,0.502253,0.502902,0.427747,0.992081,1,0.994776,0.994502,0.28299,0.279981,0.289799,0.254432
7.03125,0.032862,0.208587,0.384151,0.071979,0.471273,0.55079,0.55126,0.47316,0.993119,1,0.995122,0.994679,0.299235,0.296818,0.309138,0.275089
7.421875,0.041354,0.193395,0.407697,0.087301,0.466262,0.549336,0.550106,0.467658,0.993524,1,0.995033,0.994378,0.27577,0.273984,0.285011,0.252252
