Frequency Value,FP01,FP02,FP03,FP04,FP05,FP06,FP07,FP08,FP09,FP10,FP11,FP12,FP13,FP14,FP15,FP16
0,0.001936,0.036367,0.03798,1,0.096231,0.1653,0.164897,0.09041,0.131587,0.139099,0.129694,0.141562,0.111031,0.106209,0.10408,0.09011
0.390625,0.001805,0.083099,0.199543,1,0.12516,0.271869,0.270996,0.10456,0.12163,0.119882,0.11937,0.115759,0.110148,0.100981,0.105446,0.087549
0.78125,0.01052,0.076926,0.227639,1,0.073959,0.110039,0.109648,0.06115,0.068855,0.069689,0.07268,0.069125,0.04947,0.045683,0.049983,0.042986
1.171875,0.004114,0.09668,0.192854,1,0.064842,0.12189,0.121987,0.057322,0.065191,0.065907,0.068815,0.065243,0.037386,0.03612,0.03939,0.036918
1.5625,0.003165,0.151828,0.104537,1,0.049728,0.115213,0.114982,0.044911,0.064618,0.063107,0.065076,0.060957,0.026062,0.026264,0.028486,0.026656
1.953125,0.000475,0.052302,0.173149,1,0.077829,0.079485,0.079276,0.070975,0.050557,0.053073,0.055337,0.052126,0.013105,0.013799,0.015583,0.015142
2.34375,0.00277,0.041205,0.180406,1,0.107376,0.116169,0.115654,0.10051,0.029197,0.031358,0.032423,0.029838,0.00575,0.005913,0.006412,0.005224
2.734375,0.009322,0.042155,0.225077,1,0.038707,0.076044,0.075832,0.033718,0.027201,0.028432,0.02889,0.027355,0.010469,0.009704,0.010328,0.007378
3.125,0.003152,0.072375,0.272179,1,0.030111,0.028078,0.028684,0.02689,0.021975,0.021391,0.021951,0.020762,0.011308,0.010561,0.010812,0.008775
3.515625,0.001996,0.05258,0.266737,1,0.016434,0.054879,0.056409,0.016858,0.011086,0.010075,0.010185,0.009586,0.013138,0.011968,0.0121,0.010306
3.90625,0.014944,0.002622,0.204612,1,0.032345,0.026904,0.027208,0.031036,0.020128,0.018642,0.017982,0.017591,0.019054,0.01737,0.018715,0.015981
4.296875,0.008571,0.024685,0.187941,1,0.02531,0.007074,0.006891,0.025053,0.016559,0.016612,0.016434,0.015837,0.011635,0.010394,0.011106,0.009533
4.6875,0.005,0.081161,0.2792,1,0.019043,0.015519,0.015317,0.017722,0.018181,0.018164,0.0184,0.0178,0.013331,0.011847,0.012903,0.01063
5.078125,0.002675,0.157443,0.250218,1,0.013222,0.026333,0.0257,0.014063,0.020841,0.021114,0.020857,0.020076,0.011294,0.010105,0.011235,0.008391
5.46875,0.004233,0.111634,0.237074,1,0.033825,0.034068,0.033457,0.035841,0.029388,0.028976,0.028752,0.028127,0.022331,0.020714,0.022479,0.018825
5.859375,0.004804,0.136792,0.217057,1,0.035379,0.049664,0.049459,0.034675,0.046865,0.047787,0.048291,0.048159,0.04521,0.043268,0.046132,0.040833
6.25,0.000976,0.136354,0.184683,1,0.032858,0.061976,0.060921,0.030993,0.044701,0.045787,0.048309,0.047671,0.044505,0.042128,0.044291,0.037891
6.640625,0.001899,0.068645,0.175167,1,0.023923,0.046508,0.045126,0.022611,0.053859,0.055077,0.057305,0.057355,0.048931,0.046803,0.0486,0.043335
7.03125,0.000325,0.149525,0.224062,1,0.042946,0.088345,0.087518,0.041753,0.071625,0.071979,0.073321,0.072781,0.061096,0.059158,0.063243,0.056338
7.421875,0.006795,0.155489,0.232982,1,0.048458,0.117521,0.11703,0.046684,0.084471,0.087301,0.090758,0.089801,0.074499,0.072416,0.076986,0.06759
7.8125,0.016012,0.137391,0.205756,1,0.052168,0.075914,0.076051,0.051648,0.068588,0.071585,0.074275,0.074205,0.068675,0.067423,0.071987,0.065719
8.203125,0.020288,0.096077,0.254203,1,0.042423,0.075272,0.075722,0.040959,0.078946,0.081928,0.086967,0.085913,0.067815,0.065982,0.069821,0.062197
8.59375,0.025544,0.050203,0.266765,1,0.070861,0.076811,0.076602,0.067207,0.074458,0.077428,0.081264,0.080543,0.072217,0.071243,0.075693,0.070314
8.984375,0.029374,0.019758,0.240094,1,0.027466,0.030784,0.030015,0.027029,0.059231,0.06089,0.064252,0.06398,0.045272,0.045036,0.048216,0.044547
9.375,0.014417,0.022219,0.236136,1,0.023507,0.064293,0.063328,0.023708,0.063652,0.064768,0.067976,0.067044,0.044916,0.0445,0.048094,0.044063
9.765625,0.002649,0.092227,0.233536,1,0.092245,0.097951,0.098466,0.091813,0.043783,0.043345,0.04543,0.044282,0.021498,0.021461,0.023228,0.021181
10.15625,0.003636,0.047212,0.146061,1,0.021545,0.079789,0.080155,0.021491,0.029103,0.028325,0.029242,0.028314,0.012147,0.011902,0.013752,0.012166
10.546875,0.00064,0.006128,0.114789,1,0.007698,0.016254,0.016407,0.009333,0.029983,0.029808,0.030021,0.028949,0.007907,0.007772,0.008888,0.007953
10.9375,0.007019,0.023768,0.158691,1,0.0278,0.052829,0.053126,0.032349,0.019266,0.018797,0.018912,0.017893,0.003793,0.003628,0.0043,0.003765
11.328125,0.003818,0.012576,0.154385,1,0.061994,0.083107,0.083355,0.067529,0.017785,0.017959,0.0185,0.018018,0.002683,0.002509,0.003085,0.002644
11.71875,0.017052,0.00505,0.126247,1,0.043038,0.028372,0.028102,0.046853,0.013963,0.013729,0.013826,0.013642,0.002978,0.00285,0.003671,0.002967
12.109375,0.004758,0.019383,0.133428,1,0.012625,0.060716,0.060529,0.012885,0.015946,0.015291,0.016572,0.01582,0.007871,0.007716,0.007824,0.007563
12.5,0.004234,0.037005,0.230635,1,0.016558,0.051189,0.050831,0.015654,0.018507,0.017006,0.017768,0.017043,0.009349,0.009119,0.009343,0.009262
12.890625,0.004778,0.075181,0.297255,1,0.00935,0.016095,0.015851,0.008556,0.016074,0.015336,0.015593,0.014565,0.003874,0.003867,0.00414,0.004401
13.28125,0.00979,0.131715,0.295752,1,0.047629,0.066982,0.066488,0.048933,0.017788,0.017047,0.017146,0.016506,0.002093,0.001999,0.002352,0.002394
13.671875,0.002013,0.022232,0.168191,1,0.02264,0.034253,0.034755,0.024735,0.011895,0.011592,0.011724,0.01116,0.001829,0.00174,0.002058,0.002147
14.0625,0.005327,0.033196,0.13285,1,0.005842,0.00606,0.006318,0.005565,0.014101,0.012919,0.014133,0.013263,0.002349,0.002316,0.002458,0.002727
14.453125,0.00226,0.077671,0.190476,1,0.006406,0.001007,0.000863,0.005726,0.015282,0.013581,0.013933,0.013301,0.003223,0.003164,0.003283,0.0032
14.84375,0.008205,0.060366,0.140515,1,0.005265,0.001356,0.001231,0.005758,0.011861,0.010706,0.010955,0.010254,0.001417,0.001412,0.001761,0.00162
