Frequency Value,FP01,FP02,FP03,FP04,FP05,FP06,FP07,FP08,FP09,FP10,FP11,FP12,FP13,FP14,FP15,FP16
0,0.010043,0.013703,0.024361,0.096231,1,0.387588,0.388824,0.975814,0.17273,0.197244,0.18417,0.198264,0.148117,0.156235,0.152863,0.16159
0.390625,0.005443,0.062484,0.053167,0.12516,1,0.40351,0.405734,0.984838,0.299927,0.333969,0.330347,0.332195,0.265688,0.278536,0.285311,0.288349
0.78125,0.001791,0.109227,0.066727,0.073959,1,0.451215,0.448948,0.990904,0.321236,0.343287,0.331948,0.331499,0.259227,0.271501,0.281357,0.285345
1.171875,0.003254,0.04085,0.095467,0.064842,1,0.539216,0.537736,0.992835,0.278921,0.281976,0.272198,0.267078,0.198163,0.207673,0.217875,0.228176
1.5625,0.014407,0.064028,0.033954,0.049728,1,0.558983,0.558547,0.994739,0.182515,0.189361,0.184739,0.178953,0.121425,0.128532,0.135805,0.139326
1.953125,0.021393,0.058973,0.026641,0.077829,1,0.595989,0.599002,0.997984,0.109638,0.117578,0.119214,0.112705,0.060098,0.062634,0.066265,0.063297
2.34375,0.0251,0.039974,0.045398,0.107376,1,0.604337,0.599059,0.998173,0.119648,0.127534,0.130786,0.125226,0.05409,0.056983,0.060056,0.056019
2.734375,0.021406,0.043807,0.09237,0.038707,1,0.551557,0.547361,0.997528,0.202505,0.210098,0.210913,0.203925,0.066705,0.070364,0.07377,0.067208
3.125,0.030386,0.060112,0.139352,0.030111,1,0.620579,0.619875,0.997286,0.22904,0.229071,0.227941,0.219675,0.040198,0.042561,0.043397,0.034859
3.515625,0.033351,0.031433,0.144903,0.016434,1,0.686113,0.685204,0.997799,0.298264,0.296075,0.293075,0.285558,0.032095,0.033621,0.033138,0.023023
3.90625,0.016845,0.021188,0.187058,0.032345,1,0.662973,0.656711,0.998258,0.292459,0.292801,0.289364,0.282419,0.045047,0.045622,0.046172,0.034928
4.296875,0.022464,0.019401,0.133136,0.02531,1,0.622575,0.620897,0.998497,0.250889,0.25803,0.256117,0.250823,0.049399,0.049571,0.049281,0.039783
