Frequency Value,FP01,FP02,FP03,FP04,FP05,FP06,FP07,FP08,FP09,FP10,FP11,FP12,FP13,FP14,FP15,FP16
0,0.000286,0.162971,0.174022,0.141562,0.198264,0.159768,0.174056,0.235996,0.941055,0.987806,0.980227,1,0.79966,0.803093,0.80605,0.730766
0.390625,0.009592,0.157983,0.158748,0.115759,0.332195,0.330198,0.337937,0.355753,0.92065,0.988967,0.986771,1,0.692902,0.705389,0.708464,0.636928
0.78125,0.026806,0.12532,0.144111,0.069125,0.331499,0.384841,0.389356,0.346191,0.919904,0.98826,0.990347,1,0.604479,0.624296,0.628479,0.581893
1.171875,0.010038,0.097981,0.145585,0.065243,0.267078,0.295951,0.299066,0.273888,0.926034,0.984894,0.991877,1,0.549096,0.566064,0.570922,0.528535
1.5625,0.010438,0.038966,0.135575,0.060957,0.178953,0.215679,0.218784,0.180842,0.930588,0.982896,0.993302,1,0.477591,0.494539,0.494254,0.443293
1.953125,0.006151,0.031506,0.137171,0.052126,0.112705,0.19444,0.196496,0.112643,0.941133,0.98538,0.994712,1,0.427919,0.440941,0.440827,0.391388
2.34375,0.011333,0.028243,0.143682,0.029838,0.125226,0.249869,0.252048,0.12602,0.960465,0.989619,0.996012,1,0.378889,0.389938,0.385556,0.33034
2.734375,0.010498,0.039564,0.171283,0.027355,0.203925,0.313513,0.316271,0.206995,0.96317,0.991385,0.996955,1,0.286794,0.297174,0.289986,0.244024
3.125,0.003253,0.029657,0.184185,0.020762,0.219675,0.300107,0.302441,0.225152,0.964691,0.991199,0.997283,1,0.187524,0.195242,0.186642,0.151603
3.515625,0.005168,0.033286,0.177886,0.009586,0.285558,0.357075,0.358153,0.289597,0.97102,0.992684,0.997656,1,0.129446,0.134315,0.126714,0.097181
3.90625,0.000234,0.028924,0.169049,0.017591,0.282419,0.391081,0.390855,0.283871,0.974605,0.993371,0.997909,1,0.157006,0.159864,0.151847,0.119073
4.296875,0.000531,0.023811,0.171912,0.015837,0.250823,0.364123,0.363578,0.251307,0.978164,0.993473,0.997715,1,0.20384,0.205195,0.19479,0.161542
4.6875,0.00452,0.024702,0.171516,0.0178,0.247372,0.343077,0.343333,0.248828,0.978365,0.992335,0.997351,1,0.20827,0.208887,0.203955,0.168791
5.078125,0.001444,0.036699,0.17876,0.020076,0.268174,0.360481,0.361448,0.268006,0.978167,0.991639,0.997387,1,0.291705,0.291345,0.289171,0.250019
5.46875,0.000356,0.051396,0.194311,0.028127,0.322799,0.398991,0.398727,0.323943,0.978415,0.992296,0.997771,1,0.293026,0.290219,0.292653,0.251146
5.859375,0.001762,0.098076,0.187558,0.048159,0.372382,0.420023,0.420204,0.376172,0.979776,0.993002,0.998012,1,0.287911,0.285899,0.289875,0.252303
6.25,0.004517,0.079493,0.235962,0.047671,0.364244,0.451766,0.452396,0.366173,0.981856,0.994094,0.998357,1,0.310011,0.305317,0.31147,0.272179
6.640625,0.018598,0.11668,0.343868,0.057355,0.429248,0.507969,0.508665,0.432597,0.984364,0.994502,0.998374,1,0.282956,0.279509,0.288939,0.252092
7.03125,0.036035,0.207213,0.387228,0.072781,0.472126,0.55414,0.554598,0.474052,0.986071,0.994679,0.998353,1,0.301441,0.298558,0.310328,0.274438
7.421875,0.041877,0.194052,0.412163,0.089801,0.467047,0.551551,0.552318,0.468576,0.98648,0.994378,0.998213,1,0.280911,0.278665,0.288927,0.254334
7.8125,0.070345,0.182601,0.422081,0.074205,0.502823,0.568138,0.569268,0.505474,0.986002,0.994318,0.998237,1,0.238485,0.237728,0.245682,0.216335
8.203125,0.094696,0.230468,0.449239,0.085913,0.544491,0.60116,0.602503,0.549403,0.984975,0.9939,0.99827,1,0.188402,0.18835,0.194278,0.168339
8.59375,0.098749,0.190407,0.40243,0.080543,0.543963,0.619678,0.620691,0.546795,0.983865,0.993727,0.998226,1,0.125071,0.125562,0.131825,0.110414
8.984375,0.099338,0.121246,0.377961,0.06398,0.503104,0.567787,0.567948,0.505202,0.984802,0.994477,0.99826,1,0.080554,0.080826,0.083484,0.066537
9.375,0.060387,0.100407,0.340864,0.067044,0.463627,0.5536,0.554151,0.466763,0.985169,0.994216,0.998104,1,0.059535,0.058374,0.057432,0.042073
9.765625,0.036374,0.059845,0.314177,0.044282,0.436567,0.48186,0.482642,0.437254,0.985148,0.993495,0.997724,1,0.058066,0.055842,0.054375,0.038789
10.15625,0.023864,0.081874,0.272874,0.028314,0.419034,0.423643,0.424512,0.42363,0.985974,0.993881,0.997747,1,0.066291,0.063575,0.062746,0.046586
10.546875,0.003977,0.064299,0.225538,0.028949,0.363519,0.420662,0.422138,0.368334,0.986538,0.994101,0.997656,1,0.0907,0.087438,0.088912,0.067281
10.9375,0.001722,0.051853,0.214647,0.017893,0.334841,0.361074,0.361948,0.3366,0.986407,0.994309,0.997351,1,0.108315,0.104182,0.106684,0.081975
11.328125,0.001714,0.046434,0.191582,0.018018,0.295822,0.332986,0.334412,0.297419,0.98694,0.994714,0.997399,1,0.11535,0.11137,0.112224,0.088946
11.71875,0.000721,0.046783,0.144484,0.013642,0.35004,0.37754,0.378537,0.351714,0.987659,0.995123,0.99754,1,0.119537,0.114903,0.12077,0.089752
12.109375,0.000557,0.031328,0.122391,0.01582,0.308892,0.310033,0.310463,0.308468,0.985873,0.994246,0.997122,1,0.115085,0.111463,0.116491,0.086837
12.5,0.001046,0.033776,0.115498,0.017043,0.248542,0.324144,0.324861,0.251564,0.98703,0.994705,0.997182,1,0.125525,0.121535,0.128119,0.095079
12.890625,0.001711,0.037807,0.070649,0.014565,0.258566,0.267038,0.267982,0.262119,0.988018,0.994695,0.997162,1,0.117448,0.112222,0.119588,0.086808
13.28125,0.002452,0.030516,0.078881,0.016506,0.224076,0.226339,0.227194,0.228196,0.987544,0.994608,0.996932,1,0.12021,0.115825,0.123016,0.09004
13.671875,0.003675,0.030305,0.074168,0.01116,0.251578,0.286398,0.287363,0.255768,0.987001,0.994465,0.996712,1,0.119967,0.116215,0.120118,0.089956
14.0625,0.003113,0.035041,0.077901,0.013263,0.280015,0.297357,0.298355,0.281688,0.986639,0.994263,0.996549,1,0.122468,0.117749,0.124165,0.089583
14.453125,0.002917,0.023883,0.072558,0.013301,0.274346,0.340285,0.341716,0.276196,0.985517,0.994325,0.996687,1,0.142182,0.137866,0.145212,0.10913
14.84375,0.002418,0.029748,0.079745,0.010254,0.257302,0.327794,0.329302,0.258011,0.98644,0.994527,0.996565,1,0.140599,0.13698,0.1424,0.110021
15.234375,0.00436,0.034686,0.105611,0.013895,0.236697,0.293895,0.295715,0.23965,0.986031,0.994119,0.996378,1,0.123727,0.121431,0.125958,0.096515
15.625,0.006056,0.035838,0.104505,0.015303,0.241948,0.297094,0.299349,0.24641,0.987226,0.994421,0.996586,1,0.129804,0.126718,0.135925,0.10007
16.015625,0.005945,0.030463,0.10146,0.011658,0.297423,0.308524,0.310039,0.301224,0.987088,0.994766,0.99652,1,0.14775,0.145511,0.150515,0.116203
16.40625,0.008312,0.026818,0.09952,0.012945,0.292469,0.290798,0.292212,0.294319,0.987456,0.994893,0.996514,1,0.153823,0.15179,0.155754,0.124914
16.796875,0.005091,0.024761,0.101658,0.018556,0.318508,0.356951,0.357743,0.318746,0.988104,0.995319,0.996687,1,0.184485,0.181988,0.186723,0.152592
17.1875,0.00547,0.026337,0.100569,0.023007,0.291067,0.359113,0.360006,0.29107,0.987513,0.994818,0.996698,1,0.189199,0.187577,0.191286,0.15726
17.578125,0.005703,0.033589,0.092684,0.022697,0.281128,0.338107,0.339282,0.284095,0.986615,0.994968,0.996501,1,0.173946,0.171801,0.177079,0.143965
17.96875,0.002028,0.0378,0.065564,0.019658,0.307133,0.341739,0.342619,0.310361,0.988441,0.995523,0.996791,1,0.190777,0.188214,0.196256,0.156603
18.359375,0.003067,0.071467,0.071729,0.024854,0.326448,0.343285,0.344477,0.329289,0.988985,0.995871,0.996968,1,0.174274,0.172764,0.181006,0.140798
18.75,0.004325,0.052827,0.057901,0.015546,0.314848,0.315069,0.316027,0.316195,0.987302,0.995465,0.996801,1,0.172614,0.171394,0.177671,0.142391
19.140625,0.002152,0.058967,0.056533,0.014425,0.29769,0.336346,0.337091,0.298979,0.986145,0.995199,0.996537,1,0.179976,0.178034,0.183496,0.150513
19.53125,0.000661,0.070423,0.062079,0.014312,0.297116,0.346794,0.347786,0.29987,0.986046,0.994947,0.996626,1,0.198407,0.197164,0.204186,0.164976
19.921875,0.001016,0.049495,0.087027,0.027567,0.305906,0.338227,0.339637,0.307,0.986295,0.995011,0.996406,1,0.189968,0.18957,0.193142,0.160739
20.3125,0.000932,0.042309,0.096715,0.013245,0.315185,0.339754,0.340638,0.315642,0.987455,0.99555,0.996498,1,0.160659,0.159796,0.163888,0.135485
20.703125,0.002124,0.042916,0.114438,0.029547,0.299406,0.344296,0.344286,0.300456,0.988237,0.995889,0.996614,1,0.182927,0.180684,0.185179,0.15751
21.09375,0.001649,0.035417,0.08355,0.016685,0.284575,0.324625,0.325111,0.286106,0.989299,0.996083,0.996628,1,0.189487,0.188915,0.190896,0.167596
21.484375,0.001505,0.056055,0.104181,0.017368,0.288471,0.341031,0.341543,0.290263,0.990035,0.996394,0.996638,1,0.181865,0.180578,0.182505,0.157831
21.875,0.000473,0.059266,0.097073,0.017247,0.279646,0.328062,0.328654,0.282002,0.990766,0.996747,0.996777,1,0.15645,0.156653,0.158568,0.13263
22.265625,0.001442,0.048576,0.100132,0.019635,0.31096,0.308448,0.30866,0.310674,0.990487,0.996726,0.996904,1,0.154155,0.154395,0.157811,0.132605
22.65625,0.002573,0.048922,0.092354,0.012246,0.318465,0.333951,0.333301,0.318216,0.990751,0.996704,0.996976,1,0.169926,0.169913,0.172232,0.149196
23.046875,0.001779,0.058657,0.10229,0.021656,0.299678,0.335901,0.335618,0.300568,0.991043,0.996692,0.996789,1,0.174951,0.17568,0.17962,0.153336
23.4375,0.00302,0.064957,0.106067,0.018217,0.27442,0.295474,0.295681,0.275092,0.991415,0.996978,0.996937,1,0.164477,0.164735,0.167828,0.144834
23.828125,0.00326,0.048715,0.117951,0.019104,0.314477,0.31929,0.319653,0.31643,0.991224,0.997133,0.997018,1,0.165476,0.164361,0.167713,0.14553
24.21875,0.005266,0.048498,0.141966,0.035576,0.307224,0.289128,0.289353,0.309337,0.991024,0.997047,0.997098,1,0.162225,0.161502,0.163071,0.142843
24.609375,0.004327,0.061855,0.155205,0.03056,0.323645,0.322344,0.322632,0.321454,0.991759,0.997151,0.997147,1,0.152255,0.151856,0.152977,0.136632
25,0.005477,0.050433,0.172821,0.02819,0.324897,0.35501,0.3555,0.322592,0.99167,0.997243,0.997215,1,0.158209,0.157302,0.161434,0.136747
25.390625,0.005611,0.066791,0.194385,0.028212,0.293486,0.329946,0.330774,0.293534,0.99146,0.997229,0.997166,1,0.148294,0.149248,0.149554,0.132357
25.78125,0.009702,0.062096,0.172716,0.014272,0.320646,0.332626,0.333123,0.323076,0.992131,0.997282,0.997117,1,0.155582,0.155474,0.154749,0.14048
26.171875,0.005446,0.086445,0.148027,0.025262,0.321247,0.32064,0.321241,0.324177,0.992364,0.997404,0.997267,1,0.141704,0.141646,0.14048,0.128332
26.5625,0.003651,0.111437,0.150104,0.036758,0.317689,0.322998,0.32368,0.319067,0.99211,0.997393,0.99727,1,0.14312,0.14287,0.144687,0.124457
26.953125,0.007137,0.108553,0.155598,0.033992,0.304325,0.355214,0.35652,0.304349,0.992148,0.997299,0.997157,1,0.131934,0.131433,0.132915,0.116757
27.34375,0.004919,0.103188,0.151793,0.045293,0.3372,0.379424,0.379296,0.337299,0.992564,0.997355,0.997226,1,0.141211,0.140423,0.141662,0.126282
27.734375,0.003534,0.087337,0.14082,0.034443,0.298957,0.354671,0.354882,0.30038,0.992652,0.997274,0.997326,1,0.138891,0.138784,0.138436,0.122654
28.125,0.005241,0.076362,0.160901,0.047092,0.335682,0.362641,0.363012,0.337264,0.992851,0.997396,0.997289,1,0.135459,0.135279,0.136164,0.117096
28.515625,0.007512,0.079911,0.178802,0.046743,0.35465,0.358742,0.359748,0.356435,0.992885,0.997509,0.997306,1,0.132531,0.131571,0.131935,0.116883
28.90625,0.01037,0.117663,0.204527,0.040553,0.345094,0.367973,0.368699,0.346576,0.993189,0.997498,0.99737,1,0.115294,0.114092,0.115066,0.101813
29.296875,0.006791,0.08258,0.2028,0.042289,0.333851,0.363922,0.364015,0.334668,0.993479,0.997539,0.997308,1,0.116256,0.1142,0.114246,0.10191
29.6875,0.002553,0.079368,0.214826,0.059359,0.379084,0.400881,0.401166,0.379905,0.993382,0.997495,0.997336,1,0.107009,0.105561,0.107497,0.092825
30.078125,0.002581,0.071059,0.185625,0.033487,0.359662,0.381315,0.382056,0.358328,0.993633,0.997499,0.997291,1,0.104648,0.10377,0.104045,0.092057
30.46875,0.003701,0.041958,0.199197,0.044296,0.358197,0.359827,0.360449,0.359316,0.993519,0.997455,0.997482,1,0.10371,0.103045,0.103011,0.092159
30.859375,0.007167,0.042867,0.181771,0.055887,0.371304,0.366402,0.366731,0.373494,0.993445,0.997457,0.997438,1,0.1015,0.101389,0.10041,0.088557
31.25,0.005794,0.063612,0.141478,0.035175,0.37371,0.39386,0.393818,0.37665,0.993822,0.997376,0.997309,1,0.107906,0.106483,0.104874,0.095057
31.640625,0.005864,0.100578,0.134229,0.055132,0.363793,0.375899,0.376402,0.366092,0.994195,0.997564,0.997407,1,0.104211,0.103482,0.105228,0.088978
32.03125,0.007599,0.114361,0.147304,0.06518,0.379897,0.363097,0.363768,0.381575,0.994289,0.997633,0.997346,1,0.101925,0.099967,0.101315,0.086808
32.421875,0.011194,0.122311,0.120983,0.059112,0.378302,0.377475,0.377778,0.3781,0.994271,0.997709,0.997263,1,0.11429,0.113299,0.114536,0.097291
32.8125,0.012644,0.127476,0.114653,0.059655,0.367564,0.380933,0.381132,0.369058,0.994032,0.997586,0.997478,1,0.095996,0.095693,0.09573,0.081679
33.203125,0.008573,0.141436,0.155062,0.086749,0.381408,0.381728,0.382422,0.382665,0.994868,0.997751,0.997766,1,0.100072,0.099672,0.099952,0.08639
33.59375,0.005701,0.16476,0.169384,0.074198,0.399174,0.403252,0.403476,0.403419,0.99524,0.997829,0.997624,1,0.095926,0.096218,0.09575,0.083832
33.984375,0.003969,0.118445,0.154943,0.049556,0.372896,0.390944,0.391484,0.377484,0.994984,0.997745,0.997393,1,0.088418,0.087356,0.089188,0.075988
34.375,0.001616,0.078161,0.176335,0.057916,0.349035,0.389198,0.389527,0.353605,0.995205,0.997716,0.997509,1,0.104545,0.104234,0.102332,0.095491
34.765625,0.004973,0.070347,0.178805,0.053397,0.388026,0.407658,0.40779,0.389732,0.995079,0.997653,0.997586,1,0.099024,0.0991,0.099062,0.086886
35.15625,0.003282,0.08005,0.173989,0.073491,0.371585,0.370391,0.370955,0.372124,0.994739,0.997594,0.997464,1,0.074797,0.074473,0.074448,0.063725
35.546875,0.004042,0.093772,0.215415,0.077036,0.393401,0.404479,0.405747,0.392298,0.994974,0.997751,0.997568,1,0.066505,0.066917,0.066717,0.057673
35.9375,0.002799,0.097704,0.230597,0.064836,0.386236,0.393239,0.393659,0.387266,0.994783,0.997817,0.997538,1,0.070657,0.071664,0.070134,0.062969
36.328125,0.006678,0.098443,0.183519,0.075062,0.355808,0.388221,0.388122,0.35804,0.994748,0.997682,0.997547,1,0.073532,0.072515,0.072928,0.063305
36.71875,0.005047,0.097088,0.154642,0.064529,0.393871,0.400191,0.400549,0.399523,0.995228,0.997795,0.997546,1,0.082943,0.081972,0.082649,0.07044
37.109375,0.00276,0.139235,0.169937,0.050332,0.389893,0.396866,0.397557,0.394378,0.995278,0.99773,0.997446,1,0.075197,0.074582,0.074447,0.066005
37.5,0.007216,0.156091,0.197591,0.082011,0.383054,0.3926,0.392633,0.386223,0.995205,0.997743,0.997506,1,0.075011,0.07489,0.074335,0.067239
37.890625,0.005423,0.158746,0.213583,0.077783,0.400584,0.400539,0.400343,0.399871,0.995025,0.997744,0.997526,1,0.070381,0.071073,0.071113,0.062576
38.28125,0.004369,0.110138,0.217661,0.06284,0.399827,0.408172,0.407947,0.397835,0.995093,0.997825,0.997568,1,0.063742,0.065262,0.063531,0.058267
38.671875,0.009147,0.095017,0.205067,0.08485,0.391031,0.41411,0.414294,0.391814,0.99527,0.997745,0.997487,1,0.060388,0.061335,0.060551,0.054146
39.0625,0.010098,0.128597,0.171536,0.056931,0.383879,0.39693,0.397291,0.387289,0.994864,0.997772,0.997448,1,0.076833,0.078112,0.077208,0.069607
39.453125,0.002711,0.140096,0.138321,0.049592,0.388978,0.403392,0.402458,0.391035,0.994743,0.997533,0.997362,1,0.081826,0.081469,0.080143,0.075446
39.84375,0.003076,0.088648,0.171555,0.077927,0.37453,0.385068,0.384723,0.37717,0.994425,0.997573,0.997401,1,0.062786,0.06305,0.062645,0.055816
40.234375,0.008069,0.072989,0.176461,0.054124,0.387531,0.404868,0.4047,0.388243,0.994153,0.997607,0.99731,1,0.080303,0.08184,0.08043,0.074632
40.625,0.003487,0.146185,0.195723,0.067562,0.391916,0.416074,0.41611,0.393128,0.994392,0.997525,0.997429,1,0.080446,0.080974,0.079367,0.074755
41.015625,0.002411,0.153088,0.186884,0.068945,0.362097,0.379119,0.379175,0.363809,0.99478,0.997464,0.997375,1,0.076971,0.07656,0.075708,0.069374
41.40625,0.001662,0.128784,0.194945,0.048469,0.362689,0.36717,0.367718,0.365555,0.994772,0.997418,0.997375,1,0.089739,0.089857,0.089317,0.082095
41.796875,0.002318,0.111351,0.221776,0.077792,0.355592,0.36039,0.360618,0.358733,0.994434,0.99744,0.997302,1,0.090023,0.09136,0.089878,0.084652
42.1875,0.001537,0.134912,0.202361,0.066249,0.390157,0.391908,0.391271,0.392939,0.994375,0.997556,0.997446,1,0.104351,0.105602,0.103268,0.098899
42.578125,0.004238,0.139724,0.191124,0.036711,0.383578,0.378091,0.377646,0.382405,0.994367,0.997426,0.99727,1,0.08951,0.088604,0.08646,0.084575
42.96875,0.002001,0.133803,0.201948,0.054072,0.363258,0.356267,0.355662,0.362964,0.994701,0.997456,0.997304,1,0.096394,0.097352,0.094979,0.093476
43.359375,0.000668,0.100076,0.176777,0.050838,0.361673,0.367991,0.36763,0.362389,0.99497,0.997456,0.997385,1,0.122049,0.122442,0.120495,0.117674
43.75,0.002173,0.071427,0.157358,0.042642,0.376942,0.366858,0.366944,0.376574,0.994557,0.997481,0.997285,1,0.115907,0.115765,0.113205,0.11178
44.140625,0.00442,0.08786,0.167052,0.069326,0.371349,0.349262,0.349604,0.373309,0.99447,0.997541,0.997323,1,0.116334,0.115385,0.111706,0.113913
44.53125,0.002181,0.080651,0.185316,0.060811,0.350946,0.341483,0.341568,0.35436,0.994593,0.997491,0.997325,1,0.119556,0.11906,0.115204,0.116747
44.921875,0.001652,0.102063,0.174085,0.050923,0.342286,0.343309,0.343179,0.344999,0.994443,0.997288,0.997238,1,0.124896,0.125078,0.120033,0.12278
45.3125,0.003635,0.098857,0.177962,0.052032,0.341035,0.370973,0.370874,0.343733,0.99468,0.997413,0.997189,1,0.126781,0.128079,0.121745,0.126685
45.703125,0.005831,0.10697,0.180385,0.043574,0.366082,0.388207,0.387827,0.366762,0.995144,0.99761,0.9973,1,0.147568,0.149714,0.145573,0.144513
46.09375,0.003229,0.107512,0.154241,0.050902,0.371595,0.37133,0.371287,0.371729,0.994864,0.99751,0.997208,1,0.152085,0.151168,0.147668,0.146759
46.484375,0.003049,0.103459,0.152939,0.064668,0.366289,0.376381,0.376071,0.367059,0.994587,0.997384,0.997192,1,0.138281,0.13665,0.132589,0.134473
46.875,0.002416,0.091459,0.154954,0.044243,0.39252,0.41737,0.416976,0.394944,0.995027,0.997505,0.997278,1,0.144387,0.142251,0.137245,0.140554
