Frequency Value,FP01,FP02,FP03,FP04,FP05,FP06,FP07,FP08,FP09,FP10,FP11,FP12,FP13,FP14,FP15,FP16
0,0.000172,0.158375,0.165368,0.106209,0.156235,0.127602,0.140773,0.188064,0.720749,0.787048,0.770387,0.803093,0.968276,1,0.978102,0.927143
0.390625,0.003804,0.148368,0.139116,0.100981,0.278536,0.25279,0.258725,0.296774,0.608734,0.695676,0.674068,0.705389,0.973656,1,0.98507,0.93171
0.78125,0.013975,0.107348,0.100322,0.045683,0.271501,0.27617,0.279543,0.282574,0.531079,0.620526,0.595968,0.624296,0.980136,1,0.990453,0.950446
1.171875,0.008028,0.064348,0.084212,0.03612,0.207673,0.201276,0.203207,0.212181,0.494804,0.565398,0.543986,0.566064,0.986406,1,0.992207,0.950927
1.5625,0.004831,0.017441,0.059064,0.026264,0.128532,0.136769,0.138566,0.129258,0.444293,0.495752,0.479504,0.494539,0.990145,1,0.992513,0.950811
1.953125,0.005445,0.011044,0.042139,0.013799,0.062634,0.101346,0.102679,0.06247,0.401382,0.444527,0.430023,0.440941,0.992845,1,0.993299,0.959636
2.34375,0.012478,0.006381,0.023241,0.005913,0.056983,0.101285,0.10227,0.05716,0.358166,0.388443,0.380036,0.389938,0.993657,1,0.993282,0.960759
2.734375,0.006575,0.009203,0.01021,0.009704,0.070364,0.101263,0.102234,0.070898,0.27556,0.296615,0.289539,0.297174,0.994586,1,0.993347,0.962115
3.125,0.006149,0.014239,0.003021,0.010561,0.042561,0.054851,0.055135,0.042698,0.184684,0.195987,0.187943,0.195242,0.996054,1,0.994042,0.968263
3.515625,0.006902,0.016766,0.006578,0.011968,0.033621,0.040088,0.040129,0.033791,0.135574,0.137496,0.127235,0.134315,0.996646,1,0.994116,0.971298
3.90625,0.007489,0.011838,0.006982,0.01737,0.045622,0.059589,0.059705,0.045656,0.161935,0.161351,0.153643,0.159864,0.997069,1,0.994126,0.973823
4.296875,0.009634,0.00662,0.013243,0.010394,0.049571,0.073331,0.073243,0.049244,0.20869,0.207837,0.199362,0.205195,0.997246,1,0.993916,0.975298
4.6875,0.016576,0.010362,0.018564,0.011847,0.052249,0.069801,0.070157,0.052551,0.207579,0.212018,0.201457,0.208887,0.997235,1,0.993193,0.976263
5.078125,0.006643,0.021587,0.031909,0.010105,0.082914,0.113809,0.114548,0.082215,0.289616,0.294942,0.282829,0.291345,0.997481,1,0.992857,0.978229
5.46875,0.003506,0.033085,0.055889,0.020714,0.114228,0.145137,0.145433,0.114803,0.290821,0.291484,0.284159,0.290219,0.997879,1,0.993736,0.980457
5.859375,0.003289,0.050277,0.080397,0.043268,0.140396,0.161,0.161136,0.140726,0.28607,0.286086,0.281011,0.285899,0.998051,1,0.994002,0.982531
6.25,0.001304,0.056789,0.118609,0.042128,0.130645,0.167102,0.167408,0.131302,0.304251,0.305395,0.301381,0.305317,0.998318,1,0.994407,0.984776
6.640625,0.003148,0.079472,0.158878,0.046803,0.138224,0.171337,0.17158,0.139461,0.278065,0.279981,0.275916,0.279509,0.998524,1,0.994573,0.986831
7.03125,0.011343,0.124359,0.186436,0.059158,0.151903,0.193747,0.193829,0.152808,0.294808,0.296818,0.295853,0.298558,0.998508,1,0.994531,0.987039
7.421875,0.012152,0.12796,0.195433,0.072416,0.139103,0.168181,0.167953,0.139172,0.26825,0.273984,0.277118,0.278665,0.998408,1,0.993987,0.985837
7.8125,0.0201,0.115655,0.193348,0.067423,0.103409,0.127604,0.127671,0.103532,0.221217,0.230963,0.236336,0.237728,0.998399,1,0.993667,0.985245
8.203125,0.025207,0.122325,0.182325,0.065982,0.09881,0.108561,0.108579,0.099082,0.168433,0.180401,0.18746,0.18835,0.998392,1,0.99289,0.984817
8.59375,0.034336,0.090724,0.167951,0.071243,0.071109,0.076817,0.076979,0.071326,0.1047,0.116246,0.124293,0.125562,0.998327,1,0.992243,0.984301
8.984375,0.033757,0.066891,0.120055,0.045036,0.033353,0.037772,0.037905,0.0336,0.063572,0.073298,0.080468,0.080826,0.998464,1,0.992853,0.98565
9.375,0.021914,0.03903,0.097607,0.0445,0.014577,0.019489,0.01943,0.014675,0.045701,0.053305,0.057713,0.058374,0.998233,1,0.992084,0.984339
9.765625,0.013882,0.010407,0.067617,0.021461,0.009296,0.012844,0.012799,0.009283,0.045882,0.053143,0.055387,0.055842,0.998214,1,0.991736,0.98487
10.15625,0.004263,0.014295,0.036653,0.011902,0.019842,0.022489,0.022451,0.019888,0.057031,0.062683,0.063637,0.063575,0.998142,1,0.991578,0.983776
10.546875,0.00713,0.018801,0.028333,0.007772,0.025935,0.03703,0.037122,0.026236,0.081373,0.087363,0.08738,0.087438,0.998084,1,0.991491,0.983946
10.9375,0.007824,0.00967,0.024874,0.003628,0.0276,0.031123,0.031228,0.027401,0.098491,0.10346,0.104383,0.104182,0.998013,1,0.991041,0.984187
11.328125,0.005604,0.006863,0.010462,0.002509,0.030831,0.037319,0.037345,0.030853,0.107314,0.110926,0.111641,0.11137,0.997843,1,0.991413,0.984048
11.71875,0.009652,0.013046,0.01622,0.00285,0.036427,0.037623,0.03782,0.035977,0.111689,0.113982,0.113764,0.114903,0.997934,1,0.991124,0.984549
12.109375,0.006148,0.005298,0.013843,0.007716,0.034314,0.035158,0.035203,0.034328,0.10807,0.1102,0.110453,0.111463,0.997965,1,0.991404,0.984774
12.5,0.006372,0.002429,0.012494,0.009119,0.038753,0.04581,0.045776,0.039052,0.120259,0.120184,0.121465,0.121535,0.997899,1,0.991884,0.984733
12.890625,0.010503,0.00513,0.003705,0.003867,0.038828,0.035781,0.036001,0.038905,0.111093,0.111509,0.111619,0.112222,0.997696,1,0.991347,0.98411
13.28125,0.010008,0.006357,0.005637,0.001999,0.028788,0.029851,0.029936,0.029263,0.113515,0.114968,0.114794,0.115825,0.997716,1,0.990877,0.983725
13.671875,0.002445,0.008962,0.005669,0.00174,0.034795,0.044753,0.0446,0.035336,0.116591,0.116323,0.115572,0.116215,0.997707,1,0.990626,0.983405
