Frequency Value,FP01,FP02,FP03,FP04,FP05,FP06,FP07,FP08,FP09,FP10,FP11,FP12,FP13,FP14,FP15,FP16
0,0.188623,0.287603,0.164052,0.050405,0.240285,0.149288,0.04521,0.243063,0.00027,0.101227,0.019101,0.055124,0.378793,0.035627,1,0.786939
0.390625,0.019231,0.04847,0.12327,0.05219,0.206982,0.300921,0.060771,0.343367,0.265997,0.102741,0.057599,0.357612,0.337142,0.126357,1,0.707338
0.78125,0.103977,0.128349,0.014914,0.010864,0.079222,0.161268,0.177995,0.067011,0.079661,0.171117,0.021546,0.068005,0.064624,0.099556,1,0.508474
1.171875,0.073151,0.137304,0.060251,0.039419,0.081247,0.008528,0.149114,0.09012,0.21266,0.291685,0.180738,0.109794,0.209333,0.396372,1,0.800856
1.5625,0.093371,0.072545,0.008874,0.057648,0.177192,0.077808,0.142454,0.075707,0.538148,0.567341,0.571791,0.305389,0.149779,0.432178,1,0.813178
1.953125,0.118878,0.094287,0.057399,0.089325,0.084585,0.162385,0.011673,0.046242,0.386144,0.537976,0.524898,0.130624,0.525517,0.313471,1,0.879006
2.34375,0.06529,0.091038,0.057729,0.024878,0.128141,0.020755,0.079783,0.162649,0.683461,0.70075,0.682229,0.439851,0.619305,0.478807,1,0.919118
2.734375,0.262796,0.132139,0.050278,0.016836,0.206872,0.203214,0.085565,0.195627,0.289108,0.28119,0.244407,0.241403,0.665293,0.240722,1,0.874948
3.125,0.198404,0.05387,0.077468,0.01643,0.053579,0.052107,0.061837,0.04014,0.252697,0.209578,0.367402,0.100749,0.54752,0.339602,1,0.856534
3.515625,0.212208,0.183455,0.21009,0.117277,0.031901,0.045278,0.071197,0.127751,0.40811,0.464554,0.580237,0.202804,0.138433,0.629594,1,0.885143
3.90625,0.16881,0.037677,0.038461,0.120013,0.015247,0.059936,0.029194,0.099824,0.638084,0.643126,0.582886,0.553714,0.395653,0.607239,1,0.955339
4.296875,0.15108,0.046684,0.057841,0.160214,0.021187,0.062924,0.020358,0.016141,0.501418,0.529573,0.583579,0.324091,0.537969,0.395944,1,0.916714
4.6875,0.166502,0.009266,0.04753,0.084257,0.040301,0.138696,0.028256,0.009487,0.575761,0.678144,0.681315,0.38082,0.584913,0.716863,1,0.941084
5.078125,0.051233,0.161606,0.183992,0.14183,0.028274,0.036335,0.052987,0.010345,0.483521,0.538613,0.565955,0.312601,0.428666,0.572903,1,0.930365
5.46875,0.203088,0.056608,0.131269,0.024306,0.160893,0.0592,0.081998,0.097364,0.336104,0.395169,0.419655,0.222085,0.690475,0.462682,1,0.922118
5.859375,0.130266,0.001257,0.021672,0.046614,0.00236,0.048931,0.042522,0.019405,0.284094,0.40737,0.431673,0.183385,0.454896,0.502556,1,0.926811
6.25,0.029357,0.046268,0.222911,0.12798,0.016515,0.016757,0.032295,0.036501,0.295988,0.381834,0.374521,0.192787,0.345124,0.384898,1,0.864678
6.640625,0.175382,0.122386,0.114295,0.005297,0.038003,0.036383,0.058919,0.019452,0.424525,0.479422,0.502937,0.33779,0.469881,0.445946,1,0.894082
7.03125,0.331747,0.08395,0.04305,0.078461,0.051762,0.079102,0.06029,0.042695,0.53544,0.462765,0.531864,0.479636,0.62353,0.433466,1,0.913182
7.421875,0.370907,0.146139,0.017885,0.022119,0.035136,0.103811,0.194478,0.138831,0.357049,0.338516,0.402988,0.309351,0.591744,0.495402,1,0.945312
7.8125,0.419315,0.05966,0.075081,0.030771,0.031345,0.079641,0.197377,0.142645,0.363426,0.41384,0.371555,0.264149,0.535753,0.552717,1,0.950078
8.203125,0.235273,0.245341,0.028702,0.168675,0.014942,0.476634,0.007789,0.201073,0.379372,0.416046,0.444079,0.278056,0.567352,0.421475,1,0.936852
8.59375,0.108448,0.044631,0.055366,0.015582,0.055371,0.093367,0.051796,0.174521,0.114984,0.133246,0.120231,0.083771,0.590128,0.395275,1,0.893778
8.984375,0.142011,0.04873,0.029914,0.042001,0.025737,0.130868,0.060352,0.123957,0.167493,0.130842,0.169171,0.173116,0.343657,0.371673,1,0.862457
9.375,0.037512,0.005518,0.086965,0.108945,0.012723,0.05442,0.065523,0.052179,0.382253,0.373098,0.422032,0.307745,0.281493,0.431397,1,0.879705
9.765625,0.027983,0.017517,0.050076,0.053321,0.019832,0.019126,0.106843,0.069885,0.325866,0.32997,0.447457,0.218751,0.280875,0.554549,1,0.862282
10.15625,0.167966,0.239556,0.036113,0.197911,0.063596,0.125522,0.087046,0.042951,0.32372,0.416253,0.224541,0.280561,0.313323,0.307663,1,0.842558
10.546875,0.062023,0.117358,0.065798,0.14027,0.057519,0.048309,0.055887,0.044904,0.257999,0.340417,0.218515,0.206706,0.375728,0.109716,1,0.733832
10.9375,0.142146,0.198283,0.145802,0.071531,0.090534,0.038029,0.125939,0.173996,0.192017,0.166392,0.242078,0.150897,0.450965,0.196845,1,0.851419
11.328125,0.092819,0.049812,0.067344,0.081964,0.025453,0.049811,0.032338,0.080492,0.310564,0.333183,0.266668,0.249945,0.260992,0.437477,1,0.856108
11.71875,0.034601,0.040187,0.113765,0.052548,0.118306,0.151937,0.124336,0.222502,0.565659,0.499342,0.527009,0.539312,0.31235,0.450422,1,0.913672
