Frequency Value,FP01,FP02,FP03,FP04,FP05,FP06,FP07,FP08,FP09,FP10,FP11,FP12,FP13,FP14,FP15,FP16,FP17,FP18,FP19,FP20,FP21,FP22,FP23,FP24,FP25,FP26,FP27,FP28,FP29,FP30,FP31,FP32
0,0.026103,0.000665,0.024919,0.00388,0.074924,0.021771,0.016884,0.009718,0.00000101618,0.162478,0.26523,0.020199,0.033448,0.004173,0.009349,0.00007331578,0.00012,0.016464,0.171218,0.007507,0.001217,0.017107,0.035124,0.058801,0.055604,0.105771,0.022908,0.000986,1,0.012707,0.017909,0.000572
0.390625,0.062682,0.11949,0.212878,0.076297,0.045909,0.030258,0.092504,0.06381,0.025987,0.133146,0.150193,0.069988,0.052413,0.063135,0.116633,0.012584,0.250884,0.31422,0.075554,0.067682,0.140632,0.158383,0.069309,0.039887,0.067278,0.071579,0.272816,0.104921,1,0.266371,0.158034,0.186903
0.78125,0.122881,0.445766,0.348166,0.240666,0.093591,0.039415,0.46447,0.220344,0.197717,0.415727,0.223623,0.288124,0.173464,0.295546,0.416647,0.088009,0.301249,0.350449,0.0946,0.116132,0.131495,0.21583,0.100982,0.083174,0.097553,0.114102,0.397461,0.138199,1,0.447228,0.214777,0.238698
1.171875,0.232047,0.403377,0.371268,0.432291,0.087785,0.212523,0.577491,0.288228,0.215785,0.583221,0.274513,0.237743,0.339139,0.339715,0.532848,0.156728,0.335059,0.412065,0.119648,0.109911,0.096999,0.22638,0.100474,0.093825,0.09527,0.151143,0.435927,0.087461,1,0.565058,0.204982,0.191489
1.5625,0.274058,0.128495,0.238543,0.279098,0.054094,0.233602,0.312264,0.215779,0.115971,0.360026,0.197245,0.08869,0.143902,0.174996,0.28672,0.02983,0.087126,0.168373,0.02073,0.053088,0.014397,0.037826,0.03194,0.061563,0.021949,0.090845,0.161034,0.01013,1,0.379534,0.026631,0.021598
1.953125,0.148554,0.10305,0.044175,0.052037,0.063847,0.130015,0.084583,0.059283,0.045076,0.181586,0.070146,0.0457,0.003514,0.008472,0.031781,0.074187,0.11974,0.166067,0.020492,0.026562,0.019374,0.057831,0.021764,0.025919,0.014187,0.044004,0.191414,0.01188,1,0.371302,0.05865,0.03127
2.34375,0.080529,0.004646,0.039555,0.044639,0.012923,0.088614,0.052043,0.039488,0.051719,0.093823,0.047536,0.0158,0.014392,0.032119,0.018971,0.029366,0.129543,0.190327,0.009185,0.015144,0.025158,0.065698,0.016765,0.015076,0.012526,0.025376,0.17111,0.025076,1,0.353347,0.068511,0.05423
2.734375,0.024024,0.183539,0.077231,0.106473,0.068121,0.218455,0.051803,0.049963,0.03736,0.137012,0.034504,0.041607,0.082006,0.122651,0.130982,0.050042,0.15292,0.181239,0.068052,0.046253,0.084243,0.109856,0.065231,0.061283,0.079248,0.086495,0.183983,0.071592,1,0.345369,0.100235,0.07938
3.125,0.033503,0.035403,0.0474,0.033379,0.03659,0.030353,0.061945,0.070506,0.033999,0.117395,0.037271,0.029805,0.031327,0.031283,0.031204,0.024952,0.098053,0.112959,0.024583,0.053391,0.038391,0.043466,0.043127,0.057692,0.054821,0.129726,0.095282,0.049922,1,0.219602,0.05824,0.063749
3.515625,0.011887,0.069535,0.038233,0.029754,0.04741,0.077015,0.052014,0.093194,0.066525,0.033709,0.023739,0.009906,0.030534,0.046885,0.049958,0.052196,0.019579,0.02463,0.041363,0.113354,0.015426,0.014607,0.072092,0.106899,0.119751,0.20878,0.010514,0.045945,1,0.112215,0.013799,0.019372
3.90625,0.000331,0.011241,0.091156,0.085105,0.02252,0.035857,0.095495,0.112942,0.086187,0.015487,0.07296,0.037648,0.042959,0.053664,0.200023,0.217599,0.033869,0.064705,0.049482,0.045894,0.002024,0.001168,0.0375,0.04736,0.082513,0.121799,0.033011,0.006566,1,0.192879,0.002653,0.002548
4.296875,0.022894,0.062762,0.098363,0.094768,0.041543,0.077724,0.090228,0.09149,0.10355,0.040544,0.098045,0.01731,0.003815,0.017654,0.127089,0.157795,0.069231,0.095319,0.067378,0.0984,0.046834,0.041305,0.089233,0.10529,0.123154,0.162379,0.062743,0.055853,1,0.204776,0.041114,0.040172
