Frequency Value,FP01,FP02,FP03,FP04,FP05,FP06,FP07,FP08,FP09,FP10,FP11,FP12,FP13,FP14,FP15,FP16
0,0.042109,1,0.416314,0.50167,0.068923,0.509624,0.505866,0.638442,0.694762,0.16639,0.728098,0.430528,0.523811,0.000659,0.129934,0.237945
0.390625,0.103469,1,0.564731,0.308679,0.143781,0.501309,0.593953,0.523923,0.67439,0.051631,0.715349,0.205604,0.583248,0.00605,0.15478,0.216095
0.78125,0.262469,1,0.596027,0.20306,0.202623,0.431173,0.577686,0.399929,0.535709,0.070407,0.662414,0.056196,0.531794,0.038103,0.101386,0.106018
1.171875,0.215658,1,0.666177,0.276146,0.214289,0.41583,0.523107,0.324295,0.308211,0.031503,0.597796,0.011319,0.426896,0.103504,0.084454,0.010953
1.5625,0.206246,1,0.670168,0.248277,0.268454,0.46273,0.552851,0.354988,0.196443,0.004291,0.556779,0.024497,0.445255,0.077844,0.095314,0.003707
1.953125,0.263499,1,0.651697,0.200167,0.25098,0.431682,0.582372,0.370144,0.10982,0.013891,0.493621,0.021,0.353036,0.038096,0.042922,0.007212
2.34375,0.30023,1,0.62456,0.186979,0.23561,0.380365,0.516169,0.292735,0.060722,0.019168,0.386683,0.032811,0.310027,0.025642,0.04443,0.020553
2.734375,0.322772,1,0.622252,0.201202,0.207798,0.334815,0.442058,0.28613,0.038441,0.02043,0.320042,0.037236,0.269548,0.021044,0.037052,0.023235
3.125,0.297699,1,0.545834,0.222635,0.130038,0.253092,0.381557,0.227971,0.040009,0.052247,0.253736,0.029174,0.187174,0.036988,0.035519,0.045357
3.515625,0.302074,1,0.464747,0.25841,0.084127,0.138882,0.25335,0.115389,0.068394,0.108751,0.214024,0.030828,0.073112,0.058614,0.048009,0.065606
3.90625,0.247549,1,0.485349,0.286455,0.071932,0.128427,0.232742,0.109281,0.097406,0.159163,0.218774,0.052804,0.085033,0.064272,0.058254,0.07789
4.296875,0.292003,1,0.448824,0.250932,0.066162,0.156154,0.220693,0.139143,0.088428,0.160702,0.20167,0.068015,0.071446,0.083587,0.03906,0.075431
4.6875,0.313864,1,0.424707,0.219782,0.072753,0.161744,0.230919,0.146941,0.073793,0.146716,0.15842,0.072736,0.057029,0.080355,0.024205,0.05952
5.078125,0.325077,1,0.437157,0.163581,0.150662,0.158143,0.249037,0.087553,0.053738,0.151208,0.171603,0.058817,0.056492,0.04391,0.013524,0.025184
5.46875,0.283131,1,0.442065,0.149184,0.150959,0.151549,0.250889,0.063152,0.039591,0.137881,0.148755,0.048233,0.051892,0.045958,0.031603,0.026582
5.859375,0.289881,1,0.487423,0.138499,0.069512,0.153407,0.261382,0.146105,0.035109,0.110844,0.128819,0.084103,0.045623,0.041323,0.012009,0.008409
6.25,0.304354,1,0.487223,0.141193,0.078385,0.156574,0.23792,0.119908,0.02308,0.090368,0.109615,0.064181,0.045867,0.031593,0.012802,0.005447
6.640625,0.288928,1,0.427495,0.156721,0.059491,0.131833,0.21255,0.096302,0.024018,0.101155,0.054715,0.064573,0.045653,0.036335,0.011244,0.004566
7.03125,0.30231,1,0.372818,0.185906,0.075657,0.048817,0.130017,0.01083,0.031844,0.179884,0.031803,0.039026,0.028201,0.02564,0.010878,0.007358
7.421875,0.292301,1,0.390814,0.194233,0.047671,0.084531,0.18863,0.063092,0.031515,0.132306,0.030707,0.061669,0.028116,0.029337,0.024546,0.008429
7.8125,0.286442,1,0.422182,0.180776,0.077077,0.086701,0.171797,0.042663,0.024058,0.134715,0.045869,0.052842,0.028407,0.041368,0.025913,0.011629
8.203125,0.291065,1,0.372057,0.12634,0.150915,0.059699,0.105574,0.001974,0.009468,0.161586,0.070131,0.022264,0.030221,0.035117,0.019654,0.007865
8.59375,0.306969,1,0.33856,0.098809,0.151891,0.049015,0.088623,0.00078,0.013758,0.150472,0.06299,0.035685,0.013504,0.038126,0.02916,0.016073
8.984375,0.305335,1,0.331676,0.126968,0.180643,0.051062,0.097606,0.000836,0.011002,0.113444,0.070435,0.033194,0.010415,0.054585,0.04974,0.031344
9.375,0.269791,1,0.34124,0.134873,0.154454,0.059581,0.068536,0.003771,0.002819,0.063996,0.082535,0.022731,0.009324,0.06923,0.052451,0.037556
9.765625,0.289637,1,0.353657,0.159985,0.147428,0.040177,0.027143,0.012205,0.002315,0.052942,0.085267,0.021478,0.011156,0.087441,0.084486,0.069726
10.15625,0.308659,1,0.377843,0.177027,0.172841,0.045886,0.059452,0.022289,0.000658,0.04827,0.068306,0.006167,0.010082,0.049751,0.075379,0.04916
10.546875,0.289664,1,0.339195,0.152303,0.154821,0.034724,0.054072,0.01517,0.002687,0.058516,0.067779,0.004081,0.004453,0.032963,0.055033,0.032487
10.9375,0.250257,1,0.331091,0.160803,0.147513,0.033618,0.076653,0.019791,0.004909,0.078621,0.06889,0.014086,0.006933,0.036264,0.033246,0.026497
11.328125,0.267793,1,0.343925,0.171998,0.164237,0.039488,0.080748,0.018208,0.009369,0.128947,0.068221,0.01179,0.003137,0.039973,0.048625,0.037018
11.71875,0.28419,1,0.368987,0.1805,0.175119,0.073205,0.104688,0.00406,0.013419,0.145574,0.10955,0.009622,0.001463,0.051916,0.048738,0.035736
12.109375,0.258767,1,0.336376,0.152637,0.194384,0.063289,0.113888,0.003832,0.007992,0.169261,0.117434,0.006947,0.011237,0.038307,0.024293,0.016362
12.5,0.281782,1,0.302064,0.17162,0.249498,0.050761,0.108699,0.011206,0.00401,0.207893,0.119129,0.001537,0.010756,0.039435,0.045688,0.024981
12.890625,0.272029,1,0.287118,0.172599,0.243302,0.048259,0.112619,0.010732,0.002658,0.219562,0.132399,0.002931,0.018778,0.028871,0.022359,0.01093
13.28125,0.227426,1,0.268349,0.202015,0.178617,0.07365,0.105497,0.00319,0.009016,0.169284,0.110796,0.002123,0.01549,0.03854,0.033074,0.017586
13.671875,0.173721,1,0.296641,0.187788,0.154812,0.077733,0.094118,0.007011,0.009563,0.144412,0.107011,0.004338,0.007703,0.038253,0.035478,0.0207
14.0625,0.214003,1,0.263189,0.190051,0.171995,0.047236,0.10462,0.001353,0.003071,0.172498,0.097587,0.002182,0.016745,0.019685,0.013443,0.005496
14.453125,0.235375,1,0.266626,0.183846,0.210184,0.046218,0.083134,0.013126,0.004065,0.195169,0.089003,0.003802,0.005669,0.04278,0.039135,0.025697
14.84375,0.239095,1,0.269728,0.175219,0.280353,0.031868,0.098176,0.036619,0.000596,0.251426,0.132917,0.011136,0.006669,0.021913,0.022072,0.015294
15.234375,0.196321,1,0.268955,0.165333,0.188307,0.07761,0.096905,0.001561,0.004558,0.164975,0.108659,0.004969,0.011316,0.030962,0.018096,0.012684
15.625,0.24613,1,0.282951,0.183044,0.305167,0.03088,0.085552,0.047797,0.000553,0.266093,0.148015,0.012731,0.012699,0.02879,0.024289,0.012967
16.015625,0.188425,1,0.266001,0.143772,0.237806,0.043204,0.087997,0.018285,0.001126,0.195975,0.128915,0.011629,0.016935,0.024473,0.017087,0.011948
16.40625,0.159182,1,0.233141,0.148276,0.159286,0.055999,0.056403,0.00626,0.005546,0.147954,0.098633,0.018655,0.003861,0.038683,0.032291,0.023652
16.796875,0.184093,1,0.243691,0.164117,0.229025,0.038818,0.056153,0.022894,0.000515,0.185594,0.11956,0.004551,0.015157,0.02345,0.020899,0.011846
17.1875,0.179731,1,0.242187,0.152119,0.189636,0.052667,0.042098,0.021754,0.000236,0.13895,0.124229,0.005015,0.010614,0.02505,0.022741,0.019097
17.578125,0.186636,1,0.227782,0.137486,0.204544,0.016757,0.045719,0.041471,0.00000183413,0.147124,0.123051,0.005811,0.001212,0.014678,0.026348,0.015363
17.96875,0.150024,1,0.2303,0.115646,0.156731,0.036457,0.033974,0.009789,0.00292,0.08891,0.085868,0.020008,0.01094,0.025871,0.02915,0.02666
18.359375,0.143691,1,0.248821,0.107343,0.103579,0.037951,0.035292,0.002958,0.005446,0.049295,0.066535,0.034633,0.002574,0.043347,0.037883,0.037553
18.75,0.137779,1,0.226954,0.116887,0.156537,0.027989,0.035193,0.018817,0.001218,0.077121,0.109725,0.019205,0.005512,0.02303,0.033313,0.027141
19.140625,0.124617,1,0.19869,0.134413,0.138972,0.025542,0.018569,0.02174,0.00066,0.065287,0.110849,0.009838,0.009926,0.029063,0.03131,0.030949
19.53125,0.141511,1,0.220264,0.161992,0.117379,0.035718,0.030716,0.013099,0.001758,0.078288,0.111922,0.01222,0.000982,0.044045,0.050838,0.040418
19.921875,0.188783,1,0.286082,0.1353,0.130287,0.050299,0.023666,0.005614,0.000471,0.053725,0.113478,0.021363,0.00403,0.040629,0.043595,0.039427
20.3125,0.117088,1,0.32215,0.098989,0.150449,0.060394,0.026215,0.022481,0.000774,0.026135,0.123888,0.039902,0.023031,0.067837,0.064738,0.070273
20.703125,0.105292,1,0.250949,0.149434,0.139769,0.057823,0.016627,0.025066,0.000287,0.028198,0.138027,0.031897,0.030159,0.050598,0.057353,0.05771
21.09375,0.148032,1,0.25727,0.137064,0.121561,0.044227,0.018453,0.018995,0.000842,0.03677,0.123171,0.020254,0.013314,0.0287,0.034669,0.034483
21.484375,0.095467,1,0.244518,0.142058,0.103253,0.048207,0.031453,0.017358,0.002184,0.017589,0.092844,0.053322,0.005919,0.051696,0.060778,0.051691
21.875,0.111254,1,0.204764,0.140344,0.095504,0.049435,0.027291,0.006695,0.001202,0.060409,0.089552,0.020087,0.010491,0.020188,0.024287,0.020229
22.265625,0.107602,1,0.21025,0.13831,0.098554,0.044981,0.026447,0.005775,0.000737,0.071966,0.120863,0.010968,0.000951,0.025912,0.028301,0.022429
22.65625,0.111205,1,0.228256,0.092712,0.087968,0.059441,0.01817,0.000574,0.002285,0.041689,0.093705,0.013062,0.002696,0.028621,0.04439,0.026951
23.046875,0.13038,1,0.231192,0.145963,0.172296,0.022305,0.016181,0.040941,0.005187,0.105906,0.127132,0.004412,0.012698,0.013478,0.019469,0.015493
23.4375,0.137134,1,0.211223,0.146533,0.154737,0.021673,0.026322,0.021372,0.006029,0.131194,0.131286,0.001156,0.004092,0.022646,0.029895,0.017033
23.828125,0.139257,1,0.232278,0.108758,0.115151,0.035553,0.030939,0.003917,0.002064,0.085859,0.131723,0.006669,0.007405,0.015058,0.010324,0.009882
24.21875,0.136891,1,0.231551,0.151786,0.140139,0.044206,0.038242,0.006992,0.000656,0.093642,0.147074,0.011099,0.010784,0.022629,0.0141,0.011629
24.609375,0.135284,1,0.251159,0.177342,0.224348,0.02763,0.037825,0.045159,0.000729,0.036421,0.198106,0.027896,0.006316,0.023253,0.032592,0.016467
25,0.327617,1,0.358447,0.362298,0.478278,0.005677,0.056303,0.243097,0.00141,0.022046,0.417747,0.032632,0.02517,0.004213,0.029369,0.0061
25.390625,0.155587,1,0.23503,0.192961,0.203799,0.023882,0.030454,0.047114,0.001165,0.036684,0.194696,0.017047,0.013781,0.013189,0.023827,0.00776
25.78125,0.095745,1,0.20097,0.190475,0.110617,0.050044,0.024585,0.006021,0.001098,0.028313,0.166118,0.020874,0.012459,0.009554,0.015167,0.008081
26.171875,0.111094,1,0.193881,0.156914,0.07736,0.05596,0.033376,0.001153,0.001395,0.026357,0.128569,0.014838,0.021036,0.011629,0.022866,0.010175
26.5625,0.104442,1,0.178032,0.141693,0.090208,0.069256,0.029692,0.002145,0.000785,0.06383,0.129944,0.017467,0.007572,0.027803,0.035236,0.020828
26.953125,0.108425,1,0.167821,0.146667,0.054351,0.059553,0.036707,0.013089,0.00141,0.079989,0.12086,0.012961,0.01501,0.014117,0.013894,0.013277
27.34375,0.123126,1,0.199351,0.141612,0.136122,0.027597,0.037031,0.010531,0.002875,0.159613,0.14223,0.012022,0.009534,0.022873,0.012397,0.008518
27.734375,0.108297,1,0.229491,0.127362,0.132524,0.027424,0.044034,0.011102,0.005292,0.123965,0.156458,0.006909,0.020034,0.0116,0.00594,0.004518
28.125,0.121804,1,0.203844,0.161127,0.185737,0.016083,0.050515,0.036254,0.008748,0.14914,0.184203,0.018236,0.017976,0.010544,0.007882,0.00583
28.515625,0.113247,1,0.191027,0.141689,0.125416,0.03224,0.027937,0.014907,0.001465,0.136943,0.135113,0.014774,0.002796,0.040398,0.035686,0.027648
28.90625,0.084241,1,0.190401,0.134599,0.064744,0.026013,0.021405,0.002925,0.001258,0.079498,0.104529,0.008096,0.014793,0.012692,0.01394,0.014498
29.296875,0.093288,1,0.162458,0.134274,0.093134,0.014558,0.031063,0.007178,0.003143,0.110329,0.108163,0.025539,0.006503,0.012253,0.012485,0.006296
29.6875,0.076556,1,0.158582,0.136488,0.067766,0.031873,0.025103,0.000186,0.004481,0.068355,0.111722,0.034628,0.004957,0.01645,0.019263,0.012882
30.078125,0.087616,1,0.163809,0.146293,0.078839,0.037248,0.024158,0.000476,0.006432,0.059252,0.120074,0.02906,0.011395,0.008319,0.015637,0.008779
30.46875,0.114756,1,0.210217,0.098,0.093073,0.029381,0.029031,0.004032,0.007413,0.082742,0.131566,0.023814,0.006128,0.016647,0.020119,0.011618
30.859375,0.109008,1,0.162913,0.125099,0.105978,0.025923,0.027204,0.00783,0.004682,0.123234,0.127873,0.022315,0.014317,0.007915,0.005499,0.004628
31.25,0.125591,1,0.181423,0.133875,0.134774,0.012525,0.032648,0.026346,0.004747,0.159007,0.133889,0.024868,0.018968,0.016173,0.016301,0.00539
31.640625,0.095315,1,0.150451,0.113137,0.04744,0.024252,0.026174,0.002501,0.004044,0.052402,0.113798,0.014559,0.012376,0.008578,0.012132,0.004793
32.03125,0.08923,1,0.143655,0.156296,0.109079,0.015961,0.025521,0.014389,0.003108,0.078038,0.132848,0.009803,0.015817,0.00577,0.006047,0.007479
32.421875,0.080989,1,0.131606,0.182446,0.096796,0.019141,0.027431,0.010754,0.002049,0.063559,0.1207,0.014235,0.007879,0.023034,0.029689,0.017224
32.8125,0.130101,1,0.165544,0.210782,0.195052,0.00568,0.033394,0.068637,0.006754,0.17459,0.188026,0.02152,0.013442,0.005276,0.008083,0.005822
33.203125,0.093834,1,0.159314,0.164062,0.103198,0.007184,0.026563,0.019358,0.001501,0.095897,0.116785,0.012759,0.008371,0.004665,0.002135,0.001616
33.59375,0.093777,1,0.156912,0.152961,0.091405,0.018314,0.022118,0.01446,0.005549,0.117478,0.1185,0.034442,0.00676,0.017005,0.004743,0.005301
33.984375,0.137109,1,0.1706,0.192125,0.183404,0.002675,0.022321,0.079882,0.011883,0.26264,0.165749,0.070983,0.016473,0.009739,0.004264,0.007247
34.375,0.16781,1,0.166409,0.187502,0.224999,0.000665,0.027129,0.129144,0.019638,0.287477,0.189461,0.090042,0.00764,0.009089,0.008901,0.005005
34.765625,0.171527,1,0.171642,0.169167,0.204833,0.0027,0.022552,0.096901,0.011826,0.231311,0.172511,0.053618,0.01023,0.007521,0.013956,0.006816
35.15625,0.175168,1,0.171411,0.185399,0.194556,0.003054,0.034077,0.076025,0.013478,0.235442,0.197568,0.045662,0.023175,0.00508,0.007064,0.004846
35.546875,0.114118,1,0.153502,0.146108,0.131414,0.017706,0.034017,0.02083,0.00427,0.151972,0.131127,0.01264,0.009985,0.005363,0.006389,0.001579
35.9375,0.139256,1,0.147523,0.15101,0.165992,0.006148,0.03373,0.059713,0.005404,0.197234,0.140585,0.039561,0.024757,0.000291,0.003761,0.001325
36.328125,0.177955,1,0.155518,0.1942,0.22071,0.000496,0.037212,0.116793,0.008295,0.306046,0.165789,0.082614,0.012766,0.012093,0.012903,0.005706
36.71875,0.192362,1,0.163616,0.169719,0.210471,0.002535,0.029819,0.098265,0.01528,0.281491,0.168019,0.093381,0.01037,0.003789,0.006389,0.002379
37.109375,0.137804,1,0.141782,0.150856,0.134061,0.007854,0.021683,0.035631,0.008032,0.180313,0.136167,0.037284,0.018487,0.003125,0.00258,0.003128
37.5,0.18026,1,0.153162,0.184069,0.212125,0.002827,0.020973,0.103694,0.008659,0.283441,0.151682,0.068059,0.006497,0.008793,0.014732,0.006829
37.890625,0.154314,1,0.166727,0.1702,0.158202,0.005278,0.0209,0.067273,0.008696,0.221555,0.140718,0.053082,0.00783,0.001492,0.002341,0.001002
38.28125,0.13212,1,0.141652,0.155695,0.085382,0.006325,0.033987,0.015087,0.001427,0.148821,0.096492,0.025464,0.012452,0.00895,0.006858,0.003447
38.671875,0.19856,1,0.154909,0.174587,0.189041,0.002425,0.036567,0.078297,0.009159,0.26841,0.14986,0.068315,0.012608,0.00909,0.010849,0.005012
39.0625,0.195988,1,0.17355,0.176253,0.199783,0.002569,0.017381,0.095902,0.007773,0.292309,0.148608,0.06917,0.024085,0.004194,0.008075,0.009368
39.453125,0.146369,1,0.145781,0.135684,0.119146,0.004572,0.024419,0.034505,0.001568,0.189071,0.104327,0.026408,0.011655,0.010357,0.013825,0.00469
39.84375,0.12471,1,0.143915,0.129016,0.069314,0.012288,0.027015,0.003612,0.000384,0.144866,0.086131,0.008187,0.01121,0.003362,0.006485,0.003024
