Frequency Value,FP01,FP02,FP03,FP04,FP05,FP06,FP07,FP08,FP09,FP10,FP11,FP12,FP13,FP14,FP15,FP16
0,0.041012,0.416314,1,0.025807,0.263756,0.36933,0.604501,0.400295,0.556621,0.000696,0.763432,0.014205,0.352237,0.001411,0.091897,0.132888
0.390625,0.024244,0.564731,1,0.089826,0.312629,0.521783,0.629255,0.408643,0.53964,0.018777,0.789782,0.006253,0.509472,0.014988,0.182451,0.125874
0.78125,0.049,0.596027,1,0.237561,0.364027,0.635212,0.61835,0.443247,0.376979,0.086359,0.812549,0.051759,0.514182,0.069575,0.088286,0.094995
1.171875,0.011075,0.666177,1,0.348971,0.307854,0.628963,0.551894,0.385368,0.237779,0.013762,0.775849,0.152586,0.491442,0.138819,0.076794,0.013295
1.5625,0.0075,0.670168,1,0.373082,0.360024,0.71237,0.616545,0.459676,0.167698,0.015157,0.711791,0.205528,0.578966,0.104661,0.074642,0.012113
1.953125,0.030238,0.651697,1,0.330589,0.333206,0.685039,0.641105,0.476774,0.083208,0.005441,0.592976,0.158848,0.479814,0.089171,0.027758,0.007595
2.34375,0.070236,0.62456,1,0.310446,0.301471,0.641207,0.585023,0.40921,0.048111,0.006758,0.452644,0.090457,0.429736,0.065231,0.02041,0.006039
2.734375,0.120821,0.622252,1,0.311597,0.30269,0.542259,0.54341,0.379933,0.035766,0.007496,0.362138,0.052909,0.380103,0.063931,0.012001,0.004193
3.125,0.109345,0.545834,1,0.262621,0.211246,0.39165,0.504046,0.287629,0.025,0.004713,0.24146,0.01543,0.303425,0.040061,0.010922,0.003351
3.515625,0.109349,0.464747,1,0.28364,0.135874,0.286637,0.404206,0.194369,0.011879,0.004081,0.146166,0.001859,0.183754,0.017068,0.005938,0.001909
3.90625,0.080119,0.485349,1,0.260658,0.088686,0.23307,0.341642,0.182722,0.013252,0.003825,0.1404,0.000332,0.179346,0.01718,0.004692,0.001608
4.296875,0.128494,0.448824,1,0.298588,0.100642,0.303109,0.344639,0.235442,0.011503,0.002904,0.158155,0.002934,0.151942,0.029191,0.002237,0.001922
4.6875,0.127162,0.424707,1,0.316335,0.13002,0.369671,0.368555,0.27202,0.006121,0.003759,0.176698,0.015661,0.141325,0.041755,0.005144,0.004433
5.078125,0.142295,0.437157,1,0.304186,0.18165,0.409288,0.393977,0.276682,0.006025,0.005281,0.214102,0.023449,0.203385,0.058715,0.001376,0.003887
5.46875,0.128418,0.442065,1,0.285155,0.152398,0.424417,0.420333,0.27287,0.004959,0.006363,0.22326,0.035284,0.197936,0.052584,0.001712,0.004193
5.859375,0.177733,0.487423,1,0.329969,0.109148,0.346467,0.398069,0.285217,0.004698,0.005081,0.211305,0.039283,0.130381,0.051729,0.003518,0.00285
6.25,0.160344,0.487223,1,0.298758,0.120477,0.288002,0.329542,0.202488,0.006575,0.003248,0.17597,0.023083,0.124262,0.035888,0.001319,0.001632
6.640625,0.140173,0.427495,1,0.26329,0.115488,0.218898,0.243222,0.114539,0.000712,0.012738,0.121037,0.019649,0.096393,0.032127,0.006338,0.001037
7.03125,0.142103,0.372818,1,0.222475,0.069658,0.184929,0.214652,0.096186,0.000468,0.022369,0.076359,0.015268,0.065119,0.018298,0.002443,0.003341
7.421875,0.130334,0.390814,1,0.255975,0.064614,0.184137,0.246183,0.130043,0.002025,0.024456,0.082685,0.028983,0.053021,0.019648,0.002805,0.000128
7.8125,0.101574,0.422182,1,0.218437,0.079029,0.247588,0.277451,0.168558,0.001287,0.019694,0.124581,0.027062,0.091405,0.028139,0.003498,0.000299
8.203125,0.093433,0.372057,1,0.220263,0.094222,0.263323,0.270722,0.149891,0.000838,0.014773,0.142731,0.028781,0.124096,0.037413,0.00355,0.001203
8.59375,0.109368,0.33856,1,0.251345,0.083695,0.25243,0.250624,0.14077,0.000191,0.023376,0.138699,0.039268,0.087415,0.047887,0.008551,0.00028
8.984375,0.099024,0.331676,1,0.261859,0.096237,0.272976,0.242875,0.128622,0.000726,0.017595,0.141697,0.044366,0.094201,0.037634,0.002156,0.000381
9.375,0.086241,0.34124,1,0.2765,0.083455,0.249758,0.24969,0.132773,0.001036,0.008699,0.155185,0.046068,0.107419,0.033536,0.004385,0.001742
9.765625,0.093469,0.353657,1,0.254252,0.057129,0.182309,0.151619,0.087017,0.000233,0.015361,0.141529,0.036212,0.096485,0.032604,0.002936,0.003864
10.15625,0.156634,0.377843,1,0.278548,0.068571,0.157107,0.126724,0.057363,0.001212,0.008434,0.105387,0.022456,0.069705,0.025935,0.007506,0.007083
10.546875,0.146486,0.339195,1,0.283603,0.078835,0.149449,0.140479,0.048828,0.00107,0.008226,0.087876,0.01339,0.061099,0.016096,0.002669,0.001075
10.9375,0.109173,0.331091,1,0.294541,0.076844,0.132531,0.145585,0.055715,0.001143,0.00671,0.09319,0.016196,0.089814,0.02177,0.001279,0.001541
11.328125,0.136233,0.343925,1,0.284275,0.083193,0.154889,0.154467,0.055742,0.000847,0.008352,0.098024,0.022362,0.086357,0.016129,0.002347,0.00156
11.71875,0.139426,0.368987,1,0.312277,0.093151,0.186535,0.194711,0.080292,0.003777,0.008256,0.141015,0.019278,0.074154,0.01608,0.005027,0.000809
12.109375,0.154709,0.336376,1,0.27855,0.089255,0.176502,0.214208,0.089071,0.003167,0.009577,0.147701,0.019828,0.094559,0.016889,0.005162,0.002004
12.5,0.16763,0.302064,1,0.278839,0.112417,0.180358,0.237505,0.071549,0.000888,0.015394,0.121801,0.018613,0.100743,0.014777,0.005071,0.000723
12.890625,0.151172,0.287118,1,0.287491,0.092519,0.170219,0.209685,0.07582,0.003963,0.011816,0.136822,0.015986,0.121398,0.014093,0.003133,0.00496
13.28125,0.129151,0.268349,1,0.313544,0.081414,0.157517,0.189059,0.079209,0.009799,0.006651,0.137266,0.021026,0.116419,0.011801,0.002912,0.006932
13.671875,0.0983,0.296641,1,0.323105,0.074943,0.162962,0.181493,0.082641,0.0074,0.005683,0.116834,0.019201,0.107225,0.01111,0.005241,0.002555
14.0625,0.143565,0.263189,1,0.322897,0.081755,0.139177,0.173856,0.070785,0.010313,0.007176,0.105393,0.003588,0.098755,0.005382,0.001337,0.009897
14.453125,0.162235,0.266626,1,0.310857,0.077323,0.13029,0.163333,0.053543,0.004593,0.011164,0.089444,0.003885,0.097262,0.007731,0.00134,0.003502
14.84375,0.158142,0.269728,1,0.266042,0.098393,0.116847,0.177141,0.032187,0.005228,0.010354,0.109269,0.004453,0.097341,0.005416,0.000333,0.004979
15.234375,0.147911,0.268955,1,0.321019,0.078754,0.147949,0.150908,0.065079,0.006398,0.008445,0.105672,0.011632,0.106006,0.003384,0.003767,0.01008
15.625,0.200972,0.282951,1,0.245823,0.087765,0.104215,0.156803,0.043557,0.010101,0.008967,0.117057,0.005216,0.124944,0.00314,0.0039,0.010301
16.015625,0.153258,0.266001,1,0.292629,0.083573,0.109106,0.179394,0.064711,0.012011,0.01185,0.133464,0.007332,0.123719,0.006102,0.000779,0.009075
16.40625,0.13998,0.233141,1,0.328789,0.061814,0.121718,0.150813,0.077827,0.005315,0.017176,0.090986,0.01251,0.120817,0.007059,0.000623,0.004597
16.796875,0.149373,0.243691,1,0.295126,0.072235,0.097845,0.133553,0.042707,0.005355,0.009579,0.090166,0.010953,0.120276,0.0093,0.000349,0.004805
17.1875,0.129432,0.242187,1,0.310765,0.046011,0.098445,0.127643,0.057265,0.009709,0.008289,0.100759,0.012748,0.116259,0.004082,0.000422,0.00645
17.578125,0.134638,0.227782,1,0.312051,0.056676,0.085764,0.121889,0.039893,0.00751,0.011834,0.091439,0.008537,0.101553,0.002059,0.002073,0.006484
17.96875,0.129579,0.2303,1,0.350062,0.057679,0.084852,0.106517,0.041122,0.007793,0.020362,0.087537,0.012554,0.098255,0.005537,0.00076,0.008968
18.359375,0.14066,0.248821,1,0.387453,0.059448,0.061973,0.09268,0.038932,0.003786,0.033573,0.066252,0.017344,0.063042,0.011998,0.00338,0.000859
18.75,0.134108,0.226954,1,0.320923,0.073459,0.07609,0.096827,0.030041,0.0071,0.02325,0.084969,0.009534,0.061517,0.003525,0.004106,0.001139
19.140625,0.114763,0.19869,1,0.329466,0.070142,0.060498,0.075728,0.024478,0.008672,0.023469,0.078702,0.013458,0.064345,0.004989,0.000766,0.002205
19.53125,0.106553,0.220264,1,0.322289,0.044421,0.083535,0.10061,0.042795,0.016067,0.024318,0.101165,0.008828,0.083665,0.004604,0.00046,0.002234
19.921875,0.144523,0.286082,1,0.366728,0.082829,0.087815,0.066622,0.023095,0.012241,0.024274,0.103369,0.016082,0.052976,0.006703,0.005118,0.004186
20.3125,0.118294,0.32215,1,0.320777,0.101509,0.103329,0.06746,0.01284,0.012831,0.030185,0.114936,0.032023,0.055709,0.01734,0.011515,0.006022
20.703125,0.107233,0.250949,1,0.307284,0.067768,0.103547,0.077622,0.023612,0.013008,0.031459,0.11553,0.033209,0.084965,0.00838,0.003299,0.005013
21.09375,0.112371,0.25727,1,0.342141,0.058765,0.090803,0.087332,0.031303,0.009285,0.031871,0.091771,0.029527,0.111373,0.006975,0.006676,0.011177
21.484375,0.101484,0.244518,1,0.324764,0.045272,0.088534,0.110181,0.04924,0.011331,0.028042,0.081398,0.039661,0.105994,0.006373,0.002288,0.002454
21.875,0.09756,0.204764,1,0.359114,0.059896,0.077644,0.108244,0.041929,0.013337,0.039799,0.073048,0.010916,0.138506,0.002351,0.000825,0.013053
22.265625,0.121694,0.21025,1,0.33211,0.057962,0.080065,0.082203,0.045924,0.013248,0.034233,0.078588,0.009233,0.114056,0.003818,0.001272,0.007073
22.65625,0.114043,0.228256,1,0.347604,0.057525,0.072629,0.046253,0.042432,0.011047,0.028137,0.070774,0.021262,0.085998,0.005094,0.005965,0.002273
23.046875,0.08991,0.231192,1,0.297089,0.072524,0.082981,0.074835,0.017324,0.021187,0.017777,0.089374,0.012563,0.132248,0.00125,0.003417,0.012749
23.4375,0.111321,0.211223,1,0.322626,0.057537,0.077254,0.094624,0.039445,0.023736,0.004398,0.100619,0.026106,0.122893,0.011189,0.004882,0.001439
23.828125,0.117955,0.232278,1,0.342017,0.059239,0.086314,0.097327,0.05208,0.012688,0.009734,0.082263,0.027381,0.123255,0.007781,0.003748,0.006854
24.21875,0.131633,0.231551,1,0.296326,0.077163,0.095107,0.124833,0.042375,0.012738,0.011505,0.091978,0.017406,0.111819,0.007133,0.004988,0.005647
24.609375,0.12417,0.251159,1,0.212586,0.096063,0.066606,0.110632,0.018109,0.010198,0.010094,0.099951,0.026557,0.100454,0.008642,0.008455,0.000446
25,0.226876,0.358447,1,0.034876,0.178137,0.039226,0.104561,0.031927,0.008943,0.00074,0.190722,0.01942,0.112023,0.002516,0.012746,0.003321
25.390625,0.116799,0.23503,1,0.222546,0.07884,0.05903,0.080679,0.027885,0.012134,0.007239,0.101773,0.017164,0.099316,0.007121,0.005743,0.001339
