Frequency Value,FP01,FP02,FP03,FP04,FP05,FP06,FP07,FP08,FP09,FP10,FP11,FP12,FP13,FP14,FP15,FP16
0,0.003632,0.523811,0.352237,0.291793,0.089874,0.323271,0.672917,0.566349,0.713277,0.04312,0.417926,0.141173,1,0.015693,0.190416,0.424589
0.390625,0.033233,0.583248,0.509472,0.114561,0.2238,0.424684,0.667543,0.434806,0.675892,0.091163,0.539012,0.044189,1,0.00164,0.25597,0.39812
0.78125,0.158897,0.531794,0.514182,0.034629,0.302149,0.48456,0.658929,0.413235,0.627404,0.069576,0.608701,0.039348,1,0.005207,0.170043,0.364798
1.171875,0.056274,0.426896,0.491442,0.153772,0.210929,0.428912,0.603844,0.374453,0.529108,0.094098,0.544945,0.017232,1,0.007294,0.102441,0.28393
1.5625,0.057732,0.445255,0.578966,0.178024,0.287719,0.478957,0.634735,0.381032,0.430633,0.099059,0.62903,0.01962,1,0.00521,0.046642,0.23088
1.953125,0.054249,0.353036,0.479814,0.101588,0.261372,0.404829,0.541003,0.320776,0.31556,0.125716,0.474337,0.013482,1,0.011376,0.007437,0.240069
2.34375,0.041902,0.310027,0.429736,0.052737,0.206675,0.387755,0.466509,0.288179,0.289966,0.163524,0.473895,0.01368,1,0.029721,0.010142,0.25329
2.734375,0.043917,0.269548,0.380103,0.049105,0.177947,0.349758,0.431791,0.299482,0.275013,0.191732,0.430175,0.02554,1,0.037495,0.027325,0.26531
3.125,0.051232,0.187174,0.303425,0.023617,0.16333,0.277764,0.381139,0.206325,0.31351,0.229007,0.406916,0.075372,1,0.090226,0.05154,0.322184
3.515625,0.036416,0.073112,0.183754,0.019352,0.096991,0.156372,0.196941,0.088358,0.339113,0.264314,0.356259,0.158527,1,0.152128,0.13603,0.39387
3.90625,0.03229,0.085033,0.179346,0.020948,0.046771,0.07234,0.171168,0.068999,0.337675,0.250878,0.338905,0.211072,1,0.126884,0.203805,0.396482
4.296875,0.031271,0.071446,0.151942,0.020759,0.060244,0.11607,0.170787,0.090644,0.307914,0.23799,0.306109,0.186311,1,0.114767,0.190936,0.404098
4.6875,0.044253,0.057029,0.141325,0.027826,0.022843,0.192442,0.146584,0.182275,0.292507,0.24086,0.252439,0.171031,1,0.091144,0.094973,0.373547
5.078125,0.022276,0.056492,0.203385,0.052232,0.068377,0.193011,0.188677,0.154075,0.294723,0.20441,0.361098,0.123661,1,0.053368,0.17586,0.392438
5.46875,0.016399,0.051892,0.197936,0.038109,0.060902,0.176105,0.198497,0.135537,0.27658,0.204901,0.341229,0.088467,1,0.054046,0.17746,0.381708
5.859375,0.010495,0.045623,0.130381,0.022446,0.028809,0.145314,0.167701,0.167212,0.260957,0.220872,0.313346,0.076216,1,0.050972,0.226723,0.398403
6.25,0.011771,0.045867,0.124262,0.026353,0.041584,0.127101,0.146431,0.10537,0.268073,0.211104,0.293741,0.104783,1,0.052083,0.213051,0.413462
6.640625,0.010688,0.045653,0.096393,0.008126,0.030844,0.11446,0.11078,0.077431,0.198603,0.204653,0.189715,0.076106,1,0.059002,0.08064,0.358436
7.03125,0.009715,0.028201,0.065119,0.008497,0.018219,0.061811,0.106696,0.051644,0.156014,0.16172,0.112925,0.074989,1,0.044999,0.038375,0.335001
7.421875,0.009779,0.028116,0.053021,0.003397,0.014443,0.088118,0.103698,0.081315,0.188916,0.168388,0.15345,0.098401,1,0.066526,0.106247,0.392416
7.8125,0.004422,0.028407,0.091405,0.007013,0.019775,0.124373,0.129208,0.113978,0.166376,0.146445,0.146381,0.081313,1,0.031892,0.116008,0.366909
8.203125,0.010103,0.030221,0.124096,0.009631,0.02644,0.140109,0.128007,0.099661,0.164183,0.11889,0.204234,0.058527,1,0.025636,0.16702,0.381525
8.59375,0.015359,0.013504,0.087415,0.009364,0.010278,0.156512,0.154185,0.149642,0.177292,0.15045,0.172578,0.071405,1,0.048174,0.151532,0.402415
8.984375,0.007408,0.010415,0.094201,0.028715,0.011316,0.138702,0.18345,0.142282,0.162029,0.133429,0.177062,0.061644,1,0.055455,0.16918,0.416749
9.375,0.007565,0.009324,0.107419,0.025565,0.00173,0.178605,0.207844,0.208928,0.114834,0.088032,0.15516,0.035422,1,0.052988,0.164273,0.418037
9.765625,0.021739,0.011156,0.096485,0.018379,0.001471,0.21017,0.268195,0.289851,0.084594,0.064559,0.120665,0.021303,1,0.086102,0.174601,0.456327
10.15625,0.016394,0.010082,0.069705,0.007985,0.002216,0.179017,0.196655,0.230238,0.090015,0.082519,0.107315,0.026176,1,0.086088,0.167244,0.449356
10.546875,0.014096,0.004453,0.061099,0.008559,0.00611,0.140193,0.158902,0.209098,0.082397,0.071612,0.082343,0.031763,1,0.046141,0.16522,0.407314
10.9375,0.011371,0.006933,0.089814,0.017618,0.001186,0.159625,0.188334,0.197334,0.078358,0.080389,0.104222,0.017514,1,0.041549,0.217968,0.418894
11.328125,0.005284,0.003137,0.086357,0.031356,0.000363,0.114227,0.128194,0.162885,0.092272,0.105095,0.095041,0.024104,1,0.049041,0.163847,0.400452
11.71875,0.002437,0.001463,0.074154,0.024076,0.000792,0.064471,0.101373,0.111744,0.126739,0.134726,0.120804,0.040307,1,0.05856,0.186827,0.432721
12.109375,0.000957,0.011237,0.094559,0.020027,0.004322,0.076196,0.114568,0.097882,0.124679,0.130254,0.113474,0.035987,1,0.04606,0.149319,0.39206
12.5,0.00031,0.010756,0.100743,0.021273,0.00706,0.077318,0.10443,0.082704,0.146178,0.123415,0.141146,0.046555,1,0.040947,0.136863,0.349451
12.890625,0.003122,0.018778,0.121398,0.02941,0.008586,0.074467,0.085973,0.071854,0.12704,0.093652,0.129439,0.033556,1,0.024676,0.138363,0.335646
13.28125,0.002509,0.01549,0.116419,0.027688,0.005937,0.087878,0.082447,0.093078,0.165427,0.143627,0.143835,0.053429,1,0.032966,0.186364,0.371362
13.671875,0.00026,0.007703,0.107225,0.027192,0.011249,0.073869,0.075592,0.061587,0.184783,0.1733,0.160499,0.057832,1,0.049941,0.189784,0.380548
14.0625,0.003731,0.016745,0.098755,0.013344,0.010775,0.099414,0.081706,0.088308,0.182332,0.15923,0.146961,0.068408,1,0.079363,0.174387,0.410146
14.453125,0.001115,0.005669,0.097262,0.028178,0.006532,0.085533,0.076855,0.079404,0.174183,0.14968,0.146358,0.067526,1,0.058194,0.189497,0.386078
14.84375,0.000412,0.006669,0.097341,0.029934,0.002515,0.064185,0.068533,0.066131,0.183132,0.161181,0.123441,0.064409,1,0.080248,0.196525,0.400929
15.234375,0.001514,0.011316,0.106006,0.022987,0.002058,0.055337,0.059994,0.07525,0.17673,0.170018,0.121307,0.064304,1,0.078967,0.205658,0.419932
15.625,0.003949,0.012699,0.124944,0.029637,0.008874,0.056122,0.096342,0.062305,0.155709,0.098652,0.132847,0.055737,1,0.051754,0.208798,0.384946
16.015625,0.003701,0.016935,0.123719,0.033603,0.004061,0.06239,0.061887,0.064648,0.183696,0.124905,0.167612,0.059316,1,0.059081,0.225026,0.401998
16.40625,0.005488,0.003861,0.120817,0.044871,0.001651,0.078942,0.060777,0.096571,0.168068,0.139519,0.14601,0.055764,1,0.053047,0.232555,0.405914
16.796875,0.001327,0.015157,0.120276,0.024498,0.004956,0.075747,0.072734,0.074368,0.180528,0.134002,0.150653,0.061483,1,0.052676,0.237254,0.404286
17.1875,0.000638,0.010614,0.116259,0.036818,0.001863,0.075684,0.085155,0.098525,0.191537,0.156444,0.137204,0.07497,1,0.078473,0.257411,0.436872
17.578125,0.003827,0.001212,0.101553,0.035096,0.00008270911,0.074592,0.091597,0.115088,0.162152,0.138833,0.138133,0.047203,1,0.075932,0.223538,0.433605
17.96875,0.000202,0.01094,0.098255,0.038335,0.000841,0.082923,0.0821,0.110948,0.127127,0.113076,0.099663,0.045519,1,0.067089,0.154401,0.397691
18.359375,0.003537,0.002574,0.063042,0.032766,0.002449,0.079477,0.084254,0.108006,0.136359,0.107309,0.125773,0.051272,1,0.070019,0.202306,0.400325
18.75,0.005334,0.005512,0.061517,0.035957,0.005023,0.079723,0.09778,0.160364,0.112591,0.094127,0.086967,0.038983,1,0.060122,0.185875,0.39232
19.140625,0.006155,0.009926,0.064345,0.037046,0.004617,0.075666,0.115958,0.16044,0.102032,0.084858,0.082143,0.031055,1,0.067097,0.197071,0.393335
19.53125,0.002144,0.000982,0.083665,0.059146,0.008613,0.051478,0.076745,0.127231,0.111967,0.126196,0.067888,0.036305,1,0.09952,0.252397,0.433152
19.921875,0.000941,0.00403,0.052976,0.027939,0.003603,0.057466,0.055927,0.117629,0.095572,0.11768,0.045919,0.033496,1,0.05845,0.188884,0.384391
20.3125,0.001913,0.023031,0.055709,0.041303,0.004598,0.058411,0.092294,0.130598,0.092005,0.113952,0.050721,0.027804,1,0.066205,0.20522,0.414492
20.703125,0.000806,0.030159,0.084965,0.06282,0.006192,0.068295,0.07225,0.131553,0.098242,0.110688,0.054204,0.029556,1,0.071199,0.232074,0.432469
21.09375,0.001008,0.013314,0.111373,0.047558,0.0035,0.084222,0.101966,0.131796,0.089946,0.098282,0.077761,0.015515,1,0.049037,0.197843,0.395225
21.484375,0.003142,0.005919,0.105994,0.062903,0.001729,0.0558,0.088635,0.097008,0.091093,0.090494,0.07701,0.023808,1,0.092182,0.206051,0.429491
21.875,0.002835,0.010491,0.138506,0.043465,0.004034,0.079466,0.10117,0.114491,0.118655,0.101146,0.116117,0.022687,1,0.048013,0.199166,0.395825
22.265625,0.004127,0.000951,0.114056,0.064026,0.001138,0.050025,0.074982,0.086632,0.088806,0.087697,0.074001,0.018425,1,0.038151,0.211027,0.381693
22.65625,0.002609,0.002696,0.085998,0.042301,0.000417,0.049326,0.072749,0.089674,0.091569,0.100322,0.087073,0.012172,1,0.054133,0.195623,0.391791
23.046875,0.001896,0.012698,0.132248,0.051262,0.006826,0.054994,0.063193,0.053268,0.118294,0.10064,0.107583,0.014598,1,0.049003,0.191745,0.375548
23.4375,0.004058,0.004092,0.122893,0.060523,0.003619,0.047402,0.069332,0.063948,0.075333,0.058118,0.08659,0.010175,1,0.045699,0.184679,0.36392
23.828125,0.004369,0.007405,0.123255,0.058231,0.003594,0.030027,0.07106,0.056852,0.078499,0.082601,0.07907,0.009278,1,0.054235,0.200541,0.381315
24.21875,0.011044,0.010784,0.111819,0.047407,0.003604,0.027078,0.054169,0.038276,0.087837,0.080664,0.069748,0.009903,1,0.045334,0.183335,0.376449
