Frequency Value,FP01,FP02,FP03,FP04,FP05,FP06,FP07,FP08,FP09,FP10,FP11,FP12,FP13,FP14,FP15,FP16
0,0.129838,0.068923,0.263756,0.107892,1,0.256886,0.25493,0.013923,0.267114,0.012997,0.275189,0.004543,0.089874,0.154451,0.064222,0.086496
0.390625,0.033472,0.143781,0.312629,0.094298,1,0.226912,0.277259,0.005984,0.266392,0.03219,0.332243,0.012426,0.2238,0.052526,0.164138,0.123635
0.78125,0.019056,0.202623,0.364027,0.114005,1,0.235591,0.271021,0.029203,0.217248,0.029416,0.365352,0.058868,0.302149,0.013514,0.126507,0.099652
1.171875,0.006051,0.214289,0.307854,0.10635,1,0.14777,0.161072,0.007815,0.124981,0.01892,0.295665,0.063458,0.210929,0.101799,0.082115,0.045167
1.5625,0.00913,0.268454,0.360024,0.089498,1,0.226567,0.217402,0.008325,0.111763,0.043705,0.313102,0.088975,0.287719,0.069055,0.098865,0.027138
1.953125,0.016204,0.25098,0.333206,0.045118,1,0.276102,0.26933,0.011178,0.064668,0.037824,0.265151,0.076227,0.261372,0.024861,0.06973,0.029975
2.34375,0.008518,0.23561,0.301471,0.027708,1,0.232811,0.21729,0.004457,0.039299,0.03897,0.202799,0.064739,0.206675,0.010239,0.06308,0.020681
2.734375,0.009824,0.207798,0.30269,0.02433,1,0.272911,0.242605,0.005767,0.035229,0.033717,0.227454,0.066442,0.177947,0.004489,0.03443,0.027802
3.125,0.001033,0.130038,0.211246,0.003858,1,0.216105,0.225014,0.020799,0.030841,0.033092,0.149524,0.022377,0.16333,0.000949,0.026166,0.024324
3.515625,0.002444,0.084127,0.135874,0.000136,1,0.192556,0.19342,0.067465,0.019923,0.01943,0.080479,0.010247,0.096991,0.004598,0.018646,0.01859
3.90625,0.002304,0.071932,0.088686,0.003358,1,0.161205,0.163412,0.097231,0.010482,0.013259,0.052153,0.008137,0.046771,0.000204,0.021243,0.008347
4.296875,0.005994,0.066162,0.100642,0.003396,1,0.175091,0.178382,0.060954,0.01538,0.014821,0.064546,0.005688,0.060244,0.000144,0.011094,0.010536
4.6875,0.002021,0.072753,0.13002,0.003404,1,0.194553,0.204125,0.056031,0.002697,0.000227,0.062709,0.005864,0.022843,0.013785,0.004947,0.002358
5.078125,0.008536,0.150662,0.18165,0.003302,1,0.264675,0.263517,0.022459,0.006178,0.001869,0.100149,0.003603,0.068377,0.023026,0.00375,0.002948
5.46875,0.003929,0.150959,0.152398,0.000384,1,0.199248,0.230765,0.056007,0.011134,0.002432,0.11858,0.000818,0.060902,0.025821,0.007015,0.002413
5.859375,0.001683,0.069512,0.109148,0.00266,1,0.199504,0.214327,0.050033,0.007484,0.003502,0.099258,0.00411,0.028809,0.027294,0.003622,0.004284
6.25,0.000105,0.078385,0.120477,0.002117,1,0.206973,0.201374,0.067361,0.004631,0.001162,0.079388,0.006444,0.041584,0.022645,0.008561,0.001539
6.640625,0.00313,0.059491,0.115488,0.00399,1,0.153977,0.157005,0.125647,0.00675,0.001237,0.080122,0.002795,0.030844,0.030385,0.012749,0.003267
7.03125,0.000841,0.075657,0.069658,0.007722,1,0.107267,0.126224,0.212415,0.006873,0.003645,0.067907,0.001178,0.018219,0.011145,0.008114,0.001891
7.421875,0.001473,0.047671,0.064614,0.001339,1,0.125338,0.146336,0.178525,0.006296,0.001531,0.058507,0.000345,0.014443,0.01321,0.0074,0.002422
7.8125,0.001286,0.077077,0.079029,0.001719,1,0.119029,0.134272,0.143827,0.009476,0.001126,0.067796,0.001805,0.019775,0.015366,0.012509,0.00331
8.203125,0.008209,0.150915,0.094222,0.008956,1,0.126439,0.142854,0.140691,0.008305,0.015659,0.08562,0.002308,0.02644,0.016298,0.007622,0.001644
8.59375,0.009237,0.151891,0.083695,0.013331,1,0.103183,0.126598,0.158367,0.009296,0.012059,0.092696,0.001767,0.010278,0.011443,0.003729,0.001566
8.984375,0.004586,0.180643,0.096237,0.018378,1,0.083814,0.096592,0.16835,0.011012,0.00398,0.09051,0.001132,0.011316,0.009865,0.014936,0.003922
9.375,0.001106,0.154454,0.083455,0.018885,1,0.070753,0.062522,0.166163,0.016497,0.000276,0.092857,0.002102,0.00173,0.024871,0.016299,0.013182
9.765625,0.002936,0.147428,0.057129,0.027407,1,0.072469,0.033683,0.193487,0.015694,0.000642,0.086781,0.002382,0.001471,0.033402,0.017582,0.022787
10.15625,0.019437,0.172841,0.068571,0.017889,1,0.074581,0.052648,0.214638,0.015644,0.000969,0.071503,0.003482,0.002216,0.022638,0.034739,0.025423
10.546875,0.024969,0.154821,0.078835,0.005332,1,0.046958,0.04583,0.246392,0.010844,0.000173,0.072264,0.001389,0.00611,0.023625,0.027071,0.026552
10.9375,0.005507,0.147513,0.076844,0.008574,1,0.060896,0.058945,0.195372,0.002947,0.001471,0.048052,0.002641,0.001186,0.018852,0.027031,0.014861
11.328125,0.00848,0.164237,0.083193,0.011581,1,0.060267,0.081598,0.21183,0.00449,0.0069,0.06217,0.001825,0.000363,0.020093,0.017534,0.016194
11.71875,0.011007,0.175119,0.093151,0.007057,1,0.064338,0.084444,0.196352,0.002663,0.010489,0.053361,0.00053,0.000792,0.025315,0.032234,0.023676
12.109375,0.010902,0.194384,0.089255,0.016145,1,0.08478,0.117949,0.182241,0.002476,0.018937,0.06948,0.000362,0.004322,0.027605,0.022643,0.015395
12.5,0.026194,0.249498,0.112417,0.020901,1,0.082434,0.151644,0.202767,0.005457,0.033801,0.096417,0.001919,0.00706,0.01469,0.015979,0.007563
12.890625,0.014697,0.243302,0.092519,0.030534,1,0.065765,0.130742,0.242309,0.003464,0.041794,0.078463,0.002706,0.008586,0.019971,0.02508,0.013464
13.28125,0.002372,0.178617,0.081414,0.020207,1,0.083034,0.117249,0.217414,0.002654,0.015643,0.063465,0.000607,0.005937,0.018734,0.020119,0.011289
13.671875,0.001335,0.154812,0.074943,0.017325,1,0.103286,0.114208,0.203375,0.00421,0.005499,0.057683,0.000143,0.011249,0.008138,0.013247,0.002843
14.0625,0.004866,0.171995,0.081755,0.015364,1,0.079533,0.134516,0.203241,0.005129,0.012495,0.067796,0.000907,0.010775,0.008909,0.010243,0.003454
14.453125,0.013538,0.210184,0.077323,0.022568,1,0.079489,0.115733,0.228631,0.001663,0.030875,0.054066,0.000895,0.006532,0.018413,0.021925,0.010975
14.84375,0.018598,0.280353,0.098393,0.042653,1,0.053606,0.105428,0.296371,0.004252,0.060579,0.092546,0.006431,0.002515,0.014004,0.015429,0.00915
15.234375,0.00653,0.188307,0.078754,0.015806,1,0.087087,0.102637,0.229609,0.001837,0.030869,0.061005,0.00111,0.002058,0.010462,0.010074,0.007188
15.625,0.047585,0.305167,0.087765,0.048158,1,0.039103,0.095146,0.328182,0.005611,0.084037,0.082344,0.016254,0.008874,0.00655,0.010411,0.004369
16.015625,0.031608,0.237806,0.083573,0.027801,1,0.048919,0.097207,0.275282,0.002575,0.044,0.063706,0.003263,0.004061,0.010315,0.011726,0.005817
16.40625,0.00649,0.159286,0.061814,0.025172,1,0.07079,0.097961,0.237555,0.004745,0.004666,0.061758,0.002226,0.001651,0.009353,0.015192,0.009058
16.796875,0.013749,0.229025,0.072235,0.040944,1,0.07681,0.104884,0.247399,0.005332,0.025245,0.0739,0.002288,0.004956,0.010172,0.012129,0.005931
