Frequency Value,FP01,FP02,FP03,FP04,FP05,FP06,FP07,FP08,FP09,FP10,FP11,FP12,FP13,FP14,FP15,FP16
0,0.170079,0.000659,0.001411,0.043192,0.154451,0.124015,0.017787,0.00469,0.014364,0.051977,0.007294,0.092639,0.015693,1,0.098912,0.004021
0.390625,0.0594,0.00605,0.014988,0.051311,0.052526,0.057014,0.017651,0.008335,0.026428,0.020578,0.006991,0.103708,0.00164,1,0.045215,0.090138
0.78125,0.008882,0.038103,0.069575,0.087907,0.013514,0.013462,0.01385,0.012623,0.023289,0.041238,0.009508,0.056754,0.005207,1,0.008548,0.285915
1.171875,0.024144,0.103504,0.138819,0.09131,0.101799,0.027453,0.006647,0.032563,0.055286,0.122921,0.014224,0.077038,0.007294,1,0.117434,0.49237
1.5625,0.022674,0.077844,0.104661,0.079785,0.069055,0.020173,0.005829,0.006013,0.17103,0.234889,0.005177,0.108656,0.00521,1,0.193375,0.543227
1.953125,0.017425,0.038096,0.089171,0.090652,0.024861,0.029819,0.007335,0.010591,0.288513,0.341073,0.017495,0.158566,0.011376,1,0.232342,0.643196
2.34375,0.034866,0.025642,0.065231,0.117318,0.010239,0.022965,0.004947,0.008236,0.394288,0.463986,0.097831,0.216359,0.029721,1,0.351105,0.699888
2.734375,0.024274,0.021044,0.063931,0.118428,0.004489,0.017601,0.006119,0.011675,0.434944,0.49853,0.150985,0.256563,0.037495,1,0.441838,0.726836
3.125,0.017661,0.036988,0.040061,0.117189,0.000949,0.003613,0.001194,0.003692,0.516436,0.567908,0.280631,0.345481,0.090226,1,0.461099,0.75846
3.515625,0.010632,0.058614,0.017068,0.111572,0.004598,0.000487,0.00228,0.008444,0.540958,0.595635,0.379067,0.385735,0.152128,1,0.524665,0.790529
3.90625,0.005043,0.064272,0.01718,0.121027,0.000204,0.000381,0.002975,0.002332,0.53068,0.562243,0.383765,0.428257,0.126884,1,0.586329,0.778614
4.296875,0.006939,0.083587,0.029191,0.137117,0.000144,0.001319,0.00499,0.004482,0.488296,0.549582,0.290094,0.383948,0.114767,1,0.498982,0.749343
4.6875,0.011802,0.080355,0.041755,0.123169,0.013785,0.005384,0.013042,0.002036,0.415595,0.481368,0.194595,0.330437,0.091144,1,0.311575,0.679927
5.078125,0.016763,0.04391,0.058715,0.096444,0.023026,0.029541,0.033092,0.015038,0.316317,0.375394,0.116232,0.24483,0.053368,1,0.31263,0.616949
5.46875,0.013666,0.045958,0.052584,0.080488,0.025821,0.029985,0.036341,0.010109,0.322957,0.355635,0.105388,0.235756,0.054046,1,0.357457,0.626795
5.859375,0.016545,0.041323,0.051729,0.045451,0.027294,0.03148,0.035531,0.012407,0.262099,0.333406,0.088494,0.16773,0.050972,1,0.357992,0.611627
6.25,0.012917,0.031593,0.035888,0.031778,0.022645,0.020946,0.014802,0.003393,0.250882,0.328938,0.112638,0.145784,0.052083,1,0.395278,0.643177
6.640625,0.013347,0.036335,0.032127,0.023517,0.030385,0.016683,0.015737,0.000261,0.251292,0.340569,0.113522,0.141689,0.059002,1,0.358886,0.672973
7.03125,0.019596,0.02564,0.018298,0.007387,0.011145,0.009084,0.005427,0.000614,0.24019,0.290256,0.125211,0.132103,0.044999,1,0.291095,0.654929
7.421875,0.015013,0.029337,0.019648,0.01393,0.01321,0.009141,0.006522,0.000148,0.24594,0.300659,0.132386,0.133739,0.066526,1,0.36505,0.679069
7.8125,0.023243,0.041368,0.028139,0.01439,0.015366,0.005734,0.021209,0.000816,0.211464,0.269863,0.095659,0.125361,0.031892,1,0.357419,0.646128
8.203125,0.02282,0.035117,0.037413,0.013246,0.016298,0.009846,0.013897,0.000727,0.220286,0.254509,0.094537,0.131511,0.025636,1,0.366787,0.632368
8.59375,0.018313,0.038126,0.047887,0.015896,0.011443,0.006166,0.007891,0.000382,0.219098,0.263225,0.071886,0.145778,0.048174,1,0.361263,0.657054
8.984375,0.02293,0.054585,0.037634,0.004037,0.009865,0.004853,0.001877,0.00029,0.22328,0.244734,0.080965,0.154425,0.055455,1,0.408108,0.673429
9.375,0.020567,0.06923,0.033536,0.008754,0.024871,0.001509,0.00218,0.009135,0.230635,0.242413,0.083177,0.164196,0.052988,1,0.426842,0.673961
9.765625,0.035316,0.087441,0.032604,0.011318,0.033402,0.000393,0.009878,0.027783,0.205936,0.218588,0.068825,0.14631,0.086102,1,0.432556,0.69453
10.15625,0.030927,0.049751,0.025935,0.007393,0.022638,0.000289,0.010704,0.022401,0.222363,0.246712,0.102871,0.133016,0.086088,1,0.394662,0.686372
10.546875,0.013548,0.032963,0.016096,0.010069,0.023625,0.000396,0.003806,0.018031,0.19019,0.20468,0.091937,0.113287,0.046141,1,0.392518,0.662069
10.9375,0.017672,0.036264,0.02177,0.007338,0.018852,0.00065,0.000257,0.011632,0.18704,0.199626,0.088467,0.120478,0.041549,1,0.4274,0.666756
11.328125,0.011033,0.039973,0.016129,0.013659,0.020093,0.003111,0.001835,0.007508,0.190962,0.214799,0.07473,0.127094,0.049041,1,0.369725,0.665273
