Frequency Value,FP01,FP02,FP03,FP04,FP05,FP06,FP07,FP08,FP09,FP10,FP11,FP12,FP13,FP14,FP15,FP16
0,0.001571,0.129934,0.091897,0.072239,0.064222,0.156557,0.067878,0.08745,0.155972,0.004817,0.097206,0.102184,0.190416,0.098912,1,0.073464
0.390625,0.008209,0.15478,0.182451,0.017597,0.164138,0.227574,0.131065,0.132391,0.119246,0.004473,0.14293,0.023506,0.25597,0.045215,1,0.048174
0.78125,0.013423,0.101386,0.088286,0.01651,0.126507,0.160141,0.088567,0.125898,0.042447,0.014135,0.067685,0.045698,0.170043,0.008548,1,0.134052
1.171875,0.017246,0.084454,0.076794,0.009962,0.082115,0.139944,0.123861,0.219508,0.020493,0.03036,0.00853,0.026981,0.102441,0.117434,1,0.370126
1.5625,0.004749,0.095314,0.074642,0.019275,0.098865,0.099838,0.104451,0.180797,0.092573,0.131745,0.007406,0.073913,0.046642,0.193375,1,0.492758
1.953125,0.014175,0.042922,0.027758,0.016498,0.06973,0.020578,0.022062,0.045823,0.230573,0.227606,0.055839,0.127933,0.007437,0.232342,1,0.52218
2.34375,0.002066,0.04443,0.02041,0.026001,0.06308,0.00746,0.010022,0.025661,0.335537,0.316523,0.133718,0.258713,0.010142,0.351105,1,0.630208
2.734375,0.003378,0.037052,0.012001,0.02175,0.03443,0.002813,0.00237,0.019309,0.450155,0.404416,0.21323,0.378113,0.027325,0.441838,1,0.709292
3.125,0.006375,0.035519,0.010922,0.050879,0.026166,0.003762,0.010111,0.036946,0.482186,0.424154,0.282074,0.439271,0.05154,0.461099,1,0.718367
3.515625,0.006919,0.048009,0.005938,0.067968,0.018646,0.001694,0.006905,0.031466,0.517323,0.461988,0.381417,0.412384,0.13603,0.524665,1,0.786076
3.90625,0.003849,0.058254,0.004692,0.079889,0.021243,0.001221,0.005676,0.032244,0.541836,0.487257,0.40643,0.460299,0.203805,0.586329,1,0.849263
4.296875,0.011556,0.03906,0.002237,0.088992,0.011094,0.00329,0.017906,0.034586,0.543654,0.483843,0.401449,0.419547,0.190936,0.498982,1,0.811227
4.6875,0.02276,0.024205,0.005144,0.096822,0.004947,0.010155,0.025782,0.040762,0.431087,0.363555,0.360062,0.296862,0.094973,0.311575,1,0.682501
5.078125,0.010945,0.013524,0.001376,0.046072,0.00375,0.005618,0.025788,0.035993,0.421358,0.357919,0.317843,0.270635,0.17586,0.31263,1,0.755883
5.46875,0.002414,0.031603,0.001712,0.041712,0.007015,0.005992,0.008309,0.03027,0.407791,0.312639,0.28703,0.266863,0.17746,0.357457,1,0.794154
5.859375,0.006183,0.012009,0.003518,0.027469,0.003622,0.003938,0.010113,0.016664,0.433484,0.350784,0.323156,0.250938,0.226723,0.357992,1,0.814851
6.25,0.002712,0.012802,0.001319,0.011116,0.008561,0.001497,0.003827,0.017949,0.416014,0.335282,0.290298,0.261306,0.213051,0.395278,1,0.8092
6.640625,0.006888,0.011244,0.006338,0.024415,0.012749,0.001825,0.001696,0.021142,0.341209,0.234514,0.271381,0.228028,0.08064,0.358886,1,0.721042
