Frequency Value,FP01,FP02,FP03,FP04,FP05,FP06,FP07,FP08,FP09,FP10,FP11,FP12,FP13,FP14,FP15,FP16
0,0.006143,0.638442,0.400295,0.269202,0.013923,0.649935,0.642947,1,0.675573,0.017576,0.556856,0.272621,0.566349,0.00469,0.08745,0.283685
0.390625,0.0281,0.523923,0.408643,0.144434,0.005984,0.651329,0.59303,1,0.482465,0.012439,0.482644,0.102439,0.434806,0.008335,0.132391,0.211004
0.78125,0.0944,0.399929,0.443247,0.081697,0.029203,0.698285,0.633478,1,0.348607,0.063976,0.490427,0.008025,0.413235,0.012623,0.125898,0.250201
1.171875,0.032891,0.324295,0.385368,0.13989,0.007815,0.718419,0.661843,1,0.201053,0.01557,0.396275,0.008027,0.374453,0.032563,0.219508,0.237694
1.5625,0.017745,0.354988,0.459676,0.174526,0.008325,0.74473,0.697861,1,0.135752,0.005366,0.4385,0.032214,0.381032,0.006013,0.180797,0.152723
1.953125,0.028459,0.370144,0.476774,0.165266,0.011178,0.697725,0.632613,1,0.074441,0.006431,0.382324,0.039411,0.320776,0.010591,0.045823,0.070649
2.34375,0.04026,0.292735,0.40921,0.144271,0.004457,0.656855,0.584171,1,0.042031,0.00717,0.272383,0.026391,0.288179,0.008236,0.025661,0.048364
2.734375,0.063925,0.28613,0.379933,0.133021,0.005767,0.622186,0.549323,1,0.036904,0.010957,0.205281,0.015005,0.299482,0.011675,0.019309,0.031689
3.125,0.098432,0.227971,0.287629,0.130896,0.020799,0.555655,0.45274,1,0.025158,0.002323,0.120274,0.016415,0.206325,0.003692,0.036946,0.02508
3.515625,0.112321,0.115389,0.194369,0.180316,0.067465,0.433965,0.331152,1,0.012756,0.004154,0.055615,0.014709,0.088358,0.008444,0.031466,0.024906
3.90625,0.123713,0.109281,0.182722,0.18518,0.097231,0.426291,0.308058,1,0.008462,0.005378,0.046617,0.012655,0.068999,0.002332,0.032244,0.023086
4.296875,0.138531,0.139143,0.235442,0.183355,0.060954,0.480487,0.353919,1,0.008785,0.003315,0.06599,0.008425,0.090644,0.004482,0.034586,0.01732
4.6875,0.116561,0.146941,0.27202,0.174853,0.056031,0.525532,0.390133,1,0.012019,0.001421,0.088209,0.000965,0.182275,0.002036,0.040762,0.036204
5.078125,0.091796,0.087553,0.276682,0.210413,0.022459,0.477132,0.380246,1,0.008657,0.003771,0.106099,0.011197,0.154075,0.015038,0.035993,0.026847
5.46875,0.083605,0.063152,0.27287,0.230318,0.056007,0.44706,0.312689,1,0.003496,0.006517,0.091173,0.025534,0.135537,0.010109,0.03027,0.028632
5.859375,0.091872,0.146105,0.285217,0.171773,0.050033,0.430242,0.317627,1,0.006818,0.00824,0.101751,0.013974,0.167212,0.012407,0.016664,0.028318
6.25,0.134063,0.119908,0.202488,0.161135,0.067361,0.383124,0.283678,1,0.012259,0.0062,0.096369,0.005334,0.10537,0.003393,0.017949,0.024755
6.640625,0.156103,0.096302,0.114539,0.146243,0.125647,0.362729,0.250465,1,0.003143,0.001065,0.0387,0.005379,0.077431,0.000261,0.021142,0.026559
7.03125,0.10665,0.01083,0.096186,0.146959,0.212415,0.330729,0.205428,1,0.001251,0.007921,0.017901,0.013442,0.051644,0.000614,0.01768,0.020191
7.421875,0.142616,0.063092,0.130043,0.150738,0.178525,0.328338,0.195829,1,0.00063,0.001334,0.028808,0.011326,0.081315,0.000148,0.008611,0.018989
7.8125,0.094032,0.042663,0.168558,0.125215,0.143827,0.370243,0.233098,1,0.001923,0.002831,0.047072,0.010144,0.113978,0.000816,0.011824,0.025926
8.203125,0.070379,0.001974,0.149891,0.131887,0.140691,0.41291,0.246494,1,0.007478,0.030116,0.064022,0.021696,0.099661,0.000727,0.034888,0.034893
8.59375,0.067218,0.00078,0.14077,0.125206,0.158367,0.450639,0.268528,1,0.01319,0.035417,0.066002,0.011034,0.149642,0.000382,0.04204,0.050736
8.984375,0.058887,0.000836,0.128622,0.149405,0.16835,0.475175,0.291628,1,0.009676,0.011824,0.065828,0.021935,0.142282,0.00029,0.061626,0.063447
9.375,0.035353,0.003771,0.132773,0.137201,0.166163,0.511678,0.375546,1,0.014223,0.00835,0.08566,0.019941,0.208928,0.009135,0.090554,0.114112
9.765625,0.018629,0.012205,0.087017,0.086302,0.193487,0.48532,0.416186,1,0.011058,0.006235,0.059902,0.016443,0.289851,0.027783,0.083574,0.152848
10.15625,0.021863,0.022289,0.057363,0.0686,0.214638,0.451009,0.372468,1,0.006267,0.005117,0.048543,0.024661,0.230238,0.022401,0.066954,0.121904
