Frequency Value,FP01,FP02,FP03,FP04,FP05,FP06,FP07,FP08,FP09,FP10,FP11,FP12,FP13,FP14,FP15,FP16
0,0.073094,0.16639,0.000696,0.140581,0.012997,0.061913,0.021946,0.017576,0.002581,1,0.086202,0.397908,0.04312,0.051977,0.004817,0.033171
0.390625,0.100094,0.051631,0.018777,0.103954,0.03219,0.01586,0.027057,0.012439,0.010977,1,0.011673,0.262085,0.091163,0.020578,0.004473,0.084183
0.78125,0.081721,0.070407,0.086359,0.203671,0.029416,0.067772,0.025353,0.063976,0.048289,1,0.016151,0.125859,0.069576,0.041238,0.014135,0.126609
1.171875,0.13778,0.031503,0.013762,0.065587,0.01892,0.014417,0.008747,0.01557,0.197684,1,0.031839,0.078409,0.094098,0.122921,0.03036,0.204232
1.5625,0.103069,0.004291,0.015157,0.08553,0.043705,0.001932,0.00817,0.005366,0.435072,1,0.137584,0.064665,0.099059,0.234889,0.131745,0.345783
1.953125,0.073413,0.013891,0.005441,0.106456,0.037824,0.004844,0.004384,0.006431,0.567278,1,0.206487,0.110858,0.125716,0.341073,0.227606,0.478143
2.34375,0.056186,0.019168,0.006758,0.136856,0.03897,0.009664,0.00602,0.00717,0.725161,1,0.369274,0.256526,0.163524,0.463986,0.316523,0.568133
2.734375,0.046122,0.02043,0.007496,0.130805,0.033717,0.015733,0.01265,0.010957,0.77664,1,0.450184,0.344794,0.191732,0.49853,0.404416,0.615932
3.125,0.037589,0.052247,0.004713,0.153594,0.033092,0.009946,0.01319,0.002323,0.80032,1,0.542999,0.428806,0.229007,0.567908,0.424154,0.654827
3.515625,0.034775,0.108751,0.004081,0.167,0.01943,0.003936,0.001463,0.004154,0.808688,1,0.572988,0.499999,0.264314,0.595635,0.461988,0.657162
3.90625,0.028056,0.159163,0.003825,0.182572,0.013259,0.000539,0.000671,0.005378,0.837455,1,0.60323,0.601751,0.250878,0.562243,0.487257,0.632423
4.296875,0.034245,0.160702,0.002904,0.164074,0.014821,0.00108,0.001341,0.003315,0.831212,1,0.55534,0.586158,0.23799,0.549582,0.483843,0.640789
4.6875,0.032423,0.146716,0.003759,0.124234,0.000227,0.001024,0.000628,0.001421,0.839658,1,0.50783,0.586907,0.24086,0.481368,0.363555,0.598735
5.078125,0.042468,0.151208,0.005281,0.140494,0.001869,0.000826,0.000642,0.003771,0.798609,1,0.433434,0.518796,0.20441,0.375394,0.357919,0.506148
