Frequency Value,FP01,FP02,FP03,FP04,FP05,FP06,FP07,FP08,FP09,FP10,FP11,FP12,FP13,FP14,FP15,FP16,FP17,FP18,FP19,FP20,FP21,FP22,FP23,FP24,FP25,FP26,FP27,FP28,FP29,FP30,FP31,FP32
0,0.604201,0.544575,0.89281,1,0.149141,0.200939,0.776728,0.81196,0.640651,0.70046,0.492841,0.475001,0.484192,0.661618,0.619413,0.510297,0.012584,0.02351,0.00001081046,0.002024,0.001389,0.000951,0.000188,0.005022,0.00003054292,0.000434,0.003736,0.004797,0.074158,0.047972,0.008158,0.009341
0.390625,0.473759,0.683031,0.898863,1,0.06389,0.20573,0.798862,0.751566,0.55799,0.793404,0.487723,0.597027,0.537786,0.763824,0.648178,0.542651,0.237582,0.263535,0.212302,0.147917,0.220296,0.204372,0.189603,0.163284,0.177749,0.139458,0.220019,0.22269,0.267654,0.277389,0.221405,0.222263
0.78125,0.254898,0.443742,0.861386,1,0.156819,0.006932,0.733346,0.579043,0.411812,0.727024,0.349924,0.366367,0.56597,0.634913,0.53479,0.577835,0.305102,0.282157,0.25035,0.153697,0.293367,0.271742,0.223379,0.166769,0.231824,0.15831,0.315822,0.262204,0.25931,0.31894,0.283539,0.264409
1.171875,0.07218,0.301579,0.795602,1,0.016465,0.010428,0.733408,0.542091,0.357459,0.754331,0.530604,0.12921,0.414155,0.5866,0.631292,0.283542,0.187994,0.18917,0.193202,0.101214,0.139896,0.166866,0.101986,0.053306,0.144077,0.150151,0.234169,0.104754,0.417749,0.293687,0.177308,0.16648
1.5625,0.146162,0.288323,0.814162,1,0.189641,0.176161,0.79285,0.605879,0.408314,0.572943,0.231867,0.181926,0.611988,0.597596,0.29301,0.285883,0.071272,0.075067,0.130407,0.098483,0.073837,0.070362,0.080778,0.08475,0.105975,0.114995,0.082799,0.06921,0.305626,0.124132,0.07209,0.073346
1.953125,0.439211,0.205463,0.848923,1,0.328629,0.126104,0.849847,0.704534,0.570031,0.519959,0.046645,0.309889,0.684726,0.554097,0.194689,0.208068,0.09639,0.035605,0.160567,0.308433,0.211661,0.135011,0.268038,0.329652,0.2753,0.336766,0.052268,0.250167,0.299952,0.006412,0.168723,0.18038
2.34375,0.397097,0.118911,0.825533,1,0.368862,0.110563,0.782449,0.748761,0.572096,0.245557,0.056386,0.303888,0.498068,0.42304,0.072844,0.198758,0.074342,0.060577,0.074499,0.213514,0.129763,0.130418,0.178403,0.23335,0.176735,0.241795,0.046682,0.18079,0.067991,0.02122,0.109803,0.142138
2.734375,0.50194,0.038115,0.869381,1,0.593815,0.171756,0.839314,0.770905,0.691207,0.255811,0.017411,0.405833,0.372791,0.334098,0.012642,0.426876,0.045634,0.033618,0.102867,0.286401,0.115623,0.091848,0.221732,0.295128,0.239351,0.38548,0.019864,0.177987,0.371001,0.047749,0.091274,0.111607
3.125,0.546337,0.055772,0.881215,1,0.488434,0.207284,0.847093,0.727963,0.660287,0.234578,0.025469,0.433906,0.470039,0.343476,0.009261,0.427398,0.132581,0.096902,0.159477,0.279273,0.22976,0.163051,0.236018,0.28046,0.224631,0.285541,0.08687,0.2282,0.262257,0.048259,0.174306,0.183394
3.515625,0.482004,0.041839,0.876293,1,0.476554,0.268746,0.814826,0.693985,0.643045,0.369253,0.069606,0.388564,0.518551,0.395942,0.069683,0.330267,0.175138,0.087397,0.31528,0.385829,0.350282,0.224189,0.362282,0.381865,0.389661,0.385555,0.100243,0.315099,0.253666,0.014593,0.245325,0.278117
3.90625,0.339448,0.141456,0.891672,1,0.466226,0.311833,0.831362,0.777181,0.701345,0.370737,0.038726,0.353244,0.557637,0.472548,0.115963,0.127114,0.193922,0.115372,0.341609,0.448647,0.304042,0.224286,0.380032,0.42769,0.337721,0.383121,0.089423,0.282022,0.295535,0.042745,0.189578,0.222594
4.296875,0.454798,0.096152,0.899131,1,0.500538,0.299048,0.836522,0.762847,0.722664,0.295525,0.016197,0.473433,0.554143,0.559346,0.057633,0.194879,0.408051,0.350563,0.422723,0.501104,0.463612,0.425688,0.473101,0.506553,0.432283,0.471249,0.293974,0.472384,0.182528,0.148053,0.426552,0.457737
4.6875,0.447129,0.036118,0.90796,1,0.663449,0.195829,0.848548,0.784858,0.674428,0.073684,0.052081,0.512615,0.430808,0.360252,0.010474,0.182317,0.355126,0.311424,0.384052,0.465319,0.408243,0.388802,0.447685,0.470887,0.436648,0.474743,0.273377,0.438206,0.1194,0.137438,0.391549,0.399059
5.078125,0.419197,0.140274,0.90339,1,0.615993,0.338442,0.824932,0.753514,0.560015,0.053697,0.10503,0.441742,0.628775,0.558675,0.028308,0.290908,0.22243,0.154615,0.326854,0.380988,0.349916,0.273683,0.379873,0.389106,0.405221,0.357327,0.155045,0.368858,0.198763,0.044972,0.292328,0.324109
5.46875,0.434727,0.130009,0.915204,1,0.5362,0.301801,0.846411,0.74733,0.621953,0.245364,0.016514,0.443119,0.586485,0.490981,0.111886,0.191242,0.085972,0.03551,0.310263,0.308546,0.243452,0.117979,0.281231,0.301371,0.249848,0.264,0.033203,0.207035,0.26182,0.032129,0.132321,0.132188
5.859375,0.468166,0.11406,0.941815,1,0.575008,0.272813,0.901856,0.837029,0.629936,0.154018,0.024528,0.579203,0.571777,0.604861,0.028793,0.118551,0.150798,0.105337,0.330337,0.394442,0.2687,0.207614,0.327319,0.370815,0.294832,0.32105,0.06686,0.247446,0.182866,0.04033,0.154373,0.20035
6.25,0.346227,0.127213,0.926019,1,0.51838,0.308795,0.869362,0.769399,0.594126,0.184147,0.005973,0.540311,0.552342,0.597913,0.037388,0.094225,0.201133,0.13354,0.282284,0.357917,0.369604,0.241396,0.362982,0.366054,0.355945,0.333097,0.144548,0.30607,0.083901,0.067899,0.250153,0.255842
6.640625,0.467512,0.15118,0.91129,1,0.615044,0.354942,0.860157,0.787365,0.498339,0.067678,0.012158,0.638552,0.504278,0.443527,0.067248,0.173947,0.254192,0.144487,0.417279,0.437299,0.420108,0.287263,0.423926,0.430865,0.382023,0.35167,0.121665,0.348325,0.069211,0.039901,0.262902,0.298972
7.03125,0.210618,0.106703,0.824752,1,0.446646,0.23114,0.754173,0.679587,0.246015,0.02173,0.088044,0.319186,0.493113,0.417282,0.031391,0.118894,0.099598,0.10372,0.065556,0.090538,0.116817,0.099966,0.100896,0.120034,0.08014,0.069564,0.093788,0.121245,0.102215,0.093248,0.107117,0.118738
7.421875,0.155037,0.091332,0.774505,1,0.347376,0.238341,0.73522,0.620151,0.273908,0.089527,0.009594,0.146517,0.3987,0.442327,0.099592,0.024601,0.212377,0.1615,0.258529,0.264387,0.315817,0.21583,0.295975,0.283139,0.208602,0.171178,0.171702,0.237825,0.104162,0.137996,0.215833,0.185658
7.8125,0.370221,0.164164,0.870217,1,0.522937,0.281885,0.830426,0.650476,0.26815,0.111648,0.104496,0.252131,0.52075,0.55944,0.003882,0.069064,0.085635,0.080936,0.06947,0.084713,0.109944,0.07011,0.079646,0.071491,0.04386,0.017972,0.050647,0.064308,0.124246,0.079135,0.051742,0.062078
8.203125,0.323637,0.170737,0.8915,1,0.521293,0.328587,0.772563,0.650383,0.420776,0.12897,0.034864,0.364568,0.405265,0.54747,0.045866,0.056815,0.168855,0.148478,0.145913,0.145284,0.216624,0.149947,0.164068,0.136993,0.146012,0.095034,0.130068,0.159877,0.167974,0.137064,0.138567,0.144224
8.59375,0.300025,0.139023,0.911245,1,0.402379,0.346827,0.832506,0.733019,0.632548,0.329036,0.034951,0.351692,0.449859,0.44277,0.062594,0.034464,0.262868,0.278182,0.180359,0.243917,0.254245,0.235323,0.237578,0.248952,0.212341,0.17039,0.207333,0.244865,0.164157,0.220798,0.214577,0.227306
8.984375,0.310258,0.135706,0.866562,1,0.29871,0.193031,0.798775,0.677049,0.490498,0.195722,0.046988,0.373077,0.397476,0.392802,0.128796,0.069068,0.211387,0.213174,0.20974,0.256561,0.248073,0.211195,0.241418,0.26336,0.24616,0.208584,0.147822,0.229248,0.092262,0.147007,0.173951,0.199986
9.375,0.167344,0.385793,0.852128,1,0.338509,0.328535,0.74059,0.603832,0.516009,0.328087,0.06903,0.33858,0.459002,0.498968,0.257279,0.011561,0.377232,0.335223,0.372597,0.402179,0.46359,0.43221,0.439899,0.413157,0.457636,0.426836,0.322328,0.45302,0.0898,0.249494,0.397582,0.396163
