Frequency Value,FP01,FP02,FP03,FP04,FP05,FP06,FP07,FP08,FP09,FP10,FP11,FP12,FP13,FP14,FP15,FP16,FP17,FP18,FP19,FP20,FP21,FP22,FP23,FP24,FP25,FP26,FP27,FP28,FP29,FP30,FP31,FP32
0,0.053633,0.007868,0.038375,0.035378,0.030581,0.012519,0.010038,0.008387,0.039173,0.017155,0.023988,0.050376,0.06379,0.007108,0.000341,0.019807,0.004895,0.022246,0.588144,0.444989,0.163461,0.275412,0.669428,0.510224,0.537184,1,0.006802,0.174668,0.166993,0.018149,0.065857,0.092434
0.390625,0.03271,0.052936,0.059915,0.056213,0.055963,0.010237,0.074217,0.031038,0.216338,0.042792,0.126067,0.044847,0.042737,0.07997,0.118187,0.013415,0.488692,0.364411,0.756427,0.821634,0.710712,0.761507,0.872961,0.831691,0.873014,1,0.588712,0.757096,0.230739,0.250518,0.616725,0.704259
0.78125,0.037559,0.044359,0.046992,0.02497,0.046172,0.033329,0.075919,0.03841,0.256048,0.058565,0.049303,0.086416,0.090902,0.075494,0.094688,0.034639,0.478758,0.344786,0.77818,0.822496,0.711761,0.744946,0.863647,0.820858,0.890176,1,0.597315,0.784089,0.169585,0.291563,0.683057,0.710883
1.171875,0.008373,0.056138,0.188836,0.131105,0.04087,0.156996,0.200527,0.180805,0.388143,0.173987,0.007555,0.051907,0.271485,0.143625,0.093707,0.087607,0.427062,0.328611,0.740181,0.882434,0.717439,0.708875,0.863796,0.872807,0.876788,1,0.516012,0.776819,0.085763,0.30503,0.684921,0.67207
1.5625,0.076664,0.05151,0.234881,0.12827,0.376929,0.155499,0.243321,0.312159,0.499358,0.158076,0.072402,0.238334,0.250537,0.198317,0.246921,0.206773,0.357077,0.235701,0.706211,0.89566,0.705636,0.645975,0.839726,0.879078,0.858815,1,0.373052,0.761937,0.281653,0.187124,0.578834,0.644796
1.953125,0.129076,0.04247,0.261987,0.176297,0.303048,0.238825,0.349317,0.443751,0.601677,0.168733,0.128714,0.297605,0.277699,0.126421,0.244533,0.235944,0.397995,0.311642,0.648138,0.899779,0.658032,0.612898,0.809437,0.889252,0.829592,1,0.3716,0.766954,0.221075,0.217428,0.59116,0.63069
2.34375,0.15966,0.024,0.361919,0.22656,0.197258,0.118416,0.39628,0.434781,0.472761,0.187766,0.052846,0.189358,0.285746,0.127658,0.137796,0.126758,0.413578,0.352655,0.515377,0.846138,0.662104,0.681617,0.791886,0.857829,0.826053,1,0.393348,0.796163,0.076483,0.235382,0.61449,0.694177
2.734375,0.069647,0.042444,0.27016,0.150538,0.110377,0.159753,0.258532,0.238794,0.400701,0.06276,0.133008,0.085832,0.0557,0.097465,0.116872,0.050993,0.536328,0.494589,0.712893,0.865159,0.711693,0.757773,0.849088,0.863469,0.859454,1,0.469675,0.820908,0.121048,0.30307,0.660463,0.739877
3.125,0.025666,0.035743,0.231955,0.139534,0.154138,0.239638,0.35037,0.330132,0.469477,0.055611,0.025341,0.079112,0.112373,0.115215,0.148126,0.095559,0.438641,0.362183,0.656915,0.8528,0.680984,0.723033,0.82778,0.863302,0.853424,1,0.427311,0.804798,0.077842,0.228007,0.636542,0.703329
3.515625,0.014892,0.050594,0.323035,0.216863,0.076706,0.313821,0.445642,0.381223,0.374855,0.01652,0.054847,0.051265,0.05964,0.138658,0.177198,0.138628,0.325701,0.277746,0.698667,0.85808,0.576257,0.61484,0.791834,0.84221,0.831793,1,0.25721,0.722113,0.1629,0.108907,0.480232,0.523992
3.90625,0.048176,0.001923,0.19311,0.112995,0.186234,0.089929,0.305638,0.283455,0.419109,0.050721,0.002531,0.064497,0.008719,0.029224,0.00942,0.017597,0.458329,0.341451,0.744408,0.83023,0.701726,0.710268,0.853685,0.849441,0.878197,1,0.319503,0.794871,0.145745,0.149701,0.596931,0.634637
4.296875,0.061569,0.01152,0.199316,0.158433,0.144014,0.038503,0.325514,0.326089,0.432243,0.042405,0.036993,0.041173,0.015548,0.008022,0.006862,0.005784,0.448963,0.329877,0.74671,0.802548,0.723191,0.713803,0.860679,0.838643,0.928352,1,0.384691,0.813217,0.184202,0.116951,0.675827,0.681317
