Frequency Value,FP01,FP02,FP03,FP04,FP05,FP06,FP07,FP08,FP09,FP10,FP11,FP12,FP13,FP14,FP15,FP16,FP17,FP18,FP19,FP20,FP21,FP22,FP23,FP24,FP25,FP26,FP27,FP28,FP29,FP30,FP31,FP32
0,0.518148,0.00093,0.212307,0.25659,0.523912,0.102435,0.208634,0.416599,0.182108,0.047257,0.471814,0.367452,0.255575,0.003119,0.240596,0.429853,0.858129,0.724998,0.940679,1,0.920942,0.920146,0.964744,0.979894,0.879924,0.838691,0.74421,0.945842,0.347871,0.570197,0.824192,0.872707
0.390625,0.153681,0.075881,0.131198,0.119998,0.211786,0.035696,0.166334,0.203519,0.056288,0.051121,0.07208,0.211921,0.247232,0.241877,0.03814,0.160408,0.875419,0.816318,0.945192,1,0.919236,0.931157,0.973593,0.981589,0.86847,0.817904,0.779691,0.936254,0.371837,0.662971,0.860758,0.886528
0.78125,0.053945,0.119399,0.119502,0.101635,0.107177,0.028996,0.130359,0.119169,0.027136,0.115214,0.019972,0.143641,0.209648,0.304359,0.068418,0.113932,0.900163,0.850329,0.974155,1,0.942447,0.945844,0.98608,0.987747,0.908119,0.908162,0.837565,0.941508,0.455114,0.742494,0.898349,0.900808
1.171875,0.128715,0.14583,0.127939,0.121867,0.107111,0.076204,0.1184,0.088159,0.025336,0.071908,0.047674,0.113497,0.085798,0.070117,0.014062,0.133989,0.82068,0.758378,0.970016,1,0.896556,0.891121,0.968612,0.973464,0.879779,0.87228,0.70077,0.874536,0.293941,0.587058,0.796173,0.815398
1.5625,0.03929,0.01569,0.124746,0.116221,0.069421,0.020916,0.139933,0.123525,0.146637,0.001163,0.00908,0.08233,0.102871,0.092787,0.010173,0.097448,0.734333,0.650244,0.950816,1,0.853744,0.8212,0.957859,0.966,0.841612,0.838009,0.589426,0.807574,0.169167,0.465183,0.713257,0.685247
1.953125,0.005349,0.047314,0.106092,0.092522,0.019953,0.026413,0.106475,0.067852,0.212366,0.058973,0.030503,0.054226,0.056346,0.085059,0.01834,0.055431,0.772602,0.686923,0.969682,1,0.892328,0.855826,0.976603,0.986658,0.920785,0.911013,0.659176,0.881463,0.085818,0.484254,0.793406,0.761181
2.34375,0.025469,0.029614,0.212386,0.11755,0.029175,0.032089,0.280286,0.295745,0.43538,0.182777,0.085164,0.105033,0.082406,0.136103,0.123737,0.025102,0.857485,0.785725,0.968509,1,0.941711,0.913416,0.986848,0.991833,0.923613,0.931084,0.7365,0.9401,0.080568,0.506038,0.884457,0.870004
2.734375,0.015452,0.007851,0.289345,0.169074,0.012738,0.014065,0.357389,0.341259,0.536791,0.195418,0.074105,0.117311,0.139605,0.283924,0.109156,0.021583,0.811456,0.704196,0.981165,1,0.942691,0.906661,0.98662,0.992723,0.963119,0.970252,0.674453,0.944259,0.198149,0.331943,0.885594,0.868675
3.125,0.064886,0.006839,0.276283,0.238442,0.037125,0.005708,0.258582,0.183655,0.46653,0.149881,0.03613,0.160678,0.089168,0.226041,0.056509,0.167966,0.787403,0.716685,0.961733,1,0.890382,0.861118,0.968981,0.981568,0.902628,0.922966,0.659149,0.890344,0.037971,0.459868,0.816689,0.79611
3.515625,0.094534,0.088875,0.223711,0.163543,0.099191,0.116602,0.204572,0.111637,0.365997,0.110482,0.081642,0.146037,0.085,0.102359,0.102596,0.141655,0.726008,0.634388,0.950924,1,0.85822,0.827301,0.961504,0.978189,0.881587,0.895551,0.583569,0.852443,0.029378,0.4001,0.75896,0.733719
3.90625,0.129042,0.071734,0.212967,0.193353,0.138976,0.076556,0.202014,0.178918,0.323712,0.047116,0.059434,0.090334,0.041152,0.009045,0.049342,0.10896,0.78165,0.733439,0.948948,1,0.856589,0.857839,0.961664,0.976738,0.869838,0.867325,0.648258,0.863142,0.199069,0.535854,0.776596,0.743316
4.296875,0.278916,0.22963,0.366489,0.312226,0.370702,0.278447,0.374389,0.334393,0.384336,0.163364,0.250629,0.27176,0.152108,0.018702,0.182852,0.260435,0.810041,0.769344,0.946517,1,0.890069,0.885613,0.973292,0.980085,0.903226,0.896054,0.705861,0.892572,0.166493,0.576561,0.82299,0.798233
4.6875,0.286736,0.305816,0.218086,0.170324,0.299367,0.306346,0.208745,0.162216,0.341468,0.218633,0.2742,0.231056,0.060443,0.051963,0.209358,0.159529,0.769421,0.736028,0.955714,1,0.855956,0.857437,0.966584,0.982609,0.885521,0.857929,0.631274,0.849215,0.117692,0.501046,0.761894,0.747674
