Frequency Value,FP01,FP02,FP03,FP04,FP05,FP06,FP07,FP08,FP09,FP10,FP11,FP12,FP13,FP14,FP15,FP16,FP17,FP18,FP19,FP20,FP21,FP22,FP23,FP24,FP25,FP26,FP27,FP28,FP29,FP30,FP31,FP32
0,0.591033,0.001686,0.252077,0.294426,0.541287,0.020234,0.201712,0.42315,0.258621,0.046776,0.554438,0.435718,0.175047,0.001412,0.258411,0.426556,0.707564,0.576545,0.923963,0.879924,0.860493,0.900371,0.907669,0.877241,1,0.941246,0.758184,0.888254,0.279127,0.569164,0.84353,0.848835
0.390625,0.191527,0.094404,0.145664,0.132065,0.174197,0.01126,0.157947,0.179177,0.067641,0.068846,0.047171,0.250428,0.143602,0.157704,0.025734,0.185814,0.697756,0.628332,0.926632,0.86847,0.834535,0.889548,0.905293,0.884262,1,0.959278,0.734847,0.866045,0.264838,0.583824,0.839011,0.854867
0.78125,0.040504,0.099167,0.130288,0.101145,0.087343,0.016439,0.130326,0.092728,0.034205,0.12953,0.011366,0.148055,0.171621,0.277353,0.050675,0.134828,0.796842,0.718494,0.934157,0.908119,0.91142,0.915495,0.932029,0.911536,1,0.975146,0.833171,0.909605,0.374064,0.704603,0.90206,0.892833
1.171875,0.105396,0.080976,0.136226,0.119724,0.081918,0.035654,0.129764,0.099633,0.06579,0.086916,0.032463,0.115935,0.079545,0.100491,0.016038,0.145655,0.739541,0.661251,0.888457,0.879779,0.893559,0.873668,0.926932,0.917812,1,0.958967,0.750819,0.896497,0.259441,0.591019,0.854744,0.847991
1.5625,0.034152,0.00603,0.093129,0.08259,0.073842,0.020398,0.107009,0.115739,0.187028,0.009775,0.012886,0.075241,0.062053,0.036946,0.007927,0.069104,0.648794,0.561202,0.841877,0.841612,0.841515,0.80912,0.897111,0.877478,1,0.941753,0.649046,0.847493,0.152498,0.467445,0.780914,0.767621
1.953125,0.002915,0.04281,0.093961,0.088814,0.021872,0.024854,0.100174,0.064564,0.186558,0.059241,0.029392,0.037163,0.055499,0.097609,0.024611,0.044003,0.69928,0.600671,0.938459,0.920785,0.872921,0.833733,0.942693,0.930229,1,0.956006,0.662803,0.880642,0.067565,0.458963,0.802952,0.774171
2.34375,0.024934,0.018882,0.185374,0.095388,0.026466,0.031949,0.247785,0.275958,0.406025,0.142816,0.057718,0.097231,0.095387,0.153863,0.094348,0.040396,0.750345,0.661721,0.930232,0.923613,0.909102,0.888636,0.945082,0.931863,1,0.983768,0.7258,0.92661,0.093489,0.465516,0.885745,0.869783
2.734375,0.009611,0.002959,0.25691,0.136019,0.011169,0.013302,0.320695,0.318165,0.510371,0.15553,0.057758,0.120077,0.162648,0.271961,0.085923,0.025472,0.768692,0.649075,0.975412,0.963119,0.936999,0.901877,0.970109,0.964741,1,0.98687,0.683302,0.942647,0.202003,0.326042,0.894388,0.880279
3.125,0.061661,0.008383,0.238201,0.196053,0.061206,0.006057,0.230489,0.194777,0.445547,0.069587,0.010962,0.173253,0.136979,0.220111,0.023528,0.152978,0.735862,0.652093,0.927228,0.902628,0.89285,0.865624,0.93735,0.916449,1,0.96768,0.716818,0.915254,0.043401,0.487585,0.86978,0.849497
3.515625,0.076675,0.082477,0.170052,0.120351,0.085801,0.108598,0.161094,0.098392,0.340511,0.076229,0.069348,0.137127,0.081655,0.071902,0.07448,0.129026,0.666384,0.562416,0.90794,0.881587,0.856177,0.843717,0.930448,0.908541,1,0.957968,0.652601,0.8847,0.038623,0.438759,0.819389,0.789606
3.90625,0.169228,0.053774,0.188788,0.159648,0.16352,0.070328,0.192054,0.189887,0.274331,0.05755,0.076446,0.121171,0.021768,0.050629,0.084957,0.120597,0.702798,0.633807,0.889682,0.869838,0.862883,0.855086,0.919927,0.895196,1,0.93802,0.699394,0.876823,0.206637,0.56055,0.821796,0.771671
4.296875,0.219845,0.196159,0.298928,0.247159,0.318705,0.233438,0.317195,0.311871,0.329832,0.150956,0.217106,0.226263,0.126801,0.016647,0.171962,0.19156,0.692613,0.6326,0.91543,0.903226,0.8586,0.843341,0.930907,0.907815,1,0.944863,0.685315,0.862958,0.123884,0.524352,0.812685,0.763577
4.6875,0.208419,0.200723,0.122898,0.08324,0.206624,0.192916,0.129845,0.127799,0.25336,0.181043,0.195207,0.156021,0.027215,0.059213,0.169097,0.089248,0.643668,0.59573,0.904753,0.885521,0.805674,0.81167,0.921138,0.887787,1,0.948644,0.63277,0.819515,0.09033,0.47019,0.764696,0.713838
5.078125,0.09313,0.084664,0.106169,0.09922,0.09015,0.101246,0.093303,0.048103,0.153344,0.116254,0.112443,0.072803,0.071693,0.030098,0.084825,0.071199,0.664274,0.617287,0.867514,0.854945,0.798859,0.816365,0.88468,0.85677,1,0.944995,0.662977,0.81653,0.213185,0.54592,0.767499,0.741187
5.46875,0.157521,0.097011,0.056825,0.034683,0.138322,0.109931,0.025364,0.014114,0.037176,0.124591,0.18389,0.113166,0.066904,0.021054,0.137511,0.096495,0.569648,0.518948,0.81358,0.796963,0.748591,0.763829,0.845593,0.803456,1,0.947751,0.652708,0.779951,0.169916,0.509253,0.759064,0.692625
5.859375,0.426509,0.232662,0.075939,0.068536,0.312577,0.260561,0.053915,0.030304,0.086437,0.278471,0.350259,0.288833,0.036375,0.081663,0.359337,0.261028,0.703607,0.644883,0.828011,0.856078,0.849098,0.840061,0.902387,0.891705,1,0.959746,0.706257,0.864497,0.235847,0.575809,0.810762,0.792238
6.25,0.15252,0.178977,0.085884,0.097693,0.277224,0.184235,0.083444,0.061222,0.054646,0.181674,0.249349,0.075136,0.136486,0.057122,0.203036,0.110327,0.655724,0.584067,0.857449,0.860902,0.810324,0.803925,0.904064,0.870598,1,0.955084,0.619831,0.812053,0.137186,0.473338,0.744646,0.689653
6.640625,0.072641,0.035201,0.021933,0.019462,0.05338,0.038465,0.021924,0.020175,0.075338,0.053142,0.060102,0.012779,0.091099,0.040747,0.052399,0.025866,0.666001,0.598854,0.857809,0.881536,0.793873,0.795044,0.918183,0.875242,1,0.923154,0.595371,0.799965,0.149411,0.448108,0.735634,0.646399
7.03125,0.014244,0.034526,0.003807,0.013839,0.08712,0.028568,0.004269,0.01041,0.08932,0.0668,0.072693,0.048544,0.06257,0.028328,0.065848,0.078041,0.655393,0.597892,0.861236,0.83866,0.786791,0.786019,0.898165,0.843886,1,0.938969,0.613147,0.804375,0.172987,0.459847,0.740523,0.688051
7.421875,0.041645,0.101973,0.045232,0.043192,0.021331,0.074287,0.039871,0.056145,0.220373,0.023735,0.030797,0.029732,0.01909,0.029446,0.019051,0.022725,0.551527,0.542255,0.822909,0.790717,0.697529,0.744096,0.863011,0.799309,1,0.91912,0.57144,0.753285,0.077972,0.385621,0.691376,0.595307
7.8125,0.041324,0.069366,0.055341,0.028667,0.058502,0.072359,0.070502,0.049999,0.222817,0.138329,0.094088,0.037105,0.011795,0.053768,0.118479,0.033637,0.514616,0.463243,0.701215,0.714768,0.691787,0.742338,0.804887,0.737233,1,0.933399,0.571497,0.712377,0.112248,0.43418,0.681164,0.581077
8.203125,0.059925,0.042617,0.043463,0.022482,0.033494,0.03227,0.073711,0.076172,0.156243,0.140427,0.085203,0.034771,0.018228,0.105929,0.127563,0.041411,0.591375,0.540924,0.743697,0.732615,0.757495,0.807123,0.837471,0.756208,1,0.956499,0.619695,0.791605,0.100753,0.473237,0.745352,0.683661
8.59375,0.017878,0.108893,0.023275,0.007385,0.061238,0.096346,0.0392,0.050887,0.23589,0.190962,0.151424,0.067609,0.028156,0.021652,0.142707,0.034319,0.592199,0.570654,0.743188,0.771623,0.730419,0.775689,0.854247,0.784313,1,0.95151,0.561389,0.766151,0.012786,0.358129,0.723058,0.609226
8.984375,0.03819,0.068575,0.140291,0.083876,0.011002,0.086206,0.167102,0.17137,0.324802,0.236265,0.086717,0.015673,0.013029,0.118379,0.240474,0.009006,0.579858,0.529464,0.75494,0.753068,0.782133,0.774091,0.851676,0.77057,1,0.957044,0.573901,0.809039,0.032618,0.38277,0.740285,0.684124
9.375,0.072843,0.159143,0.233548,0.179368,0.138139,0.207511,0.244329,0.206781,0.304194,0.106983,0.059353,0.063559,0.076391,0.117477,0.104589,0.024757,0.411554,0.368162,0.742705,0.714967,0.634705,0.644266,0.798633,0.702908,1,0.914577,0.390694,0.663503,0.042239,0.233087,0.569661,0.484151
9.765625,0.091471,0.063109,0.099089,0.062608,0.119132,0.040096,0.114389,0.102426,0.16685,0.013563,0.013104,0.069486,0.012873,0.002968,0.007616,0.028322,0.544458,0.495902,0.80536,0.800669,0.7107,0.754617,0.877757,0.811224,1,0.917317,0.447966,0.762511,0.029276,0.264833,0.650696,0.537308
10.15625,0.151732,0.088821,0.081615,0.026713,0.126223,0.065798,0.176757,0.146596,0.249258,0.036401,0.024379,0.213841,0.046387,0.012146,0.02787,0.047604,0.660002,0.618433,0.804283,0.822133,0.803136,0.816057,0.910215,0.841943,1,0.959867,0.623674,0.859225,0.071891,0.460154,0.781579,0.723381
10.546875,0.054107,0.045006,0.029846,0.023603,0.07736,0.031674,0.106402,0.103366,0.198403,0.04646,0.028805,0.033288,0.027454,0.015433,0.038185,0.025937,0.528057,0.473691,0.759565,0.739236,0.736822,0.740836,0.859003,0.774956,1,0.937688,0.591819,0.789433,0.028057,0.391312,0.747121,0.670968
10.9375,0.057824,0.123034,0.008162,0.020902,0.073318,0.070809,0.014538,0.01842,0.168326,0.142564,0.068282,0.059402,0.024447,0.034415,0.106979,0.136926,0.497505,0.478945,0.7178,0.741876,0.671343,0.717243,0.821872,0.76489,1,0.934295,0.533721,0.742351,0.093968,0.398139,0.666552,0.640221
11.328125,0.025136,0.055998,0.012696,0.003821,0.035921,0.05294,0.028815,0.02845,0.050374,0.033719,0.044724,0.022886,0.022858,0.016738,0.059963,0.034778,0.492684,0.455046,0.674636,0.744614,0.697186,0.757741,0.854875,0.800512,1,0.932187,0.48812,0.750307,0.044551,0.335464,0.642441,0.574354
11.71875,0.068113,0.040454,0.140352,0.065217,0.025892,0.024243,0.174649,0.082918,0.132858,0.003409,0.016646,0.159165,0.004888,0.000662,0.003757,0.090031,0.436016,0.373811,0.747423,0.743128,0.675029,0.70483,0.814424,0.757636,1,0.932286,0.356052,0.687388,0.012502,0.235443,0.516326,0.5459
12.109375,0.036491,0.017783,0.061616,0.019705,0.023494,0.010315,0.098306,0.11543,0.254266,0.089867,0.068738,0.044958,0.019885,0.040365,0.077613,0.079401,0.470687,0.450602,0.750023,0.784898,0.66504,0.696441,0.860173,0.795703,1,0.935381,0.390004,0.704857,0.050959,0.272185,0.567518,0.499641
12.5,0.015997,0.014411,0.082212,0.080114,0.059787,0.011528,0.164445,0.215179,0.136434,0.107876,0.097679,0.02721,0.1152,0.130416,0.146975,0.111112,0.389231,0.375188,0.612454,0.639377,0.570075,0.64303,0.782336,0.664749,1,0.908327,0.403759,0.630145,0.055224,0.273833,0.53642,0.458411
12.890625,0.016645,0.151235,0.013245,0.006204,0.033948,0.18093,0.034337,0.052621,0.1289,0.148134,0.090524,0.041584,0.041082,0.145136,0.069891,0.096314,0.317365,0.28578,0.602639,0.642888,0.509186,0.607989,0.759215,0.66147,1,0.923974,0.311549,0.61194,0.015771,0.156625,0.497017,0.441061
13.28125,0.071887,0.071581,0.032626,0.018578,0.032411,0.070986,0.018067,0.037405,0.037308,0.016365,0.023085,0.034715,0.019424,0.007829,0.005936,0.031106,0.274675,0.248705,0.663706,0.648112,0.531595,0.600907,0.781891,0.678486,1,0.898576,0.268928,0.622536,0.009845,0.12763,0.471904,0.433366
13.671875,0.057776,0.012581,0.088849,0.047286,0.018442,0.016409,0.162639,0.194008,0.266261,0.005386,0.05097,0.166523,0.112642,0.045991,0.020797,0.016734,0.577638,0.559956,0.736813,0.706863,0.741526,0.785895,0.843255,0.729314,1,0.899493,0.601334,0.768092,0.147357,0.490548,0.713425,0.644617
14.0625,0.030827,0.019191,0.081524,0.044582,0.052124,0.019445,0.155841,0.202669,0.036457,0.028161,0.027991,0.0198,0.012812,0.008262,0.004366,0.007364,0.479968,0.459974,0.622247,0.714276,0.662466,0.714766,0.818075,0.741604,1,0.923447,0.462874,0.713897,0.070999,0.340987,0.602736,0.554939
14.453125,0.01955,0.012199,0.051877,0.030387,0.012744,0.016719,0.068606,0.089609,0.041118,0.038409,0.039032,0.04056,0.002178,0.026748,0.046678,0.045449,0.422109,0.35414,0.704958,0.774969,0.644464,0.61561,0.84029,0.784583,1,0.909428,0.343383,0.686222,0.048582,0.238376,0.536209,0.523731
14.84375,0.059731,0.043361,0.064453,0.054602,0.05573,0.062519,0.093183,0.088776,0.141006,0.012387,0.03893,0.066501,0.010303,0.006473,0.008351,0.006702,0.447849,0.439471,0.598299,0.64072,0.598187,0.628913,0.771061,0.654301,1,0.888076,0.364062,0.665056,0.044337,0.256928,0.519916,0.536296
15.234375,0.054135,0.008615,0.024833,0.013103,0.02296,0.017957,0.031457,0.017892,0.073028,0.004128,0.011032,0.053059,0.048506,0.019449,0.019058,0.051756,0.413235,0.410414,0.55361,0.635791,0.601821,0.642554,0.772578,0.674683,1,0.916938,0.455003,0.693562,0.082158,0.353496,0.577401,0.532435
15.625,0.033383,0.054107,0.016181,0.042149,0.107951,0.099617,0.008554,0.016709,0.034535,0.001304,0.043126,0.008975,0.057219,0.020767,0.007249,0.027663,0.330177,0.300388,0.599222,0.582369,0.557487,0.584538,0.76542,0.676952,1,0.903649,0.382278,0.652186,0.05318,0.266376,0.515178,0.49266
16.015625,0.00249,0.08465,0.085133,0.049046,0.05753,0.083831,0.082533,0.107598,0.110342,0.083319,0.068887,0.045551,0.04426,0.031596,0.082523,0.023019,0.415283,0.360436,0.635169,0.633589,0.673563,0.687763,0.814661,0.700478,1,0.918264,0.489206,0.723524,0.0566,0.322934,0.656241,0.55742
16.40625,0.02257,0.173207,0.102572,0.036804,0.032194,0.122194,0.139534,0.203002,0.047979,0.117927,0.132005,0.049688,0.027381,0.02303,0.045877,0.005149,0.409206,0.339439,0.56467,0.56589,0.684444,0.66955,0.755449,0.609708,1,0.908686,0.475912,0.711973,0.051599,0.303786,0.646368,0.559396
16.796875,0.015747,0.062908,0.022078,0.031332,0.019909,0.033199,0.037701,0.033337,0.018303,0.046654,0.089665,0.010219,0.052532,0.027936,0.017277,0.016083,0.340839,0.293035,0.61031,0.600311,0.647943,0.638242,0.757191,0.64769,1,0.918784,0.389097,0.703448,0.023995,0.208781,0.592673,0.569472
17.1875,0.050798,0.056555,0.080269,0.05407,0.034496,0.048613,0.162454,0.143977,0.0551,0.085765,0.100572,0.051758,0.007832,0.038949,0.023501,0.012389,0.22806,0.202786,0.626674,0.670043,0.517554,0.554766,0.794659,0.704207,1,0.921805,0.267974,0.627826,0.01707,0.120254,0.501485,0.427991
17.578125,0.067135,0.133327,0.106762,0.07621,0.077171,0.184006,0.164434,0.134067,0.125053,0.041037,0.044597,0.063349,0.011971,0.009235,0.019792,0.0043,0.445634,0.371803,0.752349,0.756759,0.698577,0.715371,0.875886,0.769972,1,0.928518,0.420845,0.788366,0.006259,0.219884,0.640206,0.578716
17.96875,0.085887,0.04919,0.080955,0.093752,0.022833,0.119721,0.047561,0.008574,0.008054,0.015887,0.027992,0.070948,0.054623,0.052501,0.031883,0.051341,0.255142,0.189573,0.653784,0.654899,0.5959,0.56646,0.804315,0.67478,1,0.893335,0.224359,0.649045,0.026685,0.127123,0.431194,0.470001
18.359375,0.029424,0.084293,0.07829,0.099187,0.073334,0.091281,0.082426,0.047925,0.020934,0.005168,0.007492,0.041801,0.03625,0.00593,0.004365,0.022296,0.368955,0.290235,0.60609,0.638688,0.633517,0.624836,0.8158,0.688948,1,0.843144,0.293473,0.693151,0.010863,0.147189,0.510113,0.462541
