Frequency Value,FP01,FP02,FP03,FP04,FP05,FP06,FP07,FP08,FP09,FP10,FP11,FP12,FP13,FP14,FP15,FP16,FP17,FP18,FP19,FP20,FP21,FP22,FP23,FP24,FP25,FP26,FP27,FP28,FP29,FP30,FP31,FP32
0,0.036719,0.251142,0.00731,0.865031,0.060447,0.547038,0.448998,0.240074,0.001746,1,0.140394,0.549113,0.228423,0.317855,0.939968,0.278875,0.212913,0.033764,0.007681,0.015472,0.285822,0.354462,0.320636,0.250963,0.072668,0.00904,0.009346,0.045085,0.384291,0.278176,0.11252,0.530233
0.390625,0.170174,0.088393,0.317427,0.792314,0.050544,0.558264,0.615425,0.01621,0.09967,1,0.130708,0.442073,0.060184,0.050067,0.940499,0.017741,0.065994,0.12105,0.096724,0.052691,0.176817,0.195684,0.061892,0.053932,0.07509,0.031771,0.129016,0.110797,0.075633,0.175809,0.094637,0.329294
0.78125,0.108302,0.308326,0.539641,0.740303,0.008108,0.318075,0.563018,0.03463,0.10314,1,0.475212,0.26258,0.110495,0.33672,0.919448,0.078756,0.040707,0.05163,0.089729,0.012522,0.035427,0.055035,0.016842,0.006159,0.019493,0.004955,0.041427,0.024294,0.058492,0.048179,0.025027,0.068117
1.171875,0.033751,0.372181,0.502163,0.668064,0.081562,0.326957,0.474114,0.09503,0.090852,1,0.684496,0.214256,0.147469,0.445092,0.897888,0.02574,0.09229,0.110004,0.167439,0.025088,0.056315,0.124853,0.042627,0.015567,0.083729,0.034174,0.105484,0.041887,0.246438,0.153602,0.109681,0.12792
1.5625,0.017666,0.265319,0.402284,0.556403,0.023111,0.249488,0.36356,0.034632,0.025065,1,0.598077,0.167037,0.153184,0.370395,0.827542,0.055183,0.137367,0.141564,0.205062,0.132394,0.142293,0.165015,0.134649,0.12268,0.128023,0.115921,0.131092,0.12373,0.181623,0.158714,0.140356,0.139777
1.953125,0.135989,0.19228,0.569354,0.697197,0.072074,0.186982,0.496364,0.105006,0.109272,1,0.526546,0.101835,0.126794,0.299587,0.712855,0.107828,0.064813,0.06919,0.13505,0.118787,0.110171,0.092461,0.097603,0.12154,0.12998,0.147654,0.082452,0.102212,0.1898,0.081786,0.112123,0.087123
2.34375,0.060776,0.054644,0.472216,0.575872,0.036739,0.140185,0.420782,0.142877,0.118817,1,0.525142,0.03895,0.157638,0.384327,0.658859,0.079559,0.047097,0.035208,0.070372,0.073407,0.072751,0.060748,0.069559,0.070491,0.08851,0.103366,0.06376,0.082403,0.171957,0.059137,0.083284,0.077098
2.734375,0.072265,0.192152,0.562033,0.540482,0.00645,0.154052,0.492935,0.110861,0.170326,1,0.650492,0.073972,0.064309,0.438024,0.646672,0.193643,0.030915,0.02905,0.030535,0.07223,0.040373,0.0417,0.051258,0.071797,0.045484,0.110267,0.023242,0.060276,0.045341,0.014413,0.035577,0.053567
3.125,0.056403,0.188202,0.653776,0.709084,0.043246,0.169882,0.516224,0.100875,0.275871,1,0.667335,0.156435,0.285353,0.636165,0.616439,0.294341,0.034321,0.026152,0.012201,0.052962,0.049454,0.025024,0.037066,0.051789,0.037333,0.051903,0.046122,0.052927,0.076776,0.027885,0.043449,0.045034
3.515625,0.0407,0.243923,0.646418,0.763137,0.048762,0.250121,0.408965,0.071438,0.265603,1,0.725641,0.225529,0.205458,0.581241,0.666393,0.394518,0.018904,0.016676,0.025633,0.015096,0.015187,0.027282,0.015565,0.012728,0.021206,0.034144,0.025561,0.014633,0.018987,0.03843,0.019801,0.014399
