Frequency Value,FP01,FP02,FP03,FP04,FP05,FP06,FP07,FP08,FP09,FP10,FP11,FP12,FP13,FP14,FP15,FP16,FP17,FP18,FP19,FP20,FP21,FP22,FP23,FP24,FP25,FP26,FP27,FP28,FP29,FP30,FP31,FP32
0,0.066334,0.123097,0.000447,0.032846,0.071343,0.077486,0.062698,0.122864,0.438895,0.115753,0.008481,0.125431,0.157277,0.080335,0.130689,0.049938,1,0.53083,0.449857,0.850572,0.941483,0.809419,0.813964,0.694081,0.381465,0.371666,0.935943,0.910974,0.519768,0.023626,0.22782,0.877574
0.390625,0.01313,0.062643,0.009603,0.024692,0.037271,0.057594,0.025541,0.040227,0.256608,0.091506,0.044902,0.066712,0.049891,0.043196,0.089254,0.034232,1,0.85285,0.745665,0.812894,0.952976,0.919243,0.866593,0.783463,0.710346,0.60156,0.952584,0.912715,0.606076,0.467978,0.708635,0.924008
0.78125,0.074615,0.088436,0.05924,0.062231,0.0993,0.062342,0.077187,0.066083,0.109541,0.093889,0.00959,0.086108,0.078883,0.077457,0.078645,0.040405,1,0.922576,0.765591,0.748506,0.916382,0.920141,0.815149,0.726402,0.663234,0.570819,0.944284,0.857129,0.5059,0.684404,0.859902,0.892614
1.171875,0.036171,0.157152,0.052143,0.072711,0.094729,0.089925,0.05681,0.037829,0.068838,0.148378,0.177443,0.097739,0.008745,0.047966,0.143451,0.024639,1,0.968106,0.764108,0.623305,0.887318,0.923106,0.761955,0.595452,0.651962,0.452656,0.917419,0.821713,0.435313,0.822384,0.918842,0.904246
1.5625,0.002433,0.055327,0.027839,0.031462,0.043824,0.081804,0.046058,0.106248,0.31895,0.062834,0.10007,0.019395,0.017382,0.018446,0.055888,0.03197,1,0.964182,0.691131,0.663378,0.895771,0.912345,0.781638,0.655718,0.624017,0.476238,0.919836,0.860824,0.350462,0.831187,0.896516,0.913242
1.953125,0.024495,0.011713,0.037838,0.030954,0.086623,0.007917,0.069968,0.160367,0.267352,0.010253,0.1011,0.053119,0.045486,0.021882,0.006539,0.005536,1,0.951331,0.680329,0.666932,0.876223,0.903138,0.778098,0.657607,0.608353,0.459242,0.915726,0.836673,0.320149,0.829708,0.886242,0.881219
2.34375,0.061728,0.024677,0.188238,0.169058,0.262839,0.054555,0.203671,0.208317,0.183068,0.072222,0.090491,0.131917,0.252914,0.132249,0.051377,0.05212,1,0.949516,0.562279,0.56425,0.824222,0.892831,0.704243,0.577213,0.51236,0.410772,0.899514,0.787733,0.161406,0.757486,0.864672,0.869655
2.734375,0.016698,0.121309,0.033588,0.012546,0.076979,0.143455,0.050377,0.11169,0.157788,0.017083,0.083186,0.041333,0.119661,0.029967,0.014746,0.018794,1,0.946914,0.613999,0.620595,0.865101,0.903848,0.714431,0.612344,0.594532,0.486963,0.859881,0.806188,0.101784,0.68317,0.872086,0.8606
3.125,0.079965,0.021979,0.100068,0.069968,0.119204,0.021652,0.193634,0.234704,0.279141,0.056855,0.015698,0.114458,0.133397,0.10115,0.019555,0.083919,1,0.954581,0.576674,0.706214,0.895374,0.891727,0.758179,0.706521,0.521596,0.408729,0.801994,0.849453,0.244729,0.637141,0.846132,0.866261
3.515625,0.140422,0.016663,0.057109,0.030066,0.119466,0.041384,0.106206,0.114352,0.178421,0.009083,0.055064,0.124646,0.038742,0.048653,0.020464,0.022568,1,0.95221,0.624319,0.681533,0.881582,0.914268,0.751637,0.683121,0.522934,0.471423,0.827282,0.848017,0.113728,0.575661,0.878042,0.885926
