Frequency Value,FP01,FP02,FP03,FP04,FP05,FP06,FP07,FP08,FP09,FP10,FP11,FP12,FP13,FP14,FP15,FP16
0,0.057314,0.43362,1,0.113006,0.447788,0.295182,0.065106,0.42593,0.018289,0.270276,0.021363,0.019201,0.016361,0.172936,0.252987,0.234468
0.390625,0.269321,0.225405,1,0.038512,0.127057,0.150862,0.130811,0.105178,0.043016,0.218744,0.142605,0.073362,0.084103,0.141751,0.07585,0.068828
0.78125,0.042032,0.086796,1,0.073183,0.0918,0.118846,0.036048,0.021171,0.019906,0.049711,0.063104,0.001263,0.018055,0.08928,0.098089,0.021397
1.171875,0.021307,0.278259,1,0.028067,0.038168,0.229296,0.034188,0.028086,0.011687,0.08409,0.011987,0.026998,0.029975,0.085926,0.030192,0.052193
1.5625,0.022069,0.29232,1,0.036248,0.055671,0.009464,0.066543,0.093801,0.07511,0.016165,0.010398,0.148399,0.096775,0.091312,0.038102,0.054008
1.953125,0.021191,0.116389,1,0.308094,0.288054,0.11849,0.046981,0.064814,0.002926,0.051285,0.063039,0.144033,0.092462,0.019507,0.003544,0.00369
2.34375,0.053493,0.121522,1,0.298828,0.240025,0.317012,0.145809,0.200514,0.179977,0.232853,0.233114,0.142209,0.068452,0.03855,0.133142,0.100007
2.734375,0.021192,0.155522,1,0.109871,0.058395,0.033007,0.036566,0.090417,0.189421,0.16253,0.0777,0.330245,0.017944,0.023916,0.129965,0.067178
3.125,0.11853,0.129465,1,0.028968,0.020868,0.026707,0.143954,0.032554,0.103768,0.158734,0.070449,0.086512,0.08411,0.129564,0.0597,0.106454
3.515625,0.24314,0.04109,1,0.034141,0.025774,0.034643,0.07883,0.106079,0.009743,0.015781,0.007277,0.009034,0.059443,0.048943,0.005946,0.005051
3.90625,0.325669,0.022544,1,0.038119,0.002543,0.041366,0.115154,0.004617,0.021754,0.035452,0.023499,0.008505,0.122931,0.045832,0.00069,0.001701
4.296875,0.268746,0.007883,1,0.149169,0.074652,0.033425,0.229727,0.047427,0.170628,0.168572,0.191644,0.130031,0.104901,0.084141,0.100524,0.110261
4.6875,0.041993,0.030513,1,0.104996,0.09624,0.096693,0.067533,0.042307,0.136786,0.121062,0.097338,0.156053,0.063092,0.029783,0.046758,0.042621
5.078125,0.153435,0.069571,1,0.171326,0.058635,0.196941,0.04327,0.130241,0.212719,0.259182,0.22611,0.138865,0.186232,0.184561,0.282315,0.245832
5.46875,0.145674,0.11146,1,0.043615,0.101349,0.063613,0.07177,0.024841,0.082832,0.050009,0.078259,0.091815,0.069878,0.010615,0.061007,0.040893
5.859375,0.027943,0.361153,1,0.058125,0.007914,0.068409,0.003667,0.010862,0.055531,0.028619,0.090181,0.08548,0.143105,0.133258,0.041207,0.114231
6.25,0.021037,0.276124,1,0.096976,0.160878,0.062236,0.096713,0.134773,0.040864,0.052871,0.061771,0.026407,0.009815,0.111691,0.021746,0.053007
6.640625,0.170553,0.246706,1,0.01481,0.131419,0.136497,0.257664,0.132994,0.021726,0.025964,0.008026,0.027872,0.006322,0.043652,0.022954,0.028989
7.03125,0.004814,0.24755,1,0.035203,0.205262,0.064553,0.094851,0.073143,0.127119,0.1142,0.129438,0.107255,0.061378,0.26588,0.157892,0.198337
7.421875,0.015377,0.436184,1,0.113212,0.069106,0.041901,0.064659,0.11195,0.220156,0.211012,0.222391,0.185724,0.178458,0.03416,0.038645,0.043962
7.8125,0.108402,0.352854,1,0.086635,0.263167,0.218578,0.066324,0.196849,0.08273,0.06712,0.048157,0.103759,0.095166,0.005911,0.008684,0.028165
8.203125,0.118998,0.043208,1,0.087469,0.140097,0.027467,0.051694,0.112874,0.133956,0.109683,0.064278,0.198071,0.280047,0.036269,0.058523,0.081434
8.59375,0.169339,0.082925,1,0.182272,0.212567,0.050303,0.085574,0.244069,0.217997,0.153221,0.165243,0.311217,0.117743,0.021694,0.012765,0.013334
8.984375,0.10055,0.096054,1,0.188691,0.082444,0.019457,0.075852,0.046877,0.416039,0.30726,0.285294,0.546403,0.040933,0.063217,0.066343,0.065448
9.375,0.331217,0.126115,1,0.058133,0.014959,0.07352,0.001156,0.064219,0.241638,0.219505,0.218585,0.28418,0.040421,0.029909,0.015506,0.017978
