Frequency Value,FP01,FP02,FP03,FP04,FP05,FP06,FP07,FP08,FP09,FP10,FP11,FP12,FP13,FP14,FP15,FP16
0,0.009485,0.044514,0.021363,0.017802,0.102397,0.161091,0.066022,0.190984,0.072767,0.301144,1,0.627426,0.010664,0.183119,0.003741,0.003789
0.390625,0.252783,0.154025,0.142605,0.167283,0.106266,0.10176,0.164116,0.127791,0.165902,0.105079,1,0.134544,0.055819,0.419344,0.113011,0.095621
0.78125,0.249981,0.149533,0.063104,0.153873,0.021641,0.093794,0.256767,0.122457,0.449748,0.281449,1,0.091758,0.091522,0.393056,0.123056,0.322492
1.171875,0.181473,0.008114,0.011987,0.22875,0.031718,0.069141,0.067337,0.084236,0.484154,0.480589,1,0.075808,0.100222,0.346655,0.346809,0.499084
1.5625,0.148632,0.023369,0.010398,0.16341,0.130821,0.218867,0.08541,0.226492,0.759151,0.682554,1,0.352474,0.098372,0.340424,0.446954,0.443893
1.953125,0.074195,0.108192,0.063039,0.119377,0.119901,0.126769,0.025772,0.125313,0.738088,0.837292,1,0.19275,0.117501,0.696732,0.516796,0.624181
2.34375,0.130278,0.07518,0.233114,0.234128,0.260155,0.058661,0.142255,0.140411,0.870331,0.908261,1,0.491738,0.148079,0.470183,0.393872,0.455513
2.734375,0.065735,0.049336,0.0777,0.263854,0.017895,0.16961,0.038995,0.066812,0.790098,0.82775,1,0.355037,0.124387,0.721018,0.493439,0.572289
3.125,0.125622,0.051869,0.070449,0.368802,0.00376,0.100082,0.038349,0.048167,0.738004,0.732302,1,0.290091,0.083788,0.55823,0.455108,0.507917
3.515625,0.150473,0.079642,0.007277,0.243642,0.115993,0.070665,0.047947,0.187065,0.868421,0.875129,1,0.503356,0.171024,0.643973,0.472492,0.661213
3.90625,0.004166,0.157662,0.023499,0.198174,0.19332,0.04724,0.208312,0.131787,0.778848,0.857134,1,0.327195,0.291203,0.616231,0.670063,0.712773
4.296875,0.048441,0.041983,0.191644,0.066221,0.047084,0.025099,0.100968,0.065543,0.90218,0.891603,1,0.646386,0.327171,0.467799,0.682302,0.683472
4.6875,0.237868,0.193326,0.097338,0.207219,0.018066,0.10898,0.030095,0.075279,0.8216,0.859106,1,0.445722,0.422956,0.628294,0.634258,0.694019
5.078125,0.333363,0.111795,0.22611,0.209053,0.012565,0.082759,0.025485,0.164908,0.883324,0.907794,1,0.549154,0.403728,0.7297,0.723022,0.743644
5.46875,0.171612,0.178223,0.078259,0.338922,0.051454,0.111872,0.031709,0.076174,0.830407,0.840445,1,0.523477,0.334596,0.61037,0.620223,0.645422
5.859375,0.27011,0.004899,0.090181,0.216565,0.120811,0.078227,0.016831,0.068975,0.797913,0.802666,1,0.48158,0.356456,0.318966,0.406347,0.431301
6.25,0.308839,0.045917,0.061771,0.249268,0.17856,0.193845,0.005248,0.149187,0.890408,0.877947,1,0.754447,0.17438,0.314043,0.406284,0.418822
6.640625,0.071709,0.073593,0.008026,0.088525,0.057328,0.150601,0.041695,0.117005,0.789609,0.829739,1,0.51762,0.185406,0.247862,0.355806,0.429638
7.03125,0.163212,0.082345,0.129438,0.030448,0.033238,0.03326,0.043837,0.017669,0.814072,0.786368,1,0.588093,0.432569,0.255653,0.277574,0.374515
7.421875,0.14166,0.352455,0.222391,0.120731,0.010583,0.022292,0.100099,0.030965,0.852364,0.844303,1,0.676769,0.186681,0.29515,0.184849,0.216818
7.8125,0.179357,0.164635,0.048157,0.156607,0.048907,0.010252,0.232529,0.042072,0.911678,0.892148,1,0.734916,0.172974,0.557884,0.452306,0.4815
8.203125,0.16919,0.151074,0.064278,0.29426,0.042891,0.008118,0.138919,0.082956,0.92185,0.905554,1,0.788602,0.295559,0.565419,0.616917,0.625937
8.59375,0.089805,0.237334,0.165243,0.437011,0.091557,0.108212,0.014801,0.187412,0.817346,0.803909,1,0.521727,0.34363,0.553566,0.477469,0.541626
8.984375,0.168243,0.009889,0.285294,0.220885,0.016387,0.020464,0.016632,0.02363,0.859026,0.847792,1,0.621146,0.232176,0.683464,0.530536,0.57205
9.375,0.196692,0.248987,0.218585,0.368175,0.038461,0.014045,0.012823,0.080198,0.909881,0.911913,1,0.741405,0.105519,0.531399,0.423758,0.434288
9.765625,0.037084,0.434781,0.097171,0.293695,0.059743,0.021309,0.039657,0.008916,0.952705,0.933115,1,0.85388,0.284965,0.646943,0.439604,0.542125
10.15625,0.168913,0.081139,0.125121,0.099339,0.03406,0.038053,0.041087,0.010885,0.934496,0.874321,1,0.820704,0.198875,0.418,0.27321,0.361375
10.546875,0.02352,0.090718,0.042501,0.132372,0.006527,0.027313,0.052023,0.014107,0.850793,0.735631,1,0.717754,0.245772,0.37639,0.389702,0.428899
10.9375,0.034426,0.154887,0.034317,0.300368,0.056136,0.025047,0.068555,0.067052,0.907473,0.831816,1,0.800907,0.072088,0.473917,0.287284,0.340171
11.328125,0.030219,0.063012,0.080271,0.031318,0.036492,0.08169,0.115876,0.021146,0.901365,0.868095,1,0.765984,0.259186,0.574151,0.546712,0.540806
11.71875,0.001752,0.066028,0.156074,0.276358,0.044372,0.090616,0.160299,0.009095,0.903461,0.850674,1,0.739957,0.373353,0.355433,0.591162,0.597627
12.109375,0.076422,0.209548,0.15839,0.340335,0.021593,0.105002,0.180405,0.128906,0.875635,0.789516,1,0.762766,0.288218,0.3815,0.597845,0.551186
12.5,0.034248,0.20222,0.111288,0.086313,0.047311,0.040957,0.114201,0.17075,0.872017,0.772443,1,0.743283,0.178384,0.210014,0.334322,0.29926
12.890625,0.002907,0.511811,0.040784,0.322073,0.120798,0.224136,0.187014,0.167234,0.851303,0.826174,1,0.651932,0.060775,0.477006,0.57884,0.574142
