Frequency Value,FP01,FP02,FP03,FP04,FP05,FP06,FP07,FP08,FP09,FP10,FP11,FP12,FP13,FP14,FP15,FP16
0,0.004876,0.052317,0.077651,0.00565,0.44507,0.024283,0.437861,0.011201,0.157176,0.118747,1,0.199502,0.010043,0.612463,0.083939,0.307974
0.390625,0.126482,0.163069,0.223991,0.410846,0.409398,0.135993,0.138087,0.031557,0.086412,0.104895,1,0.121393,0.050536,0.055208,0.002176,0.006838
0.78125,0.085318,0.082399,0.103406,0.068326,0.128119,0.088433,0.153523,0.233202,0.567236,0.540647,1,0.126143,0.04386,0.204702,0.113068,0.173189
1.171875,0.100103,0.051058,0.014253,0.11291,0.051318,0.043102,0.033582,0.119507,0.458189,0.489341,1,0.041274,0.09466,0.358514,0.241743,0.309796
1.5625,0.133071,0.036543,0.093889,0.167912,0.079024,0.087754,0.005745,0.05373,0.682313,0.711509,1,0.218755,0.21385,0.50305,0.56641,0.599773
1.953125,0.248383,0.036106,0.052948,0.298277,0.191986,0.308519,0.047567,0.055922,0.684531,0.702862,1,0.239203,0.174068,0.44958,0.456211,0.565914
2.34375,0.134973,0.221776,0.137796,0.434656,0.036302,0.170794,0.18168,0.159412,0.789606,0.807731,1,0.377964,0.186104,0.523639,0.4486,0.581422
2.734375,0.200373,0.107542,0.029029,0.320013,0.075028,0.14652,0.213653,0.336782,0.872944,0.872858,1,0.483569,0.21529,0.455215,0.407868,0.506399
3.125,0.057939,0.211913,0.200614,0.320721,0.16369,0.299035,0.115085,0.126667,0.85624,0.894005,1,0.529399,0.498626,0.529617,0.692522,0.680237
3.515625,0.097029,0.083533,0.040618,0.147399,0.082508,0.157043,0.07279,0.065042,0.761182,0.82759,1,0.251564,0.233765,0.210151,0.367389,0.369816
3.90625,0.096561,0.013394,0.074257,0.026525,0.041818,0.064087,0.084901,0.003374,0.771939,0.732745,1,0.382948,0.121575,0.355384,0.294677,0.369426
4.296875,0.158289,0.070019,0.035722,0.065488,0.019335,0.024901,0.121649,0.011635,0.678046,0.589333,1,0.318721,0.258254,0.220329,0.44867,0.426
4.6875,0.058876,0.038691,0.034045,0.109848,0.028495,0.145354,0.028437,0.010954,0.75256,0.709911,1,0.410685,0.528332,0.339979,0.570382,0.648177
5.078125,0.022295,0.177672,0.060004,0.222424,0.022139,0.073993,0.014574,0.054796,0.834626,0.800853,1,0.579033,0.466125,0.360052,0.641501,0.67421
5.46875,0.026049,0.114444,0.053653,0.16613,0.063662,0.03107,0.094944,0.203891,0.816369,0.807122,1,0.566965,0.409163,0.429128,0.713243,0.716281
5.859375,0.001489,0.11463,0.016492,0.108396,0.054172,0.001344,0.032592,0.017663,0.792419,0.762468,1,0.544112,0.318848,0.333345,0.599079,0.657743
6.25,0.06578,0.048669,0.079553,0.061951,0.023947,0.027559,0.024151,0.04053,0.664026,0.704411,1,0.328433,0.238809,0.267149,0.511474,0.505662
6.640625,0.091322,0.08626,0.067018,0.086099,0.00752,0.027194,0.00829,0.028532,0.764565,0.788232,1,0.477103,0.265187,0.250818,0.57077,0.538772
7.03125,0.020457,0.081597,0.009225,0.11544,0.041876,0.065406,0.015718,0.038051,0.776372,0.683327,1,0.510798,0.226095,0.528323,0.627336,0.578081
7.421875,0.036861,0.052659,0.048092,0.049503,0.056436,0.061029,0.025183,0.060737,0.898324,0.793145,1,0.726879,0.404644,0.302243,0.544396,0.508634
7.8125,0.037746,0.162766,0.184458,0.224942,0.028881,0.14778,0.043102,0.081148,0.873411,0.781638,1,0.697324,0.425312,0.252906,0.641026,0.573844
