Frequency Value,FP01,FP02,FP03,FP04,FP05,FP06,FP07,FP08,FP09,FP10,FP11,FP12,FP13,FP14,FP15,FP16,FP17,FP18,FP19,FP20,FP21,FP22,FP23,FP24,FP25,FP26,FP27,FP28,FP29,FP30,FP31,FP32
0,0.009521,0.039793,0.031872,0.000287,0.185808,0.005123,0.012526,0.006618,0.20755,0.03741,0.001079,0.021051,0.044967,0.000187,0.023644,0.076416,0.524616,1,0.70971,0.565518,0.790667,0.883798,0.559758,0.577907,0.784678,0.608283,0.562896,0.505742,0.176409,0.571958,0.812616,0.812296
0.390625,0.068321,0.160425,0.193647,0.189377,0.024656,0.138709,0.173822,0.158513,0.008899,0.309649,0.282677,0.106487,0.119232,0.243877,0.292446,0.015472,0.814831,1,0.792466,0.531147,0.855457,0.901389,0.675713,0.555347,0.708615,0.590439,0.809283,0.667501,0.538294,0.795584,0.857665,0.846385
0.78125,0.01645,0.033982,0.078366,0.07038,0.015293,0.283548,0.066428,0.046081,0.131846,0.148753,0.108373,0.22419,0.120264,0.095131,0.075595,0.01594,0.946767,1,0.796212,0.667106,0.90028,0.92302,0.781338,0.682769,0.736322,0.650264,0.909409,0.826685,0.410692,0.859778,0.902289,0.890848
1.171875,0.005925,0.00518,0.015527,0.010616,0.014525,0.056519,0.025831,0.020603,0.182553,0.05648,0.065611,0.055006,0.04323,0.049705,0.09051,0.045383,0.940364,1,0.620162,0.642361,0.822325,0.879729,0.721111,0.656367,0.645847,0.611594,0.881761,0.805181,0.1937,0.795014,0.875932,0.868813
1.5625,0.005377,0.016426,0.014357,0.017309,0.031778,0.037971,0.010857,0.030464,0.221117,0.015618,0.039289,0.079076,0.036549,0.006478,0.036453,0.128171,0.927101,1,0.418246,0.542322,0.741107,0.796088,0.605977,0.559794,0.459288,0.478103,0.835837,0.768789,0.27489,0.771709,0.813797,0.810374
1.953125,0.037761,0.000577,0.089761,0.029717,0.125495,0.002934,0.083574,0.135818,0.380794,0.022251,0.067388,0.123655,0.048758,0.017618,0.031707,0.058904,0.957873,1,0.667565,0.679147,0.816532,0.858527,0.77885,0.707439,0.610983,0.561128,0.852916,0.819229,0.120117,0.814177,0.842249,0.822319
2.34375,0.122132,0.070019,0.143431,0.048114,0.044334,0.067055,0.187601,0.144836,0.328221,0.036784,0.119059,0.185757,0.119737,0.053573,0.030227,0.068659,0.965124,1,0.601114,0.694884,0.820392,0.879569,0.728079,0.703272,0.595792,0.625885,0.866268,0.823768,0.05962,0.752389,0.852116,0.856794
2.734375,0.139392,0.086893,0.220263,0.019352,0.078729,0.111604,0.237474,0.127941,0.308426,0.015334,0.180529,0.24117,0.156824,0.054581,0.007255,0.112153,0.972467,1,0.635974,0.752221,0.836246,0.887714,0.767256,0.739876,0.576981,0.623368,0.882805,0.824664,0.229265,0.829398,0.859037,0.84907
3.125,0.098458,0.141296,0.228695,0.10718,0.238029,0.157791,0.255656,0.188313,0.332733,0.028919,0.097682,0.322394,0.235905,0.170925,0.086828,0.125148,0.970607,1,0.599326,0.751439,0.80577,0.896959,0.746695,0.72455,0.541522,0.596716,0.872874,0.801465,0.24487,0.828972,0.825685,0.840392
3.515625,0.189031,0.121068,0.267028,0.115214,0.286636,0.195614,0.279753,0.28407,0.459076,0.03299,0.229116,0.357575,0.160233,0.112742,0.081131,0.125741,0.965858,1,0.577884,0.70703,0.813539,0.886953,0.726577,0.707923,0.564944,0.562576,0.854757,0.807087,0.180225,0.760284,0.836091,0.85673
