Frequency Value,FP01,FP02,FP03,FP04,FP05,FP06,FP07,FP08,FP09,FP10,FP11,FP12,FP13,FP14,FP15,FP16
0,0.000113,0.457284,1,0.048187,0.015954,0.00231,0.001954,0.008297,0.034869,0.060517,0.007421,0.000476,0.07646,0.202469,0.004225,0.014051
0.390625,0.16145,0.092553,1,0.007964,0.155504,0.087142,0.02842,0.151239,0.051181,0.042962,0.038892,0.050931,0.155833,0.045596,0.055289,0.014949
0.78125,0.219699,0.195232,1,0.113136,0.236622,0.026648,0.116004,0.144113,0.043249,0.147756,0.090448,0.119544,0.057992,0.092696,0.075255,0.080997
1.171875,0.240508,0.178762,1,0.052325,0.136822,0.064839,0.069648,0.032367,0.025559,0.018777,0.013968,0.060634,0.053216,0.053568,0.003089,0.023665
1.5625,0.022074,0.222356,1,0.332282,0.175356,0.185352,0.195221,0.022204,0.009698,0.015304,0.016043,0.100502,0.030867,0.008878,0.001327,0.003149
1.953125,0.145183,0.07747,1,0.116883,0.050512,0.034912,0.167115,0.072849,0.246647,0.212958,0.248834,0.053907,0.100648,0.127557,0.129796,0.13859
2.34375,0.266848,0.153117,1,0.134003,0.018665,0.053656,0.171579,0.064422,0.105352,0.090063,0.115276,0.064444,0.0463,0.060601,0.051859,0.058591
2.734375,0.090346,0.025751,1,0.277708,0.094256,0.087824,0.180707,0.031718,0.067457,0.079369,0.070385,0.119683,0.053558,0.037359,0.031834,0.038968
3.125,0.271042,0.075453,1,0.057184,0.102263,0.065859,0.088928,0.008921,0.05296,0.062871,0.046459,0.049114,0.067314,0.05722,0.052738,0.066024
3.515625,0.315236,0.096881,1,0.110642,0.028639,0.008402,0.085647,0.090265,0.084551,0.071827,0.056338,0.092346,0.039115,0.021544,0.014882,0.017267
3.90625,0.169357,0.073023,1,0.238425,0.105857,0.064245,0.008468,0.161748,0.159923,0.133768,0.152359,0.140122,0.089472,0.012659,0.048004,0.035577
4.296875,0.078537,0.087085,1,0.029184,0.084874,0.013601,0.010275,0.089827,0.04312,0.038871,0.035227,0.04399,0.068447,0.017587,0.031353,0.03143
4.6875,0.061663,0.069231,1,0.060362,0.027552,0.139756,0.007964,0.005187,0.03783,0.047084,0.031826,0.028554,0.029842,0.043163,0.023355,0.02839
5.078125,0.22579,0.060482,1,0.034612,0.014979,0.02978,0.046775,0.014928,0.052387,0.059328,0.088862,0.026498,0.012263,0.049032,0.025113,0.03566
5.46875,0.092221,0.096708,1,0.029949,0.051674,0.090131,0.117606,0.104598,0.098532,0.097195,0.098958,0.084683,0.036849,0.070264,0.073278,0.069334
5.859375,0.290968,0.164071,1,0.038214,0.012722,0.015991,0.218861,0.0678,0.014859,0.056523,0.020598,0.003391,0.212421,0.053334,0.023511,0.031229
6.25,0.499905,0.015461,1,0.032018,0.015136,0.021476,0.066439,0.059518,0.03119,0.02751,0.025458,0.056354,0.102588,0.003934,0.007222,0.007949
6.640625,0.498351,0.071566,1,0.110029,0.013476,0.052168,0.129238,0.083255,0.031007,0.032072,0.020825,0.036221,0.015697,0.039349,0.042146,0.036132
7.03125,0.118975,0.152112,1,0.086911,0.050561,0.036075,0.048183,0.081005,0.024963,0.021604,0.023094,0.029481,0.099714,0.025386,0.020874,0.017289
7.421875,0.058817,0.336915,1,0.083351,0.037583,0.103183,0.179773,0.050627,0.143987,0.192762,0.163161,0.118218,0.047658,0.084149,0.043701,0.068253
7.8125,0.393468,0.021136,1,0.099844,0.022239,0.088756,0.056496,0.058239,0.011082,0.008698,0.041412,0.041495,0.047928,0.037634,0.02284,0.020842
8.203125,0.362229,0.234987,1,0.117129,0.025867,0.002174,0.124387,0.016504,0.175167,0.122357,0.153695,0.207098,0.049123,0.110258,0.018944,0.030423
8.59375,0.350818,0.329962,1,0.210844,0.064041,0.065386,0.162207,0.167214,0.178274,0.104337,0.046125,0.300274,0.050333,0.071882,0.131285,0.113649
8.984375,0.461225,0.229222,1,0.105696,0.023655,0.049059,0.072407,0.045081,0.165776,0.127339,0.212571,0.129415,0.067677,0.1801,0.210506,0.2162
9.375,0.203173,0.129162,1,0.213348,0.032003,0.071683,0.16334,0.030346,0.28958,0.1385,0.175098,0.437635,0.230062,0.025493,0.040706,0.031316
9.765625,0.204063,0.090261,1,0.159156,0.026893,0.054078,0.105465,0.00778,0.119762,0.088534,0.040537,0.20244,0.051513,0.050061,0.012035,0.008704
10.15625,0.36415,0.085912,1,0.107537,0.051675,0.001042,0.023479,0.090845,0.12043,0.106038,0.223385,0.107778,0.071989,0.136362,0.030084,0.033175
