Frequency Value,FP01,FP02,FP03,FP04,FP05,FP06,FP07,FP08,FP09,FP10,FP11,FP12,FP13,FP14,FP15,FP16
0,0.013784,0.00658,0.00231,0.00002771715,0.552245,1,0.087693,0.736454,0.031339,0.130234,0.037551,0.013877,0.00191,0.161999,0.408731,0.26952
0.390625,0.097904,0.033915,0.087142,0.052062,0.338105,1,0.249151,0.634375,0.113431,0.100187,0.069162,0.158867,0.114198,0.05768,0.141482,0.073409
0.78125,0.008792,0.057654,0.026648,0.131864,0.09505,1,0.066234,0.359564,0.1238,0.111292,0.145126,0.052933,0.046084,0.118725,0.068001,0.100021
1.171875,0.110954,0.087054,0.064839,0.14146,0.16463,1,0.070697,0.248926,0.011446,0.000802,0.022324,0.061141,0.106468,0.046228,0.04004,0.051287
1.5625,0.049382,0.076643,0.185352,0.168059,0.316821,1,0.242851,0.170257,0.015527,0.002838,0.00436,0.102407,0.044946,0.037349,0.03628,0.024599
1.953125,0.074126,0.028049,0.034912,0.075104,0.459038,1,0.373191,0.201203,0.019216,0.01613,0.01818,0.106032,0.062296,0.012502,0.008893,0.014669
2.34375,0.014447,0.007382,0.053656,0.049765,0.244146,1,0.129692,0.279036,0.100011,0.10634,0.095142,0.119839,0.131657,0.13377,0.149078,0.144685
2.734375,0.062456,0.026613,0.087824,0.083396,0.418563,1,0.164346,0.339392,0.132614,0.094491,0.073447,0.162239,0.03753,0.031131,0.030035,0.036365
3.125,0.024238,0.040536,0.065859,0.079798,0.512555,1,0.249771,0.07075,0.090165,0.06366,0.056131,0.144333,0.030798,0.031388,0.035226,0.032122
3.515625,0.079962,0.16459,0.008402,0.158588,0.493689,1,0.12488,0.020975,0.066642,0.062863,0.058855,0.082592,0.108372,0.055953,0.047306,0.050297
3.90625,0.0425,0.443823,0.064245,0.451844,0.710725,1,0.197305,0.116038,0.231609,0.230865,0.142128,0.306714,0.066544,0.046852,0.071601,0.068553
4.296875,0.025043,0.098477,0.013601,0.118148,0.619915,1,0.042195,0.170488,0.122066,0.115517,0.099368,0.128617,0.084901,0.060051,0.064488,0.071849
4.6875,0.057448,0.252053,0.139756,0.166267,0.582194,1,0.171527,0.244615,0.113354,0.115144,0.130266,0.148795,0.045824,0.115125,0.067376,0.071377
5.078125,0.083404,0.031317,0.02978,0.024485,0.462416,1,0.038443,0.116272,0.017332,0.02027,0.047842,0.076163,0.041848,0.027747,0.026411,0.023319
5.46875,0.044033,0.107831,0.090131,0.106591,0.537311,1,0.053096,0.137007,0.107265,0.133817,0.128487,0.045487,0.115453,0.083719,0.107466,0.089975
5.859375,0.00733,0.022348,0.015991,0.007898,0.449147,1,0.131097,0.0699,0.106297,0.107381,0.127672,0.074967,0.014951,0.092909,0.065578,0.06868
6.25,0.034966,0.029999,0.021476,0.023658,0.203343,1,0.124393,0.060432,0.124374,0.105072,0.085587,0.138677,0.065836,0.116078,0.121456,0.124637
6.640625,0.045317,0.022122,0.052168,0.008245,0.216024,1,0.061961,0.110384,0.157349,0.137332,0.106031,0.186822,0.096638,0.096515,0.100326,0.109865
7.03125,0.051191,0.013062,0.036075,0.038256,0.366675,1,0.186521,0.094539,0.093478,0.106587,0.098589,0.070708,0.048729,0.133578,0.101398,0.111885
7.421875,0.067857,0.197366,0.103183,0.251399,0.199381,1,0.127609,0.111524,0.057704,0.048836,0.056909,0.066392,0.107613,0.014444,0.050823,0.057317
7.8125,0.046891,0.196223,0.088756,0.184386,0.128126,1,0.022016,0.215336,0.034204,0.029296,0.064901,0.030663,0.076322,0.089842,0.122281,0.15152
8.203125,0.079699,0.005227,0.002174,0.049768,0.315815,1,0.021988,0.175324,0.06609,0.056311,0.095426,0.053333,0.175997,0.117131,0.153986,0.21981
8.59375,0.106925,0.015803,0.065386,0.024702,0.292238,1,0.025123,0.101975,0.031197,0.021157,0.025143,0.051886,0.094318,0.0586,0.058303,0.091778
8.984375,0.115374,0.063187,0.049059,0.005355,0.237084,1,0.020107,0.133704,0.028642,0.039238,0.03187,0.021095,0.015216,0.027527,0.025495,0.014914
