Frequency Value,FP01,FP02,FP03,FP04,FP05,FP06,FP07,FP08,FP09,FP10,FP11,FP12,FP13,FP14,FP15,FP16
0,0.018736,0.000271,0.064571,0.00536,0.093186,0.377018,0.000434,0.188513,0.002987,1,0.022878,0.103885,0.014519,0.001187,0.001265,0.00000427894
0.390625,0.105602,0.163524,0.176131,0.046185,0.080943,0.151752,0.1075,0.105066,0.407397,1,0.151561,0.224643,0.118329,0.045563,0.086213,0.15419
0.78125,0.011272,0.019292,0.040938,0.008696,0.052657,0.056331,0.02315,0.081569,0.732998,1,0.540305,0.458877,0.100899,0.049915,0.383138,0.328192
1.171875,0.033469,0.102945,0.032112,0.110358,0.061478,0.022811,0.046209,0.013516,0.803773,1,0.665934,0.433791,0.210319,0.144693,0.44035,0.36825
1.5625,0.021317,0.07291,0.33712,0.199327,0.091535,0.047051,0.007031,0.104552,0.858277,1,0.744851,0.575886,0.271185,0.219895,0.515302,0.461745
1.953125,0.026189,0.130653,0.269959,0.333391,0.020703,0.067681,0.069442,0.118342,0.856303,1,0.813957,0.366288,0.152502,0.432036,0.540351,0.512913
2.34375,0.112206,0.127484,0.057225,0.160253,0.061157,0.096913,0.088802,0.030973,0.845768,1,0.741091,0.366605,0.107628,0.305429,0.324135,0.328616
2.734375,0.029486,0.163196,0.054905,0.201341,0.062687,0.025786,0.028918,0.172921,0.781205,1,0.695806,0.302013,0.020484,0.11248,0.142069,0.111831
3.125,0.032326,0.11703,0.142976,0.071009,0.022363,0.095771,0.001589,0.048906,0.882449,1,0.849149,0.544859,0.130702,0.228482,0.360659,0.366116
3.515625,0.156563,0.300477,0.117454,0.06859,0.052088,0.156257,0.015845,0.117633,0.764624,1,0.734758,0.194718,0.047315,0.372622,0.414707,0.40545
3.90625,0.00578,0.219078,0.179625,0.349868,0.193606,0.16897,0.025123,0.05512,0.897076,1,0.831496,0.593522,0.005963,0.428079,0.33109,0.428141
4.296875,0.085697,0.090011,0.121717,0.047157,0.037548,0.082781,0.036601,0.076697,0.916062,1,0.864778,0.698208,0.088385,0.490598,0.467149,0.490932
4.6875,0.140431,0.113735,0.079587,0.004055,0.013118,0.05044,0.0115,0.010826,0.905501,1,0.857715,0.602306,0.117093,0.350226,0.460994,0.479142
5.078125,0.026863,0.205603,0.119772,0.092831,0.040386,0.217911,0.084936,0.039126,0.858715,1,0.781307,0.525123,0.07331,0.450485,0.484081,0.50898
5.46875,0.168085,0.197765,0.068506,0.140259,0.127324,0.052256,0.155893,0.095354,0.866082,1,0.720448,0.574211,0.133721,0.179105,0.445186,0.393859
5.859375,0.190916,0.179115,0.100262,0.128907,0.047707,0.026569,0.006512,0.018268,0.922342,1,0.815551,0.74689,0.121798,0.477316,0.467752,0.469977
6.25,0.167143,0.114217,0.224462,0.157363,0.03601,0.073822,0.030465,0.164307,0.954086,1,0.876313,0.805031,0.277319,0.378595,0.525979,0.476559
6.640625,0.22399,0.069967,0.129774,0.085115,0.102719,0.05142,0.003283,0.08029,0.944893,1,0.797437,0.793563,0.213751,0.206821,0.291956,0.348322
7.03125,0.299734,0.220248,0.08288,0.010682,0.041865,0.117255,0.044736,0.027636,0.944861,1,0.790844,0.791281,0.079753,0.31722,0.601686,0.541648
7.421875,0.111699,0.102,0.087603,0.096464,0.042401,0.059705,0.058877,0.034255,0.945599,1,0.767659,0.798158,0.1242,0.243204,0.359443,0.362533
7.8125,0.052848,0.164643,0.137275,0.178707,0.158869,0.077939,0.0559,0.121204,0.933723,1,0.804338,0.711659,0.186645,0.301103,0.137325,0.173403
8.203125,0.085167,0.056474,0.07297,0.101495,0.11629,0.096693,0.110304,0.09201,0.915132,1,0.860424,0.690446,0.215548,0.333431,0.349434,0.368885
8.59375,0.101747,0.096578,0.197969,0.075165,0.044205,0.046728,0.072143,0.024218,0.9562,1,0.876863,0.848372,0.120847,0.356433,0.410246,0.393803
8.984375,0.215539,0.060605,0.069141,0.161881,0.061714,0.038249,0.12044,0.185791,0.95999,1,0.835914,0.876153,0.056183,0.159293,0.097606,0.110671
9.375,0.051188,0.199695,0.03135,0.409816,0.088301,0.006632,0.075744,0.088799,0.956356,1,0.807474,0.820801,0.023685,0.376361,0.283358,0.222229
9.765625,0.046568,0.123427,0.029546,0.215336,0.048165,0.046704,0.031962,0.112042,0.939235,1,0.798444,0.76737,0.139741,0.273561,0.337465,0.299469
10.15625,0.08213,0.072918,0.054626,0.042987,0.114189,0.075876,0.107928,0.035561,0.917177,1,0.789051,0.666519,0.057648,0.452517,0.443805,0.455262
10.546875,0.064852,0.0875,0.339163,0.125251,0.014882,0.136034,0.13659,0.052014,0.953398,1,0.862455,0.717111,0.163186,0.556457,0.581494,0.602698
10.9375,0.102467,0.283549,0.125802,0.239271,0.017355,0.049919,0.066607,0.016519,0.940069,1,0.750917,0.809502,0.105548,0.456884,0.523449,0.446884
11.328125,0.180314,0.028762,0.217049,0.124666,0.211241,0.235262,0.165068,0.034934,0.934027,1,0.819242,0.724611,0.094309,0.333682,0.357397,0.395124
11.71875,0.087077,0.083515,0.171215,0.129859,0.072871,0.011426,0.007893,0.034152,0.844697,1,0.697861,0.495176,0.270784,0.22784,0.595572,0.508777
