Frequency Value,FP01,FP02,FP03,FP04,FP05,FP06,FP07,FP08,FP09,FP10,FP11,FP12,FP13,FP14,FP15,FP16
0,0.020792,0.316959,0.261507,1,0.047908,0.040173,0.18836,0.009896,0.172757,0.00536,0.213648,0.356199,0.115762,0.00801,0.102723,0.040373
0.390625,0.066268,0.518334,0.070963,1,0.143909,0.047027,0.076099,0.096741,0.04619,0.046185,0.093319,0.098856,0.047727,0.079559,0.110305,0.087917
0.78125,0.187064,0.260773,0.196128,1,0.051931,0.050515,0.051737,0.133096,0.029571,0.008696,0.06593,0.021905,0.143766,0.052104,0.034646,0.026102
1.171875,0.125615,0.355907,0.049406,1,0.014772,0.068439,0.168027,0.167863,0.144407,0.110358,0.16933,0.109698,0.201016,0.199949,0.048782,0.169588
1.5625,0.174985,0.300294,0.120238,1,0.012627,0.0201,0.052923,0.057139,0.185828,0.199327,0.163744,0.141798,0.066555,0.006809,0.082614,0.037988
1.953125,0.220768,0.453496,0.032919,1,0.030491,0.025101,0.048293,0.043431,0.309616,0.333391,0.361273,0.121086,0.097048,0.095656,0.153408,0.145968
2.34375,0.044925,0.494735,0.089197,1,0.112803,0.084282,0.077167,0.091871,0.058346,0.160253,0.12045,0.023985,0.026924,0.058825,0.030031,0.037771
2.734375,0.044945,0.483753,0.234354,1,0.116216,0.082227,0.058988,0.120049,0.150238,0.201341,0.16562,0.089264,0.019331,0.132387,0.016962,0.024706
3.125,0.015826,0.65607,0.088226,1,0.07582,0.086306,0.127566,0.10822,0.099341,0.071009,0.092051,0.088094,0.045194,0.120976,0.059072,0.080568
3.515625,0.076103,0.346218,0.143865,1,0.028327,0.041772,0.028006,0.087165,0.027078,0.06859,0.077645,0.04455,0.068043,0.105083,0.101303,0.142701
3.90625,0.011137,0.527491,0.25219,1,0.082444,0.003154,0.0044,0.142433,0.268586,0.349868,0.3172,0.122252,0.047035,0.237712,0.039728,0.111053
4.296875,0.115365,0.736713,0.18977,1,0.04238,0.041757,0.032583,0.084738,0.058543,0.047157,0.070177,0.050916,0.039164,0.118233,0.016392,0.017756
4.6875,0.08474,0.713586,0.204287,1,0.191781,0.122792,0.129402,0.004436,0.023399,0.004055,0.007402,0.094707,0.05125,0.18414,0.023374,0.062673
5.078125,0.035155,0.619293,0.141077,1,0.145998,0.042188,0.023635,0.046886,0.167509,0.092831,0.129671,0.2283,0.075798,0.096846,0.034707,0.076456
5.46875,0.018376,0.661479,0.197826,1,0.209595,0.033152,0.110666,0.075322,0.247436,0.140259,0.124949,0.320257,0.018112,0.027415,0.006894,0.007596
5.859375,0.029598,0.688798,0.130862,1,0.073605,0.084905,0.099154,0.003716,0.217049,0.128907,0.13978,0.31621,0.006774,0.103074,0.015501,0.051447
6.25,0.161853,0.739049,0.017517,1,0.15323,0.308104,0.101115,0.064512,0.166679,0.157363,0.068597,0.26272,0.076454,0.102038,0.087104,0.11619
6.640625,0.098912,0.465121,0.069917,1,0.103463,0.042954,0.028418,0.109016,0.089666,0.085115,0.053395,0.122845,0.036956,0.033361,0.02803,0.03638
7.03125,0.040767,0.278144,0.059406,1,0.042667,0.034494,0.099464,0.056581,0.008986,0.010682,0.014189,0.03113,0.012236,0.01728,0.055965,0.011713
7.421875,0.145344,0.450135,0.028559,1,0.007776,0.189379,0.057668,0.170073,0.070591,0.096464,0.042303,0.075249,0.023947,0.102233,0.080209,0.079024
7.8125,0.25233,0.54801,0.020065,1,0.040616,0.338469,0.103186,0.199222,0.201349,0.178707,0.173957,0.20308,0.155089,0.337574,0.120115,0.186161
8.203125,0.057183,0.56298,0.03813,1,0.111952,0.081609,0.041904,0.140451,0.126897,0.101495,0.129368,0.108033,0.071493,0.05342,0.074035,0.04549
8.59375,0.038019,0.487059,0.058534,1,0.089542,0.064361,0.043105,0.109589,0.063053,0.075165,0.057387,0.052018,0.007995,0.005236,0.035567,0.013652
8.984375,0.247319,0.567304,0.066781,1,0.037849,0.154043,0.099343,0.057683,0.095055,0.161881,0.078262,0.058486,0.054513,0.020246,0.013725,0.027371
9.375,0.130911,0.760587,0.055373,1,0.039341,0.048247,0.101239,0.074679,0.312219,0.409816,0.245858,0.234386,0.169259,0.162366,0.059959,0.033711
9.765625,0.23867,0.690266,0.068226,1,0.01223,0.16545,0.043562,0.205296,0.14475,0.215336,0.087689,0.121585,0.118166,0.091008,0.080393,0.029854
10.15625,0.246502,0.729599,0.181267,1,0.037475,0.060245,0.023558,0.072944,0.038606,0.042987,0.047347,0.037611,0.084564,0.046035,0.092664,0.086362
10.546875,0.27826,0.657306,0.272186,1,0.023209,0.034162,0.014926,0.068167,0.077117,0.125251,0.121246,0.035799,0.078276,0.138502,0.297999,0.226708
10.9375,0.061445,0.325239,0.261503,1,0.117187,0.082328,0.04025,0.056766,0.190352,0.239271,0.230828,0.107043,0.109858,0.188654,0.236008,0.238685
11.328125,0.02924,0.637828,0.079196,1,0.082381,0.06501,0.143284,0.066019,0.072975,0.124666,0.089922,0.02366,0.283714,0.038761,0.059193,0.098442
11.71875,0.016241,0.657882,0.051606,1,0.071808,0.002529,0.128532,0.050257,0.066701,0.129859,0.103083,0.006009,0.068398,0.117641,0.258798,0.162855
12.109375,0.017647,0.538023,0.171921,1,0.086699,0.029879,0.14851,0.14343,0.179046,0.152672,0.2549,0.109681,0.030111,0.205731,0.152405,0.152884
12.5,0.029702,0.698109,0.246928,1,0.041035,0.008668,0.075896,0.021672,0.173724,0.141107,0.177562,0.121693,0.055322,0.178728,0.060927,0.044421
12.890625,0.047254,0.707912,0.173739,1,0.034075,0.155829,0.227404,0.024585,0.142492,0.208236,0.148753,0.128158,0.067696,0.15914,0.234195,0.182686
13.28125,0.039873,0.481396,0.113099,1,0.056001,0.047553,0.053566,0.074694,0.134863,0.139367,0.091623,0.13838,0.107611,0.030645,0.135199,0.117278
13.671875,0.13448,0.500001,0.094328,1,0.088352,0.138157,0.093546,0.178675,0.264207,0.342512,0.210657,0.177395,0.009908,0.134963,0.086496,0.081966
14.0625,0.05443,0.518839,0.199965,1,0.051702,0.026628,0.098339,0.035352,0.288228,0.286332,0.269893,0.277312,0.116086,0.19293,0.194661,0.190129
14.453125,0.329014,0.600464,0.410006,1,0.049299,0.005892,0.192686,0.061637,0.179642,0.184446,0.208426,0.132836,0.087971,0.08234,0.059058,0.104174
14.84375,0.169579,0.595811,0.075066,1,0.043515,0.013987,0.028643,0.020791,0.13288,0.10207,0.112815,0.139042,0.005165,0.027778,0.05515,0.046363
15.234375,0.175722,0.64781,0.444321,1,0.070985,0.023136,0.005373,0.078752,0.196135,0.120344,0.10875,0.243972,0.091111,0.084883,0.10945,0.114906
15.625,0.199131,0.669391,0.487769,1,0.01432,0.016038,0.032347,0.068889,0.355382,0.376146,0.290784,0.337536,0.259906,0.114147,0.205688,0.221872
16.015625,0.137945,0.546646,0.345447,1,0.03254,0.189856,0.028548,0.113753,0.259367,0.28734,0.294281,0.168838,0.091619,0.091551,0.073953,0.09118
16.40625,0.094752,0.504869,0.049769,1,0.106412,0.134711,0.134857,0.265517,0.218258,0.147074,0.218231,0.225235,0.109366,0.040581,0.042097,0.066751
16.796875,0.093997,0.621228,0.066899,1,0.020614,0.112038,0.251274,0.031199,0.282243,0.347799,0.313778,0.155347,0.140403,0.042642,0.060518,0.06197
17.1875,0.120691,0.485209,0.126252,1,0.101052,0.046859,0.059124,0.077614,0.237194,0.298498,0.204571,0.153724,0.060475,0.062193,0.133967,0.072571
17.578125,0.02319,0.5628,0.004267,1,0.011662,0.004325,0.029926,0.0257,0.039151,0.018175,0.05856,0.041627,0.121498,0.006349,0.073775,0.055887
17.96875,0.036701,0.40429,0.04706,1,0.156157,0.083443,0.070277,0.278788,0.16024,0.215712,0.073587,0.151009,0.08112,0.01755,0.032583,0.034392
18.359375,0.081898,0.554206,0.140242,1,0.198202,0.077026,0.117209,0.121282,0.390596,0.461809,0.365188,0.18571,0.099262,0.176183,0.149653,0.185085
18.75,0.038978,0.610491,0.113899,1,0.127408,0.105548,0.082948,0.062671,0.299862,0.379598,0.354326,0.093785,0.191208,0.370434,0.181893,0.200991
19.140625,0.131567,0.589618,0.316261,1,0.091809,0.071987,0.014429,0.048998,0.174417,0.18386,0.190791,0.082504,0.157349,0.077639,0.056375,0.063004
19.53125,0.138248,0.436681,0.134587,1,0.19518,0.032794,0.033215,0.054151,0.263923,0.22599,0.262151,0.199221,0.276603,0.092077,0.080263,0.146882
19.921875,0.068888,0.404301,0.122141,1,0.023738,0.092829,0.107829,0.050619,0.062522,0.074308,0.050386,0.073392,0.038797,0.042101,0.024606,0.036974
20.3125,0.072824,0.396995,0.354098,1,0.213357,0.036092,0.229596,0.140461,0.14453,0.129459,0.074242,0.176064,0.015756,0.122244,0.011957,0.042267
20.703125,0.027905,0.303086,0.180122,1,0.078947,0.176246,0.030638,0.030488,0.086705,0.089321,0.106273,0.056996,0.021657,0.033236,0.015161,0.013447
21.09375,0.246179,0.383931,0.137505,1,0.054005,0.05422,0.124067,0.049661,0.087591,0.047771,0.088816,0.101119,0.043423,0.029803,0.072435,0.071359
21.484375,0.146427,0.35523,0.125631,1,0.115741,0.020387,0.017255,0.155455,0.117226,0.176258,0.14328,0.04222,0.20802,0.016696,0.069039,0.093491
21.875,0.123863,0.298038,0.180678,1,0.09348,0.005795,0.039563,0.118473,0.181077,0.174778,0.038245,0.28924,0.107653,0.045113,0.029111,0.071168
22.265625,0.045577,0.513505,0.189349,1,0.112656,0.031888,0.048903,0.118341,0.249113,0.179699,0.31072,0.134232,0.107661,0.094736,0.036099,0.109518
22.65625,0.049497,0.609249,0.304483,1,0.018055,0.167604,0.155249,0.039903,0.056298,0.037535,0.092257,0.094629,0.093042,0.030239,0.024969,0.058762
23.046875,0.024488,0.381579,0.305159,1,0.050035,0.035037,0.020369,0.057448,0.15487,0.137484,0.197792,0.100908,0.098052,0.078404,0.033619,0.086993
23.4375,0.003156,0.49812,0.121463,1,0.00007098918,0.069788,0.112011,0.007159,0.033545,0.048348,0.003084,0.060291,0.161165,0.005736,0.027234,0.057032
23.828125,0.042448,0.478509,0.098638,1,0.181819,0.128996,0.040323,0.014844,0.085704,0.146401,0.133044,0.023482,0.017759,0.129725,0.100491,0.104496
24.21875,0.062642,0.612285,0.116402,1,0.035,0.048059,0.070972,0.011952,0.076219,0.112787,0.05152,0.080175,0.023411,0.030641,0.127023,0.063867
24.609375,0.066275,0.602751,0.176437,1,0.069775,0.105472,0.131899,0.080444,0.035323,0.02368,0.019898,0.051641,0.00629,0.029877,0.078458,0.039409
25,0.058824,0.320661,0.112124,1,0.094897,0.055244,0.082417,0.077692,0.05652,0.019811,0.051718,0.07426,0.036547,0.077353,0.072778,0.038154
25.390625,0.32988,0.39569,0.1354,1,0.279849,0.061861,0.049793,0.226633,0.071216,0.026948,0.08876,0.119111,0.047202,0.059842,0.076612,0.0000849739
25.78125,0.213218,0.285783,0.201155,1,0.112823,0.085877,0.134535,0.061344,0.008304,0.002661,0.04346,0.019067,0.092906,0.103775,0.033496,0.016951
26.171875,0.151216,0.40669,0.146668,1,0.160871,0.134947,0.049449,0.058529,0.090915,0.118647,0.026649,0.105993,0.06791,0.046945,0.034698,0.05436
26.5625,0.156157,0.543616,0.130985,1,0.042063,0.044438,0.126259,0.012113,0.06416,0.052434,0.023018,0.110459,0.055901,0.039662,0.050296,0.067166
26.953125,0.092525,0.367911,0.150377,1,0.084839,0.100144,0.008558,0.010218,0.086422,0.055005,0.115157,0.069122,0.05173,0.037456,0.06723,0.056526
27.34375,0.007384,0.425935,0.346926,1,0.035413,0.226298,0.091882,0.124151,0.035947,0.113874,0.071068,0.046744,0.00578,0.024199,0.252092,0.130219
27.734375,0.085122,0.294154,0.393785,1,0.026887,0.094103,0.05291,0.03608,0.132367,0.27168,0.264059,0.017943,0.041454,0.090776,0.081455,0.086846
28.125,0.11542,0.207497,0.189619,1,0.01133,0.271719,0.071236,0.09364,0.070675,0.107582,0.165995,0.030542,0.064753,0.07204,0.166999,0.078814
28.515625,0.03076,0.510495,0.253385,1,0.111608,0.074858,0.067805,0.133757,0.038186,0.041095,0.081979,0.006482,0.092345,0.037725,0.157219,0.177291
28.90625,0.028393,0.272337,0.316739,1,0.04808,0.051753,0.15748,0.051639,0.050093,0.046949,0.07128,0.03229,0.120358,0.040411,0.204023,0.085446
29.296875,0.188119,0.345833,0.213474,1,0.060751,0.176294,0.136299,0.001063,0.052737,0.008943,0.038717,0.070856,0.01815,0.077787,0.036229,0.076511
29.6875,0.131177,0.381583,0.254907,1,0.071068,0.099786,0.092155,0.024035,0.136658,0.153753,0.156093,0.05874,0.046929,0.037866,0.123976,0.101241
30.078125,0.333532,0.652239,0.254381,1,0.089807,0.09094,0.006496,0.081904,0.117556,0.188172,0.275533,0.025622,0.033914,0.16139,0.097735,0.105792
30.46875,0.365524,0.54744,0.344543,1,0.072774,0.13476,0.07003,0.01723,0.096,0.170964,0.087792,0.024021,0.021633,0.134428,0.150895,0.126974
30.859375,0.17706,0.501582,0.214945,1,0.058697,0.032146,0.084381,0.105213,0.061548,0.119608,0.080271,0.012724,0.043452,0.093479,0.134288,0.100181
