Frequency Value,FP01,FP02,FP03,FP04,FP05,FP06,FP07,FP08,FP09,FP10,FP11,FP12,FP13,FP14,FP15,FP16,FP17,FP18,FP19,FP20,FP21,FP22,FP23,FP24,FP25,FP26,FP27,FP28,FP29,FP30,FP31,FP32
0,0.055143,0.033293,0.04428,0.012721,0.243203,0.106297,0.014696,0.000368,0.178715,0.159984,0.279795,0.030495,0.059408,0.006332,0.241767,0.013514,0.920582,0.827266,0.925286,0.947812,0.929498,0.907177,1,0.979975,0.768925,0.845038,0.789515,0.523607,0.38633,0.496419,0.837845,0.845514
0.390625,0.043141,0.156638,0.152089,0.147704,0.034203,0.063035,0.163462,0.205913,0.047874,0.338561,0.217761,0.116234,0.09654,0.132791,0.281239,0.03956,0.922597,0.874951,0.945566,0.958547,0.955912,0.944431,1,0.982301,0.93503,0.913035,0.851358,0.664595,0.588256,0.739912,0.909915,0.917173
0.78125,0.005368,0.165024,0.08845,0.083457,0.010858,0.050506,0.095591,0.069397,0.016277,0.278065,0.133693,0.163952,0.004448,0.060341,0.24597,0.048929,0.895959,0.844238,0.91506,0.953252,0.946564,0.934177,1,0.970082,0.911182,0.897284,0.773556,0.86529,0.543774,0.709349,0.875276,0.904264
1.171875,0.003199,0.059032,0.015639,0.041421,0.036059,0.051777,0.027231,0.028551,0.044893,0.123567,0.082565,0.026319,0.022962,0.03049,0.100412,0.017155,0.834727,0.751713,0.864831,0.929342,0.921959,0.916384,1,0.930191,0.867896,0.832271,0.694493,0.837329,0.356315,0.63852,0.834813,0.869059
1.5625,0.006962,0.066676,0.04977,0.038696,0.058087,0.079077,0.05816,0.045446,0.074772,0.069123,0.092024,0.06002,0.064234,0.047143,0.091468,0.059284,0.841899,0.760808,0.93522,0.937667,0.94678,0.926129,1,0.960768,0.915339,0.846411,0.736099,0.905572,0.287033,0.616829,0.871807,0.880415
1.953125,0.063205,0.056754,0.156226,0.059555,0.036105,0.026932,0.155007,0.119856,0.274971,0.058551,0.155584,0.081718,0.068191,0.021186,0.212821,0.079184,0.82102,0.686383,0.884819,0.956999,0.957753,0.91468,1,0.965608,0.929658,0.898277,0.701184,0.897873,0.015304,0.487481,0.883021,0.854731
2.34375,0.324234,0.021923,0.368168,0.339898,0.24954,0.089884,0.391578,0.355601,0.438021,0.018691,0.084561,0.167654,0.070619,0.016435,0.060534,0.067027,0.6975,0.521415,0.90098,0.962709,0.925656,0.856169,1,0.968508,0.912457,0.832136,0.489997,0.885213,0.187872,0.134244,0.839148,0.728423
2.734375,0.196666,0.045868,0.236381,0.161315,0.170037,0.109611,0.299892,0.328659,0.469758,0.003992,0.084041,0.181767,0.029985,0.024446,0.024041,0.05841,0.790755,0.690858,0.932958,0.955282,0.93028,0.892961,1,0.962769,0.91528,0.819608,0.649086,0.915354,0.249579,0.469344,0.853041,0.828656
3.125,0.082952,0.011069,0.166931,0.094363,0.049551,0.02189,0.185973,0.226955,0.361674,0.04984,0.030104,0.113989,0.031558,0.037928,0.022438,0.061137,0.745995,0.631228,0.92367,0.958529,0.912026,0.874701,1,0.972405,0.931523,0.86398,0.559039,0.887169,0.109167,0.311289,0.811294,0.795222
3.515625,0.050472,0.005912,0.141658,0.063524,0.040098,0.019597,0.223563,0.30991,0.467973,0.047923,0.018633,0.193585,0.058346,0.044895,0.010264,0.032492,0.794872,0.684467,0.935693,0.967789,0.947241,0.890028,1,0.977553,0.931086,0.895388,0.608302,0.93032,0.18419,0.393801,0.845094,0.852019
