Frequency Value,FP01,FP02,FP03,FP04,FP05,FP06,FP07,FP08,FP09,FP10,FP11,FP12,FP13,FP14,FP15,FP16,FP17,FP18,FP19,FP20,FP21,FP22,FP23,FP24,FP25,FP26,FP27,FP28,FP29,FP30,FP31,FP32
0,0.379562,0.405774,0.720378,0.625473,0.507805,0.373798,0.647318,0.570358,1,0.286361,0.057521,0.574059,0.475221,0.399876,0.20117,0.354389,0.003154,0.01758,0.106685,0.0845,0.007879,0.000403,0.105062,0.105422,0.002343,0.017959,0.005517,0.00419,0.126426,0.193713,0.020131,0.008084
0.390625,0.279255,0.18191,0.415138,0.40886,0.316689,0.150715,0.338698,0.314345,1,0.148331,0.03374,0.336492,0.169133,0.116735,0.073975,0.231215,0.070274,0.063743,0.089523,0.087254,0.056954,0.071731,0.083458,0.076379,0.056571,0.057857,0.054489,0.055717,0.048803,0.04217,0.042027,0.0459
0.78125,0.133802,0.080446,0.273407,0.256873,0.17997,0.02785,0.166221,0.08358,1,0.07,0.076388,0.222467,0.090418,0.034703,0.031916,0.188393,0.139874,0.135903,0.133864,0.131506,0.12132,0.185997,0.135898,0.114147,0.160995,0.144757,0.171983,0.149394,0.025584,0.098953,0.161135,0.175349
1.171875,0.048196,0.134371,0.277687,0.299105,0.041536,0.012659,0.275372,0.28962,1,0.140439,0.081798,0.057559,0.088789,0.049604,0.103696,0.158744,0.164804,0.139684,0.300968,0.273077,0.219352,0.258497,0.275789,0.264676,0.343011,0.330345,0.182447,0.245822,0.004236,0.103972,0.246495,0.244205
1.5625,0.053194,0.018748,0.105476,0.129465,0.065891,0.011805,0.084978,0.119227,1,0.02581,0.10199,0.069153,0.032071,0.006775,0.056068,0.053615,0.123225,0.108328,0.221294,0.183244,0.165826,0.176785,0.19409,0.18935,0.220344,0.18243,0.114752,0.185667,0.026601,0.079954,0.167536,0.16378
1.953125,0.105953,0.146413,0.213135,0.138899,0.076986,0.105265,0.23478,0.180342,1,0.104936,0.018684,0.214376,0.05293,0.04138,0.002768,0.211935,0.132731,0.138732,0.08663,0.197588,0.143717,0.117135,0.180001,0.247655,0.162913,0.156044,0.077272,0.202129,0.061548,0.038069,0.1407,0.17312
2.34375,0.174532,0.063336,0.366992,0.375515,0.198118,0.099286,0.442374,0.541778,1,0.098272,0.04486,0.228397,0.136051,0.124177,0.052136,0.046219,0.25388,0.232408,0.183148,0.419443,0.321139,0.274996,0.386633,0.490617,0.314942,0.374285,0.1602,0.39835,0.071914,0.065825,0.286089,0.34645
2.734375,0.19615,0.034221,0.384024,0.449535,0.131876,0.087383,0.511241,0.593997,1,0.05711,0.143282,0.124238,0.106772,0.13343,0.068899,0.022808,0.27397,0.247372,0.280856,0.51942,0.380163,0.316084,0.470881,0.562804,0.431755,0.460159,0.191698,0.451023,0.076125,0.100378,0.314077,0.376259
3.125,0.243221,0.079291,0.343848,0.374401,0.267268,0.152538,0.475227,0.533847,1,0.08994,0.032565,0.443552,0.064273,0.045844,0.01414,0.149535,0.301761,0.281879,0.199211,0.376553,0.365283,0.37765,0.356987,0.399955,0.39959,0.51987,0.303827,0.474589,0.068904,0.184709,0.420827,0.466684
3.515625,0.353185,0.092058,0.36087,0.363975,0.22986,0.022407,0.49585,0.554215,1,0.132078,0.028467,0.522171,0.083591,0.04737,0.078443,0.279897,0.317019,0.292964,0.22458,0.446834,0.365113,0.399576,0.414072,0.453979,0.410058,0.544418,0.273354,0.471728,0.122611,0.18103,0.400557,0.435695
3.90625,0.20729,0.062739,0.421738,0.468858,0.115357,0.05191,0.50903,0.581569,1,0.186597,0.038005,0.229101,0.180756,0.152674,0.004597,0.129255,0.057349,0.06631,0.152116,0.342174,0.112588,0.156328,0.282768,0.339029,0.29284,0.361293,0.033054,0.212501,0.129466,0.007649,0.104275,0.15154
4.296875,0.195871,0.020117,0.443617,0.36851,0.113952,0.099403,0.506478,0.524334,1,0.166864,0.030989,0.337015,0.139973,0.092361,0.029499,0.107609,0.351616,0.311824,0.480327,0.622914,0.438876,0.422581,0.516207,0.594396,0.460663,0.523221,0.199354,0.457321,0.116145,0.118536,0.333155,0.412731
4.6875,0.377158,0.030375,0.593417,0.519277,0.315711,0.161439,0.664385,0.664529,1,0.284976,0.019167,0.460387,0.248233,0.129916,0.011555,0.188825,0.567499,0.494471,0.664876,0.746824,0.676937,0.643554,0.72032,0.741799,0.677642,0.688908,0.429485,0.685511,0.167654,0.235066,0.59847,0.64867
5.078125,0.351781,0.044642,0.617558,0.574961,0.352113,0.13694,0.70391,0.644847,1,0.14585,0.100255,0.607361,0.326018,0.211565,0.116681,0.311231,0.383429,0.297973,0.492355,0.592486,0.511892,0.431234,0.559925,0.598024,0.499779,0.560736,0.17852,0.512678,0.162655,0.05597,0.378707,0.460161
