Frequency Value,FP01,FP02,FP03,FP04,FP05,FP06,FP07,FP08,FP09,FP10,FP11,FP12,FP13,FP14,FP15,FP16,FP17,FP18,FP19,FP20,FP21,FP22,FP23,FP24,FP25,FP26,FP27,FP28,FP29,FP30,FP31,FP32
0,0.187735,0.548572,0.022406,0.638493,0.001208,0.526755,0.172132,0.100048,1,0.032026,0.601456,0.720017,0.525463,0.281094,0.026573,0.476677,0.301018,0.151896,0.155405,0.378444,0.019429,0.077668,0.44949,0.217124,0.256399,0.01161,0.133152,0.44087,0.135267,0.505246,0.383574,0.05399
0.390625,0.088815,0.185853,0.165087,0.31258,0.204678,0.333065,0.035167,0.102741,1,0.03302,0.251434,0.370997,0.194459,0.147708,0.024273,0.23551,0.255772,0.094204,0.067499,0.279132,0.195799,0.124413,0.300827,0.195539,0.081941,0.030773,0.185613,0.260697,0.087154,0.158079,0.11103,0.158691
0.78125,0.114653,0.081996,0.205906,0.274195,0.18208,0.064613,0.15091,0.109236,1,0.027835,0.099806,0.065806,0.054514,0.033172,0.016287,0.039657,0.130075,0.060707,0.115415,0.160983,0.13485,0.106272,0.144039,0.114573,0.154066,0.083531,0.113257,0.17946,0.026048,0.016279,0.095974,0.166426
1.171875,0.06412,0.099118,0.229125,0.283745,0.045763,0.091879,0.166675,0.096,1,0.066174,0.044459,0.125651,0.195693,0.189522,0.016287,0.11788,0.06673,0.051695,0.129864,0.113009,0.104382,0.118721,0.146148,0.121497,0.179927,0.156609,0.104226,0.146426,0.10002,0.049862,0.113937,0.141126
1.5625,0.106836,0.090333,0.255903,0.262031,0.07131,0.053123,0.310719,0.389448,1,0.114639,0.06444,0.243506,0.197355,0.078808,0.068688,0.021787,0.135119,0.106926,0.102021,0.199981,0.181331,0.148602,0.190527,0.210139,0.155126,0.214964,0.105226,0.217537,0.049287,0.047524,0.148926,0.184025
1.953125,0.078044,0.115469,0.312191,0.197624,0.03866,0.031756,0.394477,0.459931,1,0.202133,0.266498,0.034164,0.108236,0.145383,0.087592,0.029576,0.309923,0.304794,0.334674,0.502243,0.343073,0.356487,0.377859,0.425562,0.315482,0.384041,0.239768,0.381021,0.187032,0.229956,0.30956,0.331223
2.34375,0.118534,0.011955,0.50917,0.456077,0.04745,0.115813,0.446149,0.376333,1,0.241177,0.198264,0.071785,0.161702,0.192543,0.131055,0.050925,0.339892,0.31822,0.358673,0.504181,0.483939,0.444118,0.478258,0.509419,0.437795,0.495638,0.306013,0.50534,0.032251,0.213665,0.439721,0.469658
2.734375,0.292009,0.057007,0.321438,0.311194,0.036924,0.065357,0.556052,0.399833,1,0.07833,0.16564,0.17069,0.004023,0.03461,0.055985,0.019701,0.403101,0.365089,0.36225,0.472206,0.495048,0.43094,0.47005,0.482567,0.422136,0.412379,0.366967,0.497151,0.048085,0.233701,0.457049,0.453751
3.125,0.329589,0.083186,0.323984,0.289489,0.224396,0.170165,0.621885,0.515811,1,0.02253,0.087398,0.284445,0.075066,0.092004,0.008222,0.063447,0.373978,0.349019,0.247681,0.422313,0.438984,0.418293,0.365812,0.425281,0.405941,0.417415,0.415484,0.457238,0.003546,0.332628,0.42207,0.442518
3.515625,0.208461,0.055457,0.320464,0.242484,0.150631,0.135146,0.514461,0.40034,1,0.086262,0.013767,0.228036,0.121324,0.084226,0.021024,0.066764,0.301321,0.289565,0.233356,0.39295,0.411417,0.401111,0.388323,0.412243,0.45008,0.393488,0.370085,0.430702,0.026608,0.298556,0.390585,0.380063
3.90625,0.166888,0.029555,0.378286,0.289878,0.160236,0.008541,0.60576,0.435962,1,0.173637,0.124259,0.283023,0.179152,0.228473,0.038843,0.189392,0.500448,0.510174,0.293142,0.560519,0.549215,0.541835,0.505884,0.567339,0.448424,0.509995,0.505792,0.591431,0.159809,0.494389,0.56214,0.572237
4.296875,0.357268,0.025433,0.649708,0.592408,0.41271,0.263872,0.6899,0.61209,1,0.394234,0.056559,0.464672,0.322007,0.355237,0.069773,0.38078,0.606749,0.585383,0.503941,0.676605,0.628147,0.603618,0.640389,0.689454,0.569336,0.654108,0.538352,0.656321,0.185317,0.478011,0.616937,0.617845
4.6875,0.553709,0.014373,0.573122,0.494647,0.361656,0.146858,0.704444,0.751611,1,0.349303,0.023213,0.523421,0.284941,0.261876,0.07693,0.284501,0.59612,0.57686,0.597483,0.727875,0.652336,0.612993,0.68245,0.740015,0.599381,0.686445,0.505861,0.679686,0.207034,0.371253,0.630872,0.620151
5.078125,0.507696,0.005616,0.423495,0.416692,0.225124,0.116381,0.63428,0.61711,1,0.329721,0.153149,0.553121,0.080293,0.060306,0.065065,0.084894,0.642016,0.681967,0.561095,0.741685,0.637613,0.672438,0.69358,0.74913,0.633081,0.719874,0.58097,0.713281,0.147707,0.425864,0.662897,0.646985
5.46875,0.460103,0.079129,0.526641,0.479106,0.448717,0.159067,0.677825,0.615064,1,0.252346,0.186772,0.548056,0.343341,0.246087,0.200228,0.196663,0.576264,0.585159,0.578581,0.677153,0.586575,0.623393,0.642453,0.677863,0.566867,0.652829,0.523368,0.63363,0.147229,0.381506,0.596852,0.580316
5.859375,0.477589,0.04542,0.633949,0.499503,0.361473,0.019055,0.764409,0.750511,1,0.276501,0.057094,0.607153,0.46958,0.384303,0.125174,0.390284,0.419883,0.401497,0.443585,0.498127,0.462509,0.444435,0.492714,0.532375,0.440242,0.493965,0.354768,0.501523,0.069227,0.203412,0.457821,0.461744
6.25,0.449707,0.02822,0.62138,0.521816,0.478213,0.199304,0.708216,0.691764,1,0.155001,0.090897,0.568252,0.355561,0.21062,0.123504,0.172301,0.702399,0.636548,0.702428,0.771588,0.776226,0.771879,0.778453,0.792746,0.72351,0.729634,0.682675,0.809166,0.113097,0.416376,0.784311,0.785854
6.640625,0.241438,0.059743,0.65528,0.55263,0.269683,0.176674,0.662818,0.648039,1,0.317378,0.061066,0.467401,0.524327,0.46294,0.161123,0.100473,0.450481,0.4085,0.500633,0.611787,0.558488,0.525897,0.598661,0.638769,0.567427,0.600128,0.441334,0.61312,0.219317,0.254583,0.526039,0.537516
7.03125,0.342006,0.054884,0.659356,0.527705,0.333906,0.19554,0.786737,0.741963,1,0.206485,0.076054,0.437952,0.330402,0.386652,0.221536,0.295754,0.490992,0.42935,0.544126,0.574668,0.540256,0.505639,0.579814,0.596592,0.549485,0.563211,0.458998,0.571793,0.211271,0.29107,0.519976,0.523643
7.421875,0.27959,0.003341,0.579222,0.458401,0.147289,0.101719,0.629891,0.607369,1,0.364014,0.049771,0.418925,0.19213,0.280089,0.20045,0.222977,0.342062,0.259694,0.447407,0.581325,0.494279,0.434885,0.560606,0.601646,0.509767,0.52956,0.268182,0.503893,0.153743,0.075402,0.412028,0.416101
7.8125,0.154079,0.127463,0.499949,0.404694,0.138997,0.368058,0.396761,0.390169,1,0.347495,0.052724,0.284885,0.153024,0.123313,0.095062,0.00876,0.487631,0.439497,0.5434,0.648744,0.566535,0.574429,0.594567,0.630081,0.53282,0.555613,0.454875,0.599774,0.027481,0.301653,0.535854,0.517495
8.203125,0.120014,0.136256,0.527094,0.418769,0.168678,0.207813,0.462897,0.50432,1,0.39582,0.194537,0.379513,0.225575,0.255237,0.121451,0.005197,0.501935,0.472944,0.416736,0.580276,0.559207,0.571726,0.566658,0.607309,0.527989,0.564821,0.528787,0.602825,0.028446,0.362829,0.571065,0.578392
8.59375,0.360408,0.182655,0.605479,0.571564,0.289183,0.26779,0.638774,0.658736,1,0.444615,0.043415,0.505862,0.317406,0.342552,0.046702,0.082491,0.67606,0.61852,0.618478,0.728216,0.727929,0.751592,0.736744,0.751721,0.707846,0.747148,0.677669,0.742976,0.027542,0.460952,0.727196,0.70655
8.984375,0.127447,0.115327,0.521814,0.379772,0.132703,0.205241,0.377501,0.306437,1,0.181468,0.021635,0.361687,0.098058,0.152885,0.03115,0.004615,0.526428,0.462164,0.491713,0.594036,0.558475,0.560258,0.586458,0.607627,0.526102,0.550976,0.527177,0.569762,0.063663,0.306104,0.555642,0.539752
9.375,0.133624,0.016093,0.365615,0.308011,0.022702,0.080784,0.294136,0.199758,1,0.186982,0.035056,0.306305,0.164066,0.197841,0.054586,0.046331,0.234536,0.252992,0.133069,0.16234,0.190796,0.206643,0.17202,0.187081,0.111701,0.109853,0.206409,0.197693,0.1552,0.246277,0.17891,0.189842
9.765625,0.268697,0.0506,0.397836,0.332548,0.247565,0.085029,0.415904,0.448367,1,0.047221,0.02866,0.302439,0.225127,0.08764,0.085011,0.129598,0.15125,0.127672,0.176709,0.195611,0.20352,0.188395,0.224041,0.243436,0.251361,0.228632,0.140413,0.237505,0.112041,0.049303,0.212238,0.212005
10.15625,0.256478,0.036247,0.49908,0.382746,0.35057,0.096893,0.586017,0.513848,1,0.188495,0.031545,0.504863,0.273423,0.122244,0.028416,0.103303,0.395004,0.42375,0.285072,0.325264,0.34793,0.412283,0.351,0.325652,0.372681,0.385659,0.464078,0.385656,0.223228,0.43059,0.419794,0.422061
10.546875,0.324393,0.084446,0.416041,0.33138,0.227929,0.06952,0.609498,0.597123,1,0.230892,0.019599,0.502508,0.151018,0.138145,0.031632,0.174143,0.496617,0.503032,0.386695,0.404789,0.450164,0.476471,0.407329,0.406494,0.32014,0.386174,0.508369,0.434324,0.27848,0.487029,0.445812,0.46696
10.9375,0.224325,0.018618,0.233475,0.189339,0.082836,0.061607,0.401167,0.381864,1,0.073944,0.042487,0.39162,0.164888,0.091613,0.021342,0.047764,0.427011,0.380853,0.399716,0.434918,0.458224,0.433441,0.456026,0.455048,0.379533,0.412307,0.383261,0.448276,0.104368,0.325876,0.41685,0.411685
11.328125,0.104483,0.074616,0.45974,0.299134,0.131778,0.054166,0.584679,0.579943,1,0.089608,0.003527,0.409077,0.366719,0.178946,0.027103,0.034353,0.363868,0.308434,0.267436,0.38437,0.371235,0.334331,0.38964,0.392245,0.304269,0.301208,0.324873,0.351577,0.084603,0.287875,0.335942,0.326283
11.71875,0.038551,0.052452,0.446205,0.404828,0.072375,0.015106,0.51661,0.499829,1,0.158135,0.004775,0.246394,0.241949,0.136951,0.005732,0.001266,0.296471,0.301455,0.288685,0.350883,0.332231,0.345041,0.344902,0.355239,0.309032,0.357364,0.324291,0.326388,0.052008,0.272731,0.30109,0.299322
12.109375,0.096959,0.076143,0.336679,0.330244,0.051794,0.071485,0.433664,0.391329,1,0.203429,0.071105,0.122633,0.131981,0.132288,0.01682,0.006405,0.275524,0.270141,0.325573,0.383692,0.340202,0.356171,0.408082,0.431098,0.381288,0.397699,0.255575,0.363275,0.047926,0.175104,0.312387,0.29959
12.5,0.260516,0.136884,0.48862,0.476994,0.15306,0.307737,0.573597,0.480248,1,0.231069,0.020651,0.285037,0.156065,0.236427,0.03277,0.088671,0.444295,0.423343,0.366591,0.46096,0.449805,0.462652,0.47608,0.502678,0.425245,0.447093,0.443259,0.475446,0.115496,0.413424,0.431648,0.429497
12.890625,0.298901,0.04645,0.391127,0.372874,0.132783,0.199357,0.514714,0.39089,1,0.195542,0.031367,0.417596,0.131583,0.101002,0.008987,0.159881,0.230856,0.22297,0.068751,0.181982,0.183652,0.238235,0.180557,0.211995,0.125391,0.154368,0.232787,0.23875,0.083607,0.226377,0.224982,0.215555
13.28125,0.215717,0.123702,0.378564,0.313608,0.122247,0.222019,0.481029,0.374585,1,0.18492,0.016342,0.379509,0.225248,0.148415,0.005918,0.0751,0.208352,0.1977,0.150842,0.358288,0.236647,0.250201,0.254541,0.337063,0.163189,0.142348,0.202667,0.203212,0.133607,0.174952,0.182263,0.153857
13.671875,0.05318,0.054846,0.162127,0.133782,0.056361,0.027037,0.251646,0.158438,1,0.1039,0.005714,0.399629,0.169142,0.125086,0.02942,0.106331,0.031129,0.031185,0.096133,0.141685,0.049729,0.087362,0.148482,0.174711,0.191933,0.164327,0.043444,0.121927,0.022389,0.014456,0.092105,0.059008
14.0625,0.151511,0.049712,0.488196,0.382689,0.135116,0.135808,0.471488,0.391969,1,0.090696,0.036017,0.32845,0.25763,0.2742,0.043165,0.056306,0.114657,0.126569,0.086929,0.13518,0.134661,0.123284,0.126645,0.153045,0.099395,0.082949,0.112804,0.130228,0.034562,0.101228,0.125279,0.124713
14.453125,0.034219,0.029652,0.261391,0.12287,0.002486,0.108373,0.228941,0.167884,1,0.264769,0.020326,0.15329,0.093586,0.228934,0.080306,0.050559,0.042365,0.030556,0.040074,0.07863,0.060058,0.03856,0.065095,0.087046,0.086938,0.063439,0.084756,0.076565,0.14355,0.087221,0.078439,0.087366
14.84375,0.053324,0.044044,0.537065,0.388776,0.022826,0.165143,0.313934,0.243491,1,0.359796,0.029118,0.238177,0.391378,0.360875,0.06693,0.049218,0.260776,0.271169,0.158564,0.218188,0.275682,0.251533,0.239445,0.235586,0.152805,0.157383,0.25737,0.287664,0.108532,0.205866,0.283424,0.27363
15.234375,0.016196,0.037063,0.519586,0.46672,0.217358,0.107493,0.493759,0.380785,1,0.189579,0.061088,0.264421,0.327493,0.174087,0.078884,0.00408,0.154576,0.148417,0.115796,0.15486,0.188987,0.120481,0.14992,0.152274,0.074555,0.049603,0.122508,0.136919,0.052881,0.103025,0.139906,0.122505
15.625,0.071575,0.03267,0.550798,0.414166,0.033973,0.109203,0.600139,0.462086,1,0.503463,0.101083,0.259572,0.330498,0.41094,0.142299,0.000362,0.30573,0.246235,0.272534,0.362714,0.377645,0.292008,0.40618,0.406172,0.259883,0.188868,0.223697,0.370536,0.058664,0.140947,0.313782,0.259393
16.015625,0.123699,0.037024,0.203398,0.166033,0.016324,0.063509,0.231955,0.16322,1,0.129684,0.007573,0.184897,0.129316,0.145667,0.093835,0.02788,0.134383,0.107188,0.137161,0.208232,0.172157,0.143605,0.194744,0.206094,0.169658,0.150001,0.128271,0.143818,0.016979,0.105955,0.13678,0.116957
16.40625,0.095379,0.007129,0.303142,0.210044,0.033355,0.014778,0.35957,0.344172,1,0.192954,0.028086,0.171753,0.155248,0.032434,0.048679,0.063967,0.264493,0.244367,0.288901,0.310302,0.25636,0.190704,0.266023,0.268344,0.173253,0.141132,0.175887,0.197888,0.078466,0.161149,0.195001,0.16407
16.796875,0.054662,0.111398,0.231439,0.130186,0.02618,0.170033,0.160048,0.109581,1,0.039741,0.063833,0.144416,0.179685,0.027451,0.042792,0.060223,0.294917,0.247641,0.207371,0.263996,0.27259,0.236723,0.245795,0.240812,0.162234,0.194438,0.276318,0.246662,0.056363,0.237229,0.258403,0.252975
17.1875,0.085696,0.044479,0.230201,0.251912,0.123381,0.25854,0.269563,0.262004,1,0.056218,0.085065,0.196629,0.150164,0.017992,0.052634,0.035943,0.091205,0.078129,0.122405,0.144075,0.142148,0.102362,0.164396,0.165603,0.133569,0.145903,0.101228,0.135659,0.092149,0.08382,0.118539,0.100779
