Frequency Value,FP01,FP02,FP03,FP04,FP05,FP06,FP07,FP08,FP09,FP10,FP11,FP12,FP13,FP14,FP15,FP16
0,0.165441,0.217617,1,0.022343,0.007687,0.17527,0.704119,0.338364,0.370825,0.441773,0.13155,0.054793,0.375684,0.490906,0.057689,0.061574
0.390625,0.183641,0.114329,1,0.062327,0.208245,0.092595,0.239339,0.105475,0.129444,0.395661,0.13977,0.045726,0.173504,0.304101,0.143417,0.18244
0.78125,0.091091,0.190992,1,0.075901,0.137368,0.133982,0.219587,0.180819,0.169422,0.236571,0.094949,0.103997,0.103653,0.151828,0.429074,0.217669
1.171875,0.086926,0.020413,1,0.066713,0.023956,0.030912,0.03729,0.038942,0.066947,0.029693,0.059747,0.109028,0.023294,0.10083,0.005229,0.025305
1.5625,0.059011,0.061021,1,0.03774,0.050277,0.135508,0.078595,0.113163,0.029566,0.040872,0.020951,0.042255,0.053084,0.085557,0.090253,0.04121
1.953125,0.128654,0.166538,1,0.00727,0.042995,0.115332,0.07597,0.081157,0.009941,0.036254,0.025409,0.050444,0.069522,0.00467,0.058122,0.05599
2.34375,0.074955,0.061905,1,0.238365,0.018818,0.020324,0.05232,0.034217,0.116088,0.10444,0.157943,0.091528,0.088544,0.027948,0.052643,0.045465
2.734375,0.206041,0.158237,1,0.105158,0.025584,0.051031,0.046636,0.060351,0.119845,0.13248,0.160156,0.067028,0.154144,0.023078,0.097071,0.102542
3.125,0.218059,0.157872,1,0.14926,0.071558,0.189253,0.015886,0.035798,0.027557,0.038008,0.024807,0.02782,0.076831,0.024302,0.045668,0.054932
3.515625,0.325089,0.075086,1,0.092504,0.021325,0.100068,0.057588,0.1141,0.065201,0.064759,0.052193,0.067724,0.082804,0.036888,0.081302,0.092963
3.90625,0.140848,0.117408,1,0.058615,0.004959,0.009171,0.11278,0.082438,0.135759,0.163055,0.137128,0.115107,0.025865,0.131575,0.012111,0.025877
4.296875,0.161342,0.091344,1,0.054928,0.057492,0.088479,0.05741,0.019982,0.056413,0.065004,0.070867,0.039701,0.014952,0.16946,0.08529,0.080498
4.6875,0.176331,0.112968,1,0.163463,0.020119,0.019818,0.027061,0.027223,0.027784,0.01838,0.02673,0.039181,0.024057,0.04871,0.038731,0.021248
5.078125,0.135266,0.149617,1,0.099763,0.129707,0.112796,0.122382,0.024904,0.078156,0.065915,0.049851,0.12366,0.022352,0.106942,0.04067,0.05638
5.46875,0.031799,0.138461,1,0.062328,0.019658,0.066367,0.020403,0.073991,0.06996,0.069025,0.055244,0.08408,0.040363,0.119459,0.030308,0.048866
5.859375,0.064148,0.413172,1,0.056278,0.0647,0.187177,0.066533,0.193937,0.237728,0.187236,0.125104,0.353522,0.123532,0.127513,0.090844,0.035863
6.25,0.083953,0.516568,1,0.052255,0.180742,0.049144,0.165349,0.123798,0.250751,0.231462,0.153913,0.314079,0.079473,0.095393,0.069074,0.09519
6.640625,0.193139,0.382977,1,0.058439,0.287728,0.065353,0.247939,0.041008,0.356922,0.232861,0.219769,0.464667,0.16977,0.05573,0.05276,0.108909
7.03125,0.107132,0.452192,1,0.131926,0.063267,0.01195,0.082316,0.099266,0.50732,0.390898,0.382172,0.596667,0.238373,0.149392,0.196299,0.216579
7.421875,0.124362,0.273017,1,0.074485,0.023257,0.071922,0.070667,0.019391,0.408506,0.348081,0.373594,0.422521,0.034446,0.087109,0.099256,0.087702
7.8125,0.124032,0.145062,1,0.041355,0.061071,0.006258,0.022068,0.110439,0.069454,0.073729,0.053935,0.068484,0.065215,0.009163,0.003558,0.00714
8.203125,0.111897,0.15847,1,0.229926,0.233216,0.09842,0.017058,0.074542,0.205479,0.226312,0.279284,0.137738,0.098759,0.047514,0.059515,0.049573
8.59375,0.040679,0.296623,1,0.024776,0.166845,0.092784,0.012393,0.049767,0.319785,0.277354,0.329851,0.300456,0.261369,0.132845,0.187947,0.234338
