Frequency Value,FP01,FP02,FP03,FP04,FP05,FP06,FP07,FP08,FP09,FP10,FP11,FP12,FP13,FP14,FP15,FP16
0,0.241623,0.0007,0.338364,0.00841,0.33483,0.22433,0.803987,1,0.252203,0.155686,0.079639,0.17046,0.10696,0.475333,0.307678,0.143142
0.390625,0.323797,0.16464,0.105475,0.057261,0.400612,0.198103,0.374701,1,0.014567,0.013175,0.248246,0.144045,0.099722,0.120015,0.198853,0.078921
0.78125,0.454647,0.333861,0.180819,0.05206,0.618514,0.309803,0.608635,1,0.052658,0.089187,0.214007,0.033165,0.412189,0.217629,0.398945,0.301257
1.171875,0.608395,0.573473,0.038942,0.060967,0.568687,0.792026,0.856157,1,0.01978,0.174357,0.22375,0.043118,0.670434,0.700726,0.629254,0.634618
1.5625,0.101675,0.121303,0.113163,0.158026,0.391767,0.60719,0.769076,1,0.0469,0.109721,0.157161,0.109726,0.214944,0.575085,0.264531,0.337626
1.953125,0.068584,0.070334,0.081157,0.015068,0.172822,0.135261,0.470315,1,0.157482,0.282081,0.057121,0.113465,0.243356,0.039318,0.21409,0.167598
2.34375,0.328848,0.354564,0.034217,0.013286,0.486454,0.075199,0.397169,1,0.035011,0.050533,0.055236,0.027916,0.370905,0.158771,0.202379,0.164151
2.734375,0.256699,0.2764,0.060351,0.041804,0.544195,0.116359,0.522235,1,0.081291,0.051335,0.084924,0.099057,0.311794,0.245539,0.135842,0.167481
3.125,0.096597,0.123992,0.035798,0.079863,0.249461,0.268226,0.210031,1,0.200202,0.202858,0.204452,0.174967,0.118959,0.295863,0.279921,0.282551
3.515625,0.073167,0.052138,0.1141,0.097544,0.232147,0.340787,0.098104,1,0.029068,0.026287,0.048976,0.023735,0.067189,0.064538,0.036154,0.05889
3.90625,0.16813,0.197473,0.082438,0.096682,0.121823,0.329048,0.2192,1,0.018503,0.011466,0.023253,0.071191,0.018701,0.092529,0.084092,0.069589
4.296875,0.044661,0.081249,0.019982,0.139642,0.182879,0.179813,0.211783,1,0.01973,0.026833,0.015068,0.024982,0.083538,0.106405,0.015675,0.02539
4.6875,0.084206,0.027095,0.027223,0.157497,0.214278,0.235129,0.218441,1,0.031726,0.035247,0.022312,0.039161,0.074953,0.231383,0.041626,0.043553
5.078125,0.061118,0.041817,0.024904,0.056275,0.089926,0.341884,0.064232,1,0.063211,0.064928,0.056486,0.074343,0.128025,0.084618,0.040923,0.081077
5.46875,0.039964,0.057339,0.073991,0.056629,0.377035,0.319463,0.080193,1,0.109779,0.114198,0.147764,0.084248,0.027628,0.062336,0.108706,0.097649
5.859375,0.038126,0.187801,0.193937,0.041487,0.162232,0.364875,0.008521,1,0.162695,0.226458,0.08996,0.187836,0.15143,0.158715,0.221678,0.193121
6.25,0.034609,0.074727,0.123798,0.008057,0.139032,0.100999,0.079756,1,0.053548,0.040609,0.030168,0.079102,0.113874,0.104766,0.078408,0.095916
6.640625,0.044029,0.020123,0.041008,0.019813,0.211975,0.15023,0.047085,1,0.101852,0.096968,0.107785,0.068141,0.057164,0.02576,0.07272,0.056595
7.03125,0.055331,0.055464,0.099266,0.039242,0.33822,0.036503,0.070393,1,0.071974,0.06638,0.047972,0.083175,0.054246,0.039595,0.075166,0.022368
7.421875,0.222675,0.148634,0.019391,0.041942,0.544874,0.038845,0.045509,1,0.062268,0.077165,0.044607,0.064203,0.03643,0.029137,0.098205,0.057956
7.8125,0.01677,0.004709,0.110439,0.081534,0.234158,0.08436,0.042045,1,0.094892,0.072405,0.09563,0.095827,0.123397,0.047671,0.086385,0.096254
8.203125,0.270161,0.10381,0.074542,0.041639,0.333932,0.228189,0.175188,1,0.105043,0.146697,0.046841,0.117361,0.158505,0.190286,0.252007,0.274755
8.59375,0.243316,0.249434,0.049767,0.084674,0.311847,0.356126,0.383455,1,0.024791,0.012769,0.056034,0.035913,0.475403,0.346372,0.450748,0.500237
8.984375,0.24403,0.301561,0.090534,0.472741,0.607088,0.305578,0.649691,1,0.090461,0.140933,0.052418,0.092217,0.467905,0.597523,0.570091,0.617023
9.375,0.317277,0.354902,0.206083,0.392582,0.380952,0.287236,0.525504,1,0.094486,0.105809,0.055533,0.12152,0.311905,0.135174,0.237127,0.251505
9.765625,0.456207,0.60899,0.415001,0.354972,0.48828,0.40516,0.788425,1,0.067774,0.084353,0.112518,0.086951,0.74825,0.274704,0.457201,0.595332
10.15625,0.353514,0.590794,0.315856,0.257003,0.515305,0.463813,0.410676,1,0.03557,0.107432,0.047474,0.021618,0.724285,0.502217,0.648223,0.69601
10.546875,0.454751,0.524122,0.035041,0.235529,0.264931,0.460233,0.067912,1,0.023362,0.038496,0.04375,0.027894,0.445229,0.044513,0.18241,0.284677
10.9375,0.264086,0.41447,0.263365,0.092161,0.475728,0.505991,0.576413,1,0.035415,0.054759,0.022175,0.041115,0.655324,0.299094,0.496273,0.578328
11.328125,0.266295,0.090495,0.049514,0.041194,0.349025,0.225609,0.270797,1,0.018073,0.040595,0.037733,0.011047,0.438722,0.285084,0.445853,0.485412
11.71875,0.022094,0.022244,0.033986,0.014417,0.228637,0.219387,0.183631,1,0.018573,0.014816,0.045996,0.024335,0.157312,0.034119,0.133272,0.186935
12.109375,0.045239,0.033439,0.045066,0.040294,0.479452,0.292746,0.096723,1,0.106748,0.164087,0.027863,0.132857,0.154538,0.027561,0.060533,0.120712
12.5,0.019224,0.034034,0.010872,0.065106,0.567027,0.10201,0.04371,1,0.009798,0.021487,0.031516,0.054091,0.053452,0.191163,0.144161,0.164966
12.890625,0.046732,0.088577,0.005501,0.073676,0.432636,0.15411,0.187268,1,0.039935,0.034916,0.055113,0.045426,0.024526,0.104774,0.112819,0.100281
13.28125,0.107244,0.120554,0.025513,0.034564,0.453153,0.106456,0.307529,1,0.040546,0.036617,0.053307,0.041164,0.110015,0.342033,0.056482,0.156877
13.671875,0.373349,0.354797,0.184792,0.210051,0.326756,0.040368,0.43329,1,0.117357,0.079729,0.121315,0.11933,0.031322,0.359643,0.307164,0.320718
14.0625,0.123333,0.09518,0.041485,0.067594,0.562264,0.224329,0.075823,1,0.012878,0.006643,0.063712,0.017629,0.204154,0.185802,0.376645,0.389375
14.453125,0.153461,0.085064,0.061792,0.055391,0.614333,0.067466,0.026834,1,0.073728,0.0926,0.098529,0.040622,0.04242,0.032511,0.236801,0.130559
14.84375,0.169254,0.268431,0.076285,0.131189,0.61209,0.128073,0.131296,1,0.046605,0.056274,0.075613,0.025493,0.043034,0.048564,0.064883,0.052474
15.234375,0.07547,0.292015,0.143958,0.07054,0.372731,0.13492,0.224825,1,0.037481,0.045825,0.018091,0.056288,0.190696,0.080581,0.27256,0.251026
15.625,0.253875,0.176523,0.129848,0.178319,0.28974,0.311875,0.002059,1,0.020672,0.023125,0.032316,0.064258,0.19946,0.065832,0.254096,0.305111
16.015625,0.152574,0.410635,0.13622,0.065614,0.44989,0.259716,0.180311,1,0.036413,0.044151,0.045988,0.083865,0.145017,0.26018,0.147702,0.214811
