Frequency Value,FP01,FP02,FP03,FP04,FP05,FP06,FP07,FP08,FP09,FP10,FP11,FP12,FP13,FP14,FP15,FP16,FP17,FP18,FP19,FP20,FP21,FP22,FP23,FP24,FP25,FP26,FP27,FP28,FP29,FP30,FP31,FP32
0,0.009457,0.001646,0.164821,0.201555,0.015432,0.032033,0.069392,0.192167,1,0.068654,0.158656,0.009219,0.003735,0.011145,0.090987,0.002016,0.216959,0.172953,0.319161,0.346152,0.240402,0.208604,0.29033,0.343528,0.283655,0.401642,0.218565,0.238372,0.006287,0.091557,0.237654,0.195095
0.390625,0.15286,0.026402,0.115045,0.160697,0.177522,0.042471,0.118818,0.080772,1,0.02975,0.050332,0.096653,0.023529,0.064557,0.066363,0.193386,0.230224,0.217391,0.343179,0.289119,0.257876,0.273923,0.296911,0.283604,0.306025,0.300122,0.228036,0.257033,0.154552,0.197397,0.253152,0.260152
0.78125,0.141037,0.038777,0.321193,0.33016,0.289511,0.107197,0.184091,0.107106,1,0.026432,0.032372,0.27034,0.092442,0.017657,0.037806,0.288234,0.061418,0.060902,0.060384,0.060872,0.048746,0.074702,0.044601,0.05138,0.085749,0.076565,0.054729,0.058961,0.073726,0.066286,0.059809,0.09179
1.171875,0.189619,0.044367,0.30164,0.209444,0.350646,0.121236,0.164938,0.133513,1,0.02181,0.133363,0.413187,0.010642,0.021613,0.1467,0.296708,0.162709,0.167933,0.1265,0.142683,0.150285,0.155834,0.12844,0.140679,0.128621,0.131949,0.144108,0.16435,0.092051,0.139362,0.145813,0.192695
1.5625,0.211636,0.014005,0.550939,0.436134,0.41611,0.083424,0.486903,0.403071,1,0.025702,0.085918,0.543062,0.122338,0.034688,0.052981,0.337359,0.15633,0.137865,0.107601,0.209889,0.17245,0.160198,0.166452,0.202551,0.15959,0.210664,0.157185,0.191191,0.046746,0.117994,0.17862,0.190775
1.953125,0.122614,0.00607,0.685719,0.628696,0.288983,0.096631,0.718718,0.676278,1,0.161172,0.059831,0.474247,0.449572,0.299084,0.127189,0.186573,0.319848,0.289031,0.317094,0.494996,0.362402,0.315694,0.398,0.457827,0.343435,0.458305,0.247607,0.379509,0.146543,0.186892,0.320188,0.314484
2.34375,0.177515,0.124752,0.687524,0.570746,0.286754,0.267009,0.709305,0.676924,1,0.120298,0.102181,0.446318,0.333072,0.183521,0.071048,0.186868,0.378472,0.293447,0.55598,0.699168,0.548017,0.44738,0.64201,0.697769,0.649984,0.671893,0.186951,0.57547,0.27558,0.038443,0.46433,0.441937
2.734375,0.26148,0.193437,0.611933,0.54699,0.365404,0.262963,0.643097,0.601874,1,0.063429,0.159145,0.537096,0.263864,0.040594,0.077709,0.327604,0.207483,0.148924,0.41206,0.536151,0.369794,0.281908,0.471597,0.518279,0.442273,0.515215,0.09476,0.37797,0.339353,0.064633,0.272728,0.256054
3.125,0.147376,0.041263,0.598165,0.52662,0.319478,0.130866,0.658959,0.647933,1,0.114504,0.050567,0.477744,0.264618,0.148004,0.026723,0.287476,0.106185,0.075542,0.229156,0.334955,0.19212,0.163569,0.299917,0.341209,0.257742,0.358805,0.045688,0.232227,0.225463,0.031821,0.144052,0.128919
3.515625,0.104163,0.024469,0.630274,0.546641,0.29749,0.110885,0.651861,0.599456,1,0.124807,0.007771,0.37582,0.237495,0.15421,0.010338,0.150137,0.207054,0.15719,0.293949,0.378794,0.292617,0.259291,0.355569,0.375865,0.354325,0.398414,0.147184,0.312637,0.106477,0.044894,0.260213,0.237104
3.90625,0.090533,0.017098,0.568234,0.460282,0.242808,0.106551,0.609268,0.550689,1,0.106577,0.01307,0.314873,0.137271,0.099645,0.013489,0.107261,0.373767,0.268783,0.58362,0.63726,0.508529,0.434712,0.617449,0.623993,0.611902,0.620281,0.179306,0.513966,0.401171,0.079286,0.414943,0.391041
4.296875,0.098764,0.124123,0.53069,0.467832,0.337035,0.23084,0.501585,0.444767,1,0.10074,0.030427,0.356982,0.128528,0.082686,0.013731,0.176758,0.306059,0.214427,0.429656,0.475019,0.378028,0.305469,0.437034,0.455626,0.415545,0.421446,0.145809,0.368179,0.18803,0.087645,0.293707,0.277561
4.6875,0.019705,0.116939,0.434589,0.370979,0.227214,0.174173,0.38665,0.304214,1,0.154046,0.01884,0.171681,0.195105,0.171832,0.045261,0.060126,0.290392,0.226779,0.420719,0.464163,0.341406,0.316412,0.420051,0.450579,0.359439,0.368612,0.159547,0.340421,0.084087,0.071381,0.270516,0.253217
5.078125,0.063968,0.218821,0.313731,0.307729,0.017824,0.241652,0.277246,0.234682,1,0.31737,0.123173,0.021976,0.129506,0.259509,0.178079,0.008704,0.170576,0.11131,0.291777,0.342351,0.260548,0.188474,0.302323,0.33759,0.299994,0.351166,0.077619,0.271633,0.109549,0.011906,0.197001,0.211835
5.46875,0.079952,0.187322,0.263635,0.258443,0.020979,0.192006,0.240453,0.260466,1,0.301589,0.098249,0.053262,0.112427,0.24412,0.135785,0.012955,0.021332,0.009701,0.06632,0.106821,0.0501,0.034763,0.074289,0.105897,0.108181,0.130124,0.00909,0.061813,0.056556,0.003772,0.031866,0.04788
5.859375,0.022236,0.116364,0.394206,0.308378,0.067009,0.082849,0.39595,0.339173,1,0.212235,0.128182,0.046246,0.01978,0.093488,0.13915,0.046739,0.027848,0.022346,0.01897,0.053424,0.02935,0.029763,0.038393,0.05329,0.033806,0.060193,0.024193,0.045567,0.024863,0.018448,0.029737,0.042768
6.25,0.098526,0.057921,0.416945,0.323045,0.159116,0.070236,0.371544,0.319772,1,0.089791,0.010432,0.2126,0.083735,0.052568,0.022866,0.072801,0.122206,0.09118,0.132181,0.212797,0.20989,0.137112,0.2034,0.226693,0.204069,0.172623,0.094512,0.186472,0.00196,0.060358,0.143936,0.159141
6.640625,0.060414,0.161423,0.442024,0.387016,0.062613,0.198457,0.379504,0.305114,1,0.20746,0.028274,0.116481,0.200142,0.230778,0.088701,0.009563,0.084077,0.072992,0.063456,0.097767,0.150196,0.100241,0.136317,0.118317,0.174015,0.11641,0.10553,0.129872,0.02634,0.061808,0.145917,0.103043
7.03125,0.007213,0.090258,0.166067,0.132931,0.018156,0.102655,0.152763,0.113878,1,0.192495,0.02968,0.050759,0.086802,0.127608,0.071223,0.012143,0.272703,0.269618,0.126986,0.191635,0.265512,0.26292,0.215021,0.203509,0.201148,0.156456,0.23759,0.253907,0.162875,0.228137,0.256023,0.272294
7.421875,0.030507,0.087847,0.217159,0.144529,0.076051,0.111992,0.227424,0.189421,1,0.097823,0.03248,0.072099,0.179205,0.159457,0.059209,0.008311,0.168333,0.175003,0.089493,0.185917,0.181824,0.179463,0.186097,0.196573,0.171706,0.151804,0.149668,0.198975,0.056925,0.123734,0.182168,0.163462
7.8125,0.000369,0.167449,0.48155,0.40214,0.032888,0.255174,0.46545,0.337064,1,0.397646,0.047362,0.137802,0.372663,0.514988,0.125671,0.015896,0.307837,0.326155,0.058132,0.197585,0.286672,0.259317,0.19357,0.231363,0.131,0.123876,0.281041,0.286809,0.225638,0.298401,0.268137,0.301439
8.203125,0.021913,0.100437,0.385276,0.349442,0.056514,0.213115,0.326714,0.209844,1,0.230039,0.013432,0.141757,0.167016,0.254982,0.078538,0.045696,0.247728,0.268558,0.057097,0.179758,0.217493,0.224959,0.179894,0.21039,0.192295,0.217821,0.253513,0.26943,0.156671,0.250691,0.254369,0.27963
8.59375,0.098839,0.218506,0.452252,0.434202,0.116732,0.284767,0.38778,0.322378,1,0.212804,0.009948,0.131797,0.174293,0.270346,0.124405,0.062448,0.208749,0.182629,0.128426,0.225426,0.270591,0.229903,0.219833,0.233742,0.244108,0.191434,0.186869,0.257604,0.075015,0.164094,0.226265,0.256347
8.984375,0.0141,0.060383,0.291762,0.307733,0.049456,0.056472,0.250077,0.170258,1,0.192566,0.042137,0.039977,0.069883,0.133407,0.099515,0.007545,0.247528,0.230646,0.101959,0.233614,0.283835,0.244156,0.25257,0.276978,0.278793,0.237953,0.252567,0.309078,0.055312,0.200138,0.297335,0.288295
9.375,0.05203,0.036774,0.479346,0.396087,0.024771,0.078534,0.416352,0.31483,1,0.33588,0.03352,0.11445,0.106141,0.184065,0.090474,0.036967,0.271971,0.273209,0.145644,0.291191,0.273717,0.273526,0.273698,0.304407,0.262422,0.242555,0.203834,0.298138,0.041493,0.182152,0.245829,0.299876
9.765625,0.01695,0.243156,0.475609,0.407377,0.0048,0.266801,0.461449,0.422223,1,0.384223,0.102898,0.10018,0.040692,0.233334,0.298823,0.049824,0.336703,0.305475,0.267484,0.441931,0.40734,0.341126,0.396219,0.491426,0.390179,0.340112,0.280098,0.401997,0.052489,0.244664,0.338702,0.373423
10.15625,0.089745,0.09103,0.446124,0.513546,0.069009,0.173916,0.364488,0.257434,1,0.203368,0.04107,0.197422,0.17076,0.170017,0.069442,0.052924,0.285518,0.25654,0.149385,0.278924,0.325743,0.256434,0.269111,0.305275,0.258672,0.211317,0.253705,0.291546,0.14705,0.259835,0.264744,0.309367
10.546875,0.086331,0.089338,0.367626,0.406276,0.033884,0.149701,0.320117,0.202752,1,0.224885,0.074173,0.171527,0.186436,0.235681,0.024595,0.135976,0.400592,0.396649,0.126798,0.306618,0.408769,0.378546,0.329834,0.357538,0.25448,0.233775,0.340434,0.415168,0.180308,0.334924,0.368455,0.428544
10.9375,0.067378,0.086489,0.294837,0.206534,0.029765,0.142158,0.233646,0.198984,1,0.135115,0.101828,0.294449,0.128817,0.199273,0.109749,0.152277,0.244719,0.252203,0.070056,0.234749,0.261641,0.249075,0.230791,0.276762,0.19641,0.157442,0.201982,0.270203,0.153667,0.201612,0.236822,0.254439
11.328125,0.105771,0.013285,0.393437,0.325854,0.054178,0.087456,0.354912,0.296946,1,0.075757,0.014034,0.153924,0.06077,0.03991,0.056954,0.066533,0.212468,0.237488,0.039089,0.150653,0.144137,0.147906,0.144461,0.172205,0.072889,0.112336,0.135402,0.165357,0.105488,0.143668,0.151173,0.162903
11.71875,0.022412,0.071217,0.362683,0.344791,0.022236,0.10859,0.385568,0.343203,1,0.20334,0.030693,0.129199,0.109609,0.169228,0.034843,0.049179,0.449778,0.43516,0.180193,0.305645,0.443067,0.425919,0.34253,0.339433,0.324359,0.34641,0.425006,0.424886,0.256523,0.419549,0.438515,0.443115
12.109375,0.010409,0.11525,0.295595,0.298821,0.031899,0.182821,0.261769,0.249482,1,0.143522,0.030276,0.072448,0.300919,0.243685,0.029393,0.034686,0.27826,0.27751,0.201352,0.327617,0.276217,0.245633,0.249433,0.329543,0.217079,0.190874,0.186122,0.257741,0.093788,0.188597,0.202384,0.279558
