Frequency Value,FP01,FP02,FP03,FP04,FP05,FP06,FP07,FP08,FP09,FP10,FP11,FP12,FP13,FP14,FP15,FP16,FP17,FP18,FP19,FP20,FP21,FP22,FP23,FP24,FP25,FP26,FP27,FP28,FP29,FP30,FP31,FP32
0,0.658249,0.882115,0.57138,0.16874,0.11451,0.029975,1,0.688157,0.16498,0.453575,0.007848,0.045506,0.783133,0.48366,0.655512,0.770588,0.114886,0.089504,0.550389,0.074842,0.002257,0.13624,0.000786,0.107368,0.339687,0.297323,0.102302,0.197373,0.187568,0.380159,0.400533,0.01231
0.390625,0.367736,0.821579,0.722334,0.345247,0.047667,0.077741,1,0.538489,0.078303,0.403896,0.02218,0.081357,0.480303,0.572497,0.536209,0.724046,0.039551,0.041063,0.185948,0.028643,0.044929,0.070703,0.084434,0.11545,0.135148,0.115618,0.046425,0.016405,0.112573,0.149628,0.12019,0.018765
0.78125,0.276498,0.696861,0.856392,0.565819,0.081761,0.022496,1,0.55156,0.251842,0.64843,0.154643,0.125085,0.300552,0.608821,0.562544,0.391997,0.037322,0.054256,0.045909,0.096977,0.032063,0.045462,0.066503,0.109066,0.07922,0.134536,0.02056,0.038661,0.22666,0.033129,0.038235,0.038506
1.171875,0.302517,0.590459,0.89136,0.722226,0.044767,0.104921,1,0.636614,0.338209,0.783714,0.445714,0.088887,0.373181,0.611266,0.630935,0.351963,0.152851,0.152845,0.136317,0.186667,0.140494,0.170034,0.16468,0.180401,0.156791,0.225205,0.168694,0.140683,0.424205,0.137785,0.134287,0.172508
1.5625,0.278741,0.375735,0.893599,0.744421,0.005268,0.05598,1,0.730432,0.403502,0.713677,0.435618,0.013025,0.556478,0.570025,0.592092,0.124429,0.130513,0.120364,0.339499,0.371979,0.210219,0.238268,0.323738,0.354583,0.321458,0.3928,0.135859,0.217624,0.360027,0.128785,0.181211,0.201412
1.953125,0.134116,0.334489,0.871516,0.642949,0.015504,0.016412,1,0.778138,0.37031,0.509208,0.412187,0.010382,0.415311,0.551927,0.492256,0.032684,0.134873,0.141714,0.152502,0.303318,0.19813,0.182601,0.237059,0.294648,0.211433,0.253118,0.089915,0.204249,0.148736,0.078416,0.128126,0.181819
2.34375,0.146374,0.181281,0.884577,0.754558,0.091239,0.032889,1,0.763837,0.575356,0.560522,0.265576,0.102298,0.516636,0.644287,0.392417,0.03542,0.436926,0.43785,0.349978,0.504007,0.464355,0.452559,0.445548,0.489411,0.423767,0.457704,0.370878,0.468546,0.143318,0.260244,0.414344,0.467432
2.734375,0.281948,0.015294,0.848141,0.678433,0.268298,0.053815,1,0.815316,0.613099,0.457298,0.123291,0.247866,0.5049,0.492455,0.223204,0.073266,0.358231,0.342748,0.279083,0.436409,0.419105,0.419791,0.395795,0.437949,0.424656,0.434169,0.357947,0.45319,0.049062,0.245528,0.411309,0.452581
3.125,0.301274,0.010755,0.853417,0.7717,0.246974,0.083528,1,0.849684,0.673484,0.447006,0.19816,0.228496,0.428086,0.461299,0.219365,0.031796,0.237927,0.248054,0.191392,0.353126,0.302242,0.326381,0.294702,0.355567,0.319538,0.379399,0.24592,0.350582,0.068829,0.173118,0.288852,0.336949
3.515625,0.30309,0.064354,0.810926,0.72714,0.48349,0.133854,1,0.87612,0.745429,0.304067,0.105863,0.473186,0.411632,0.459338,0.099095,0.112433,0.322784,0.308691,0.343668,0.451842,0.408047,0.412838,0.415928,0.464095,0.442746,0.510455,0.314927,0.444411,0.160997,0.202421,0.388351,0.432023
