Frequency Value,FP01,FP02,FP03,FP04,FP05,FP06,FP07,FP08,FP09,FP10,FP11,FP12,FP13,FP14,FP15,FP16,FP17,FP18,FP19,FP20,FP21,FP22,FP23,FP24,FP25,FP26,FP27,FP28,FP29,FP30,FP31,FP32
0,1,0.459321,0.232985,0.091485,0.317285,0.354669,0.728191,0.705641,0.087583,0.229217,0.305679,0.011179,0.627189,0.240263,0.484411,0.603814,0.060617,0.011961,0.079726,0.026926,0.00005120672,0.006559,0.001139,0.085129,0.165365,0.190514,0.030338,0.050705,0.274997,0.215606,0.175901,0.008646
0.390625,1,0.445177,0.295218,0.33877,0.211837,0.135825,0.618287,0.671854,0.055442,0.322296,0.115162,0.081342,0.447193,0.086854,0.345687,0.564192,0.108037,0.066304,0.133236,0.064615,0.061398,0.132252,0.101148,0.099951,0.127995,0.154232,0.141726,0.085065,0.20269,0.127492,0.160827,0.112819
0.78125,1,0.073005,0.110093,0.217672,0.427548,0.040718,0.274744,0.3599,0.101341,0.108641,0.125358,0.313976,0.115807,0.097653,0.044598,0.418125,0.067292,0.065967,0.080362,0.08081,0.088145,0.08404,0.098921,0.11854,0.066222,0.101819,0.058704,0.0897,0.029358,0.04324,0.104344,0.082624
1.171875,1,0.201891,0.057364,0.025661,0.273928,0.152869,0.204622,0.29806,0.112079,0.017321,0.207176,0.382162,0.213177,0.369593,0.183064,0.2253,0.166031,0.159886,0.093503,0.10574,0.200294,0.195896,0.171592,0.15965,0.150781,0.131065,0.205773,0.199474,0.033602,0.169403,0.222464,0.198912
1.5625,1,0.26841,0.171896,0.15608,0.376298,0.086709,0.507909,0.49641,0.288551,0.064083,0.037034,0.559086,0.2772,0.220732,0.054486,0.194305,0.320597,0.302398,0.257778,0.353741,0.382759,0.368083,0.378106,0.409511,0.36337,0.367627,0.301409,0.405373,0.060399,0.232185,0.388867,0.384034
1.953125,1,0.023954,0.346769,0.291744,0.584792,0.330113,0.574032,0.535276,0.391201,0.026771,0.286955,0.606733,0.222609,0.16417,0.128329,0.294801,0.514623,0.499541,0.373278,0.499006,0.519412,0.533607,0.497437,0.532762,0.517928,0.508569,0.522086,0.563946,0.158125,0.413191,0.555436,0.57165
2.34375,1,0.044046,0.34761,0.34788,0.554917,0.218597,0.593733,0.611015,0.51986,0.065656,0.083669,0.650551,0.18556,0.111019,0.0411,0.137117,0.506534,0.490115,0.420952,0.504054,0.549375,0.545958,0.520298,0.538367,0.546149,0.531228,0.535529,0.576404,0.163479,0.440328,0.583388,0.579659
2.734375,1,0.085916,0.302906,0.221571,0.651903,0.303396,0.487603,0.515328,0.396178,0.024978,0.106105,0.635344,0.290537,0.160676,0.082327,0.185807,0.415839,0.421476,0.26123,0.385132,0.423793,0.411385,0.390682,0.407639,0.355469,0.375559,0.398248,0.44517,0.033142,0.346434,0.441987,0.463386
3.125,1,0.161443,0.549669,0.46503,0.565454,0.254977,0.640699,0.627514,0.559222,0.110993,0.149417,0.784583,0.379288,0.293699,0.154389,0.38535,0.69527,0.706724,0.553084,0.681026,0.709551,0.713775,0.687478,0.698611,0.65522,0.686795,0.697756,0.711616,0.050897,0.701379,0.727599,0.720461
3.515625,1,0.195857,0.488421,0.458863,0.519845,0.315796,0.634621,0.617083,0.610999,0.074517,0.197789,0.77986,0.50686,0.332166,0.039714,0.24926,0.643449,0.651933,0.452401,0.568428,0.611888,0.644517,0.576106,0.596072,0.559392,0.594243,0.642391,0.634316,0.192456,0.632981,0.649,0.661257
3.90625,1,0.28545,0.402059,0.408585,0.580823,0.413463,0.538006,0.517406,0.418445,0.011802,0.25629,0.731577,0.400352,0.184328,0.110739,0.378153,0.434254,0.390158,0.32038,0.332847,0.412144,0.370093,0.352487,0.344447,0.265651,0.293219,0.379972,0.376179,0.146639,0.357905,0.386702,0.398882
4.296875,1,0.133667,0.593309,0.591097,0.688042,0.315714,0.70318,0.699399,0.60353,0.243652,0.186003,0.774525,0.540939,0.332363,0.081,0.400423,0.590478,0.576006,0.509502,0.560374,0.593186,0.563951,0.554448,0.56563,0.503141,0.537033,0.549049,0.584978,0.148408,0.495113,0.584257,0.603414
4.6875,1,0.211721,0.54477,0.54022,0.66598,0.260246,0.729961,0.724165,0.623909,0.199365,0.120117,0.75632,0.378135,0.133121,0.155292,0.516181,0.623386,0.613662,0.53808,0.591927,0.635154,0.606784,0.592786,0.601756,0.533383,0.559879,0.587059,0.634097,0.1657,0.488805,0.640624,0.657011
5.078125,1,0.116603,0.393489,0.465729,0.600126,0.243473,0.557035,0.543809,0.368292,0.036294,0.124332,0.68117,0.335316,0.123998,0.139963,0.34643,0.434403,0.426168,0.400472,0.36234,0.425924,0.407409,0.385179,0.36957,0.310958,0.282209,0.40521,0.396122,0.090838,0.358164,0.413713,0.418229
5.46875,1,0.028304,0.452884,0.443566,0.547579,0.283391,0.532819,0.53259,0.467223,0.164574,0.172142,0.661008,0.31921,0.226369,0.118519,0.36532,0.453186,0.440989,0.363174,0.432519,0.46919,0.453472,0.452708,0.462647,0.413392,0.409545,0.435592,0.48958,0.166012,0.360024,0.480706,0.493608
5.859375,1,0.072636,0.219186,0.20933,0.343173,0.07823,0.395246,0.488607,0.216208,0.043444,0.237791,0.590456,0.179998,0.092604,0.312164,0.446736,0.195086,0.189247,0.101819,0.154412,0.181069,0.197315,0.165192,0.170242,0.163099,0.148657,0.203932,0.199596,0.012448,0.201662,0.19403,0.21024
6.25,1,0.032694,0.276637,0.285573,0.328892,0.167387,0.419853,0.418023,0.180891,0.095563,0.135228,0.574389,0.257701,0.14246,0.153989,0.3528,0.215742,0.207497,0.230448,0.245341,0.246565,0.244864,0.257233,0.255738,0.272274,0.229904,0.202403,0.261145,0.09828,0.135003,0.248982,0.236678
6.640625,1,0.09507,0.297937,0.249951,0.437122,0.191487,0.523575,0.546924,0.265559,0.081043,0.159712,0.664549,0.271469,0.197203,0.364312,0.464078,0.384417,0.396398,0.301909,0.343188,0.362869,0.349459,0.34383,0.342061,0.314694,0.277707,0.339933,0.366686,0.206464,0.322192,0.378302,0.37488
7.03125,1,0.110174,0.28628,0.354096,0.475956,0.221659,0.557605,0.552861,0.335711,0.036477,0.152861,0.568808,0.244552,0.163342,0.31398,0.444401,0.250958,0.241689,0.107266,0.118651,0.213679,0.194747,0.155511,0.151774,0.124824,0.088152,0.236278,0.229954,0.077769,0.251895,0.24722,0.261902
7.421875,1,0.015566,0.252728,0.303213,0.34654,0.102386,0.415372,0.409336,0.180359,0.023413,0.146036,0.486915,0.22432,0.091064,0.139644,0.279364,0.163783,0.159044,0.06198,0.086468,0.145828,0.118338,0.093486,0.097612,0.07414,0.059051,0.15367,0.14595,0.060582,0.160177,0.148485,0.171802
7.8125,1,0.043862,0.34142,0.341643,0.280172,0.05876,0.541825,0.512642,0.394136,0.006635,0.07844,0.665575,0.116264,0.073768,0.189306,0.227653,0.290382,0.306041,0.054957,0.150421,0.185068,0.225783,0.135997,0.147682,0.028956,0.060796,0.241158,0.198719,0.183034,0.264509,0.197948,0.229366
8.203125,1,0.08707,0.287362,0.271382,0.316895,0.035976,0.529687,0.506869,0.385449,0.025479,0.201992,0.48103,0.141134,0.075631,0.153878,0.162862,0.324137,0.321172,0.159767,0.241939,0.292426,0.289581,0.267788,0.257412,0.194449,0.192489,0.311404,0.323029,0.135129,0.282247,0.315535,0.333759
8.59375,1,0.073348,0.258277,0.281854,0.297533,0.137683,0.553701,0.586252,0.40675,0.018605,0.087965,0.60409,0.038917,0.050211,0.148116,0.198956,0.373036,0.363065,0.123612,0.245126,0.354141,0.299493,0.268268,0.274504,0.161094,0.152124,0.349003,0.320835,0.251956,0.348704,0.338214,0.349029
8.984375,1,0.0994,0.217223,0.218154,0.337271,0.0772,0.457683,0.422721,0.210576,0.113485,0.157002,0.604564,0.066715,0.092217,0.341057,0.248981,0.273054,0.269312,0.110357,0.141244,0.279706,0.228363,0.207953,0.175018,0.158697,0.084825,0.281378,0.24529,0.231155,0.310085,0.278255,0.272956
9.375,1,0.069176,0.345591,0.330016,0.301548,0.043428,0.494414,0.475814,0.25627,0.038089,0.060962,0.503206,0.149989,0.061925,0.181833,0.271676,0.378072,0.364422,0.135575,0.229433,0.34136,0.321841,0.273813,0.270174,0.163735,0.153204,0.366199,0.334877,0.236191,0.380352,0.352099,0.348393
