Frequency Value,FP01,FP02,FP03,FP04,FP05,FP06,FP07,FP08,FP09,FP10,FP11,FP12,FP13,FP14,FP15,FP16,FP17,FP18,FP19,FP20,FP21,FP22,FP23,FP24,FP25,FP26,FP27,FP28,FP29,FP30,FP31,FP32
0,0.385463,0.514574,1,0.075289,0.008085,0.158808,0.633052,0.438382,0.143466,0.398283,0.263747,0.125316,0.140748,0.361327,0.498589,0.425101,0.203683,0.025714,0.000321,0.023427,0.033173,0.063034,0.180768,0.006366,0.00876,0.000736,0.349493,0.136502,0.107129,0.068276,0.018147,0.098927
0.390625,0.426164,0.358453,1,0.382554,0.011939,0.113973,0.623149,0.514887,0.043219,0.395726,0.131279,0.220291,0.237012,0.275951,0.372719,0.326621,0.2219,0.193081,0.120545,0.03367,0.099442,0.171925,0.087857,0.035057,0.096141,0.082526,0.292866,0.130305,0.385124,0.150903,0.156907,0.188973
0.78125,0.402645,0.194648,1,0.562551,0.043487,0.023552,0.732245,0.598066,0.084291,0.309267,0.094361,0.071627,0.253519,0.30547,0.306303,0.366039,0.08897,0.097814,0.028063,0.075755,0.043703,0.040743,0.043806,0.089433,0.038183,0.109445,0.126633,0.042878,0.447117,0.100235,0.035612,0.050687
1.171875,0.27658,0.044114,1,0.650389,0.187678,0.095854,0.693768,0.542737,0.348283,0.309808,0.078344,0.095386,0.224818,0.373413,0.401055,0.090555,0.053894,0.032319,0.120427,0.247121,0.129153,0.077875,0.187957,0.24935,0.169212,0.290375,0.033363,0.147023,0.335615,0.007259,0.077057,0.107508
1.5625,0.255631,0.045799,1,0.737253,0.278182,0.162548,0.783151,0.62215,0.481084,0.40728,0.103173,0.187365,0.512881,0.66247,0.38073,0.039551,0.238536,0.224099,0.222159,0.411586,0.294045,0.256345,0.360264,0.422379,0.335317,0.422592,0.191924,0.338739,0.258273,0.125235,0.259094,0.298363
1.953125,0.288644,0.07868,1,0.695972,0.332614,0.220982,0.814973,0.670628,0.591817,0.216001,0.120466,0.384526,0.515735,0.54809,0.225099,0.087548,0.370716,0.320439,0.384354,0.517243,0.465193,0.416089,0.488607,0.510495,0.517584,0.54208,0.374221,0.484983,0.036219,0.301429,0.410629,0.453229
2.34375,0.153427,0.12474,1,0.74552,0.300574,0.102518,0.717711,0.657,0.542682,0.217996,0.063154,0.281325,0.416957,0.567473,0.232013,0.037561,0.292535,0.274253,0.239834,0.401441,0.349247,0.317961,0.349322,0.398668,0.329844,0.404506,0.276075,0.36777,0.080044,0.224617,0.307936,0.34094
2.734375,0.161823,0.208325,1,0.836715,0.262966,0.11199,0.776144,0.689589,0.561404,0.372328,0.209721,0.127811,0.354369,0.64041,0.301014,0.099027,0.373746,0.379897,0.2825,0.468103,0.387851,0.368213,0.404894,0.452598,0.369775,0.44334,0.325518,0.403579,0.058577,0.299186,0.356556,0.383241
3.125,0.169017,0.244689,1,0.865484,0.343301,0.310844,0.756528,0.720217,0.557486,0.518791,0.194899,0.17621,0.38926,0.642114,0.303619,0.094505,0.306203,0.324351,0.219804,0.391814,0.322766,0.317646,0.339407,0.3826,0.320441,0.40507,0.298049,0.359269,0.130902,0.267557,0.317836,0.356989
3.515625,0.202021,0.095091,1,0.882982,0.277398,0.199648,0.761867,0.738924,0.602627,0.544078,0.17565,0.239835,0.464934,0.622,0.173567,0.036665,0.256729,0.251308,0.209063,0.349495,0.303926,0.288019,0.325184,0.3637,0.326856,0.369449,0.278489,0.350873,0.131724,0.192431,0.303474,0.345474
3.90625,0.464834,0.277112,1,0.911613,0.515349,0.443898,0.824334,0.7953,0.640408,0.515099,0.03518,0.434625,0.674609,0.744097,0.249809,0.019152,0.457865,0.428591,0.495409,0.55644,0.520087,0.493871,0.56192,0.564983,0.519967,0.548746,0.454045,0.547513,0.073437,0.331837,0.491591,0.505125
4.296875,0.41791,0.215585,1,0.930006,0.454648,0.382504,0.908423,0.832952,0.625791,0.375968,0.102486,0.512949,0.558673,0.701492,0.278335,0.085271,0.408563,0.395363,0.430883,0.544142,0.485462,0.469568,0.527337,0.547801,0.502859,0.557739,0.401485,0.526578,0.143994,0.301619,0.445801,0.468017
4.6875,0.457334,0.180343,1,0.924998,0.498045,0.313303,0.90671,0.838827,0.666404,0.480168,0.053834,0.598735,0.646697,0.720082,0.084465,0.033556,0.460235,0.459081,0.441993,0.512339,0.485981,0.492112,0.490135,0.503347,0.47419,0.482509,0.460916,0.509007,0.081474,0.395618,0.478374,0.498891
5.078125,0.392424,0.307636,1,0.927816,0.628558,0.394951,0.891085,0.823826,0.671418,0.33548,0.014811,0.475878,0.720907,0.616589,0.061405,0.065455,0.385839,0.380874,0.394621,0.453698,0.439772,0.427331,0.455986,0.46391,0.450726,0.453376,0.408929,0.476424,0.162585,0.324375,0.444071,0.468757
5.46875,0.462763,0.289415,1,0.945066,0.597019,0.412454,0.89189,0.811651,0.616867,0.402377,0.011604,0.472302,0.651041,0.654561,0.074121,0.038764,0.426308,0.400765,0.407904,0.437582,0.467949,0.411448,0.461452,0.44751,0.436364,0.399715,0.427324,0.461729,0.090966,0.359471,0.444099,0.450529
