Frequency Value,FP01,FP02,FP03,FP04,FP05,FP06,FP07,FP08,FP09,FP10,FP11,FP12,FP13,FP14,FP15,FP16,FP17,FP18,FP19,FP20,FP21,FP22,FP23,FP24,FP25,FP26,FP27,FP28,FP29,FP30,FP31,FP32
0,0.010575,0.00102,0.026378,0.025385,0.099503,0.260156,0.045269,0.03377,0.05325,0.067233,0.033115,0.049614,0.290712,0.03055,0.003339,0.048881,0.619132,0.509219,0.852423,0.604351,0.731432,0.833313,0.678879,0.656714,1,0.824034,0.550274,0.745569,0.000759,0.266681,0.814538,0.810175
0.390625,0.097602,0.123615,0.087413,0.068483,0.027171,0.23447,0.055521,0.05065,0.015706,0.263342,0.084569,0.104141,0.080158,0.045137,0.062459,0.060709,0.755164,0.649428,0.904643,0.795596,0.868794,0.905305,0.865132,0.814835,1,0.93052,0.752282,0.879263,0.333656,0.605017,0.867565,0.885768
0.78125,0.093833,0.119941,0.019137,0.024984,0.002603,0.187259,0.017869,0.011185,0.107535,0.098869,0.044381,0.048306,0.09222,0.017944,0.008051,0.046747,0.67673,0.598911,0.888251,0.788852,0.844408,0.874488,0.869495,0.800161,1,0.910255,0.743291,0.875916,0.401698,0.605631,0.835924,0.879711
1.171875,0.068967,0.032987,0.021204,0.039033,0.065127,0.012743,0.01344,0.018584,0.185106,0.103816,0.095725,0.110918,0.00681,0.022767,0.043975,0.051751,0.50345,0.378823,0.830657,0.77948,0.824869,0.796267,0.864708,0.792839,1,0.869793,0.562482,0.875184,0.124945,0.332523,0.743155,0.797098
1.5625,0.104296,0.001631,0.017319,0.035837,0.121178,0.027723,0.008143,0.015577,0.1972,0.225787,0.24869,0.150428,0.004455,0.018944,0.055638,0.084886,0.561924,0.393772,0.841875,0.829982,0.860132,0.799449,0.909037,0.836368,1,0.86824,0.583028,0.860312,0.15475,0.342011,0.763965,0.76763
1.953125,0.008536,0.059485,0.008883,0.014414,0.05314,0.111183,0.034134,0.040332,0.229456,0.065393,0.128361,0.241057,0.009968,0.012334,0.154834,0.050969,0.407847,0.203527,0.721326,0.747529,0.783237,0.704272,0.846517,0.75004,1,0.841066,0.410941,0.765213,0.153821,0.101754,0.674927,0.664247
2.34375,0.013614,0.008379,0.206633,0.091007,0.1959,0.071066,0.225389,0.232059,0.274739,0.067326,0.049659,0.111328,0.136765,0.052807,0.028836,0.012318,0.536429,0.385687,0.793504,0.837141,0.817786,0.789929,0.902028,0.848836,1,0.878873,0.505117,0.837871,0.128435,0.229376,0.758977,0.714016
2.734375,0.036498,0.044726,0.229396,0.17915,0.176127,0.079805,0.261586,0.222266,0.395364,0.025812,0.035858,0.107214,0.100965,0.090891,0.066523,0.059538,0.629284,0.509062,0.814207,0.841107,0.838634,0.802668,0.903939,0.847064,1,0.868193,0.597928,0.848215,0.053419,0.361937,0.788244,0.736032
3.125,0.06004,0.022629,0.324189,0.255731,0.128203,0.06208,0.368895,0.328614,0.486061,0.095081,0.029057,0.15129,0.117101,0.127253,0.036416,0.011902,0.572639,0.425685,0.770141,0.834723,0.820055,0.764352,0.891466,0.834841,1,0.881395,0.506272,0.83683,0.100771,0.286856,0.756978,0.750393
3.515625,0.046453,0.013201,0.123069,0.077432,0.030335,0.043977,0.13973,0.101911,0.414033,0.110835,0.026422,0.072652,0.010394,0.011769,0.002704,0.046025,0.59599,0.47316,0.757929,0.838584,0.829871,0.80893,0.896242,0.845172,1,0.868862,0.554056,0.843639,0.094212,0.332199,0.778718,0.790729
3.90625,0.17589,0.050523,0.351314,0.327756,0.286462,0.13582,0.402178,0.395855,0.499366,0.117324,0.009371,0.275609,0.150768,0.185558,0.016173,0.089724,0.666964,0.519942,0.867693,0.876837,0.857985,0.829034,0.93373,0.889433,1,0.90343,0.490644,0.877696,0.215903,0.173509,0.813031,0.787582
