Frequency Value,FP01,FP02,FP03,FP04,FP05,FP06,FP07,FP08,FP09,FP10,FP11,FP12,FP13,FP14,FP15,FP16
0,0.012051,0.40305,1,0.174104,0.05699,0.192164,0.000585,0.15056,0.127043,0.013215,0.003141,0.111433,0.174408,0.178586,0.127962,0.359177
0.390625,0.027924,0.516366,1,0.061598,0.064427,0.022706,0.168447,0.023148,0.060828,0.041466,0.061446,0.065096,0.020686,0.032813,0.093235,0.062248
0.78125,0.074124,0.302671,1,0.095586,0.076526,0.008839,0.044585,0.036255,0.125968,0.07365,0.099069,0.019252,0.031984,0.084752,0.129255,0.087561
1.171875,0.039105,0.311129,1,0.141437,0.016753,0.015544,0.061846,0.047762,0.039374,0.01905,0.053329,0.011113,0.142674,0.073831,0.164105,0.126217
1.5625,0.139179,0.057053,1,0.368797,0.088816,0.244343,0.082865,0.208724,0.009772,0.020774,0.019956,0.084853,0.034855,0.060126,0.02022,0.025332
1.953125,0.116057,0.152096,1,0.104334,0.062655,0.191464,0.087544,0.313871,0.125023,0.063843,0.069104,0.126816,0.048555,0.054783,0.048361,0.060756
2.34375,0.12757,0.043829,1,0.353119,0.073195,0.055935,0.028426,0.093943,0.156116,0.125462,0.089126,0.20059,0.056503,0.10673,0.047131,0.053239
2.734375,0.032611,0.022182,1,0.279455,0.030502,0.026015,0.039536,0.015999,0.020847,0.024229,0.030997,0.050504,0.062039,0.041681,0.033726,0.042408
3.125,0.09512,0.173139,1,0.095535,0.041677,0.037407,0.034379,0.019409,0.044844,0.028635,0.017668,0.121044,0.028389,0.038191,0.018706,0.026472
3.515625,0.039087,0.230484,1,0.179391,0.016874,0.066265,0.043937,0.022816,0.159737,0.171602,0.135986,0.233124,0.112196,0.125898,0.122209,0.11666
3.90625,0.078449,0.02004,1,0.103846,0.056673,0.105942,0.040842,0.084051,0.178566,0.159609,0.152572,0.138768,0.349225,0.205609,0.31913,0.302665
4.296875,0.127503,0.133134,1,0.032756,0.087771,0.191555,0.126567,0.107377,0.085562,0.075309,0.08546,0.138458,0.045231,0.129394,0.116263,0.107385
