Frequency Value,FP01,FP02,FP03,FP04,FP05,FP06,FP07,FP08,FP09,FP10,FP11,FP12,FP13,FP14,FP15,FP16
0,0.008802,0.150659,0.174408,0.117164,0.001574,0.072416,0.056289,0.005407,0.162675,0.216785,0.334663,0.066157,1,0.114491,0.061291,0.077023
0.390625,0.034624,0.065102,0.020686,0.039799,0.144795,0.127925,0.05739,0.140922,0.38098,0.395681,0.256411,0.154379,1,0.467682,0.077866,0.404483
0.78125,0.195442,0.040094,0.031984,0.116626,0.075127,0.070819,0.029778,0.185045,0.331318,0.335721,0.323984,0.03789,1,0.390963,0.233553,0.559073
1.171875,0.161043,0.106258,0.142674,0.218257,0.069734,0.0686,0.016878,0.109214,0.408382,0.480201,0.422371,0.0743,1,0.381509,0.684621,0.682483
1.5625,0.161444,0.099432,0.034855,0.039028,0.175615,0.035463,0.121153,0.114181,0.400327,0.463965,0.39164,0.118542,1,0.390674,0.70938,0.685321
1.953125,0.145593,0.064514,0.048555,0.0155,0.234797,0.103858,0.052243,0.108647,0.138327,0.112346,0.075726,0.049736,1,0.214687,0.535016,0.54879
2.34375,0.054889,0.183847,0.056503,0.142174,0.156756,0.116046,0.035944,0.015105,0.380425,0.247851,0.383958,0.246198,1,0.384891,0.652853,0.693209
2.734375,0.054082,0.181748,0.062039,0.29719,0.076208,0.02932,0.258043,0.039719,0.379779,0.262257,0.422421,0.299188,1,0.658479,0.745216,0.81638
3.125,0.101102,0.110076,0.028389,0.181652,0.202859,0.092627,0.063142,0.044795,0.441868,0.427774,0.461373,0.400914,1,0.338835,0.685222,0.685678
3.515625,0.075945,0.174733,0.112196,0.271944,0.203194,0.071646,0.089014,0.083524,0.283487,0.319276,0.338519,0.24909,1,0.319461,0.648022,0.627426
3.90625,0.026449,0.136205,0.349225,0.378892,0.003548,0.125633,0.021119,0.209405,0.409669,0.414278,0.504158,0.34199,1,0.406941,0.787972,0.722021
4.296875,0.020259,0.06922,0.045231,0.122876,0.121863,0.022982,0.060269,0.100009,0.300619,0.291867,0.348561,0.28603,1,0.365881,0.599008,0.631545
4.6875,0.011536,0.059053,0.049757,0.076117,0.183995,0.024103,0.039671,0.119957,0.353004,0.308142,0.367339,0.332523,1,0.251834,0.558832,0.592795
5.078125,0.070755,0.190394,0.107389,0.176076,0.054748,0.02949,0.074673,0.030222,0.389089,0.340919,0.395109,0.393299,1,0.26094,0.540583,0.559217
5.46875,0.117408,0.299662,0.07753,0.298062,0.073562,0.027205,0.093665,0.11044,0.526742,0.469933,0.39699,0.521392,1,0.362425,0.521133,0.601879
5.859375,0.148882,0.024874,0.184669,0.068332,0.099475,0.045849,0.063741,0.147604,0.344347,0.360126,0.274394,0.258093,1,0.245969,0.517208,0.659356
6.25,0.070181,0.058321,0.006499,0.096278,0.121359,0.055482,0.094006,0.026482,0.452185,0.44409,0.434736,0.358536,1,0.317885,0.575901,0.635934
6.640625,0.047159,0.042286,0.06602,0.017266,0.06698,0.071629,0.015471,0.015186,0.441254,0.410739,0.353427,0.359723,1,0.051715,0.387176,0.362278
7.03125,0.046914,0.014158,0.027258,0.018468,0.111814,0.125297,0.040321,0.124688,0.330386,0.359251,0.381012,0.215615,1,0.214774,0.520317,0.52197
7.421875,0.085171,0.022668,0.111218,0.051194,0.089931,0.095068,0.042219,0.115349,0.369118,0.351838,0.330841,0.35222,1,0.202433,0.537477,0.532408
7.8125,0.064207,0.148705,0.054117,0.040329,0.000603,0.009557,0.011067,0.01123,0.043812,0.049918,0.050221,0.029433,1,0.005453,0.521126,0.404615
8.203125,0.112713,0.162348,0.234483,0.036004,0.026632,0.060282,0.028872,0.034721,0.171707,0.201023,0.189951,0.119719,1,0.029254,0.496902,0.437324
8.59375,0.021498,0.17551,0.151113,0.130154,0.047578,0.040631,0.02331,0.031601,0.187407,0.192232,0.169082,0.160969,1,0.093321,0.443065,0.452857
8.984375,0.008427,0.133259,0.128706,0.191305,0.005214,0.048279,0.074438,0.172401,0.335728,0.291107,0.200554,0.382125,1,0.087965,0.594164,0.589388
9.375,0.094118,0.188249,0.05981,0.210005,0.030586,0.040131,0.052188,0.018017,0.34954,0.276415,0.282378,0.35462,1,0.090444,0.544839,0.518712
9.765625,0.020239,0.002068,0.054318,0.071931,0.010104,0.109124,0.017184,0.062127,0.286757,0.143275,0.239551,0.404678,1,0.059142,0.437705,0.451625
