Frequency Value,FP01,FP02,FP03,FP04,FP05,FP06,FP07,FP08,FP09,FP10,FP11,FP12,FP13,FP14,FP15,FP16
0,1,0.685193,0.034084,0.404609,0.045066,0.108199,0.02915,0.09023,0.026542,0.176717,0.162533,0.10705,0.040453,0.276247,0.134779,0.207329
0.390625,1,0.402159,0.04028,0.076173,0.170882,0.183552,0.133297,0.167109,0.041359,0.202513,0.103558,0.129365,0.186401,0.139905,0.063903,0.138584
0.78125,1,0.227817,0.009008,0.082462,0.030408,0.085828,0.008259,0.094653,0.090363,0.138561,0.133641,0.049045,0.124758,0.178462,0.147872,0.220828
1.171875,1,0.083758,0.013311,0.153357,0.032687,0.087476,0.065853,0.017083,0.047136,0.096404,0.069992,0.100096,0.131303,0.145676,0.123914,0.161731
1.5625,1,0.131383,0.050563,0.108157,0.075113,0.029466,0.069414,0.09807,0.047751,0.080412,0.071064,0.020193,0.088663,0.080258,0.131987,0.110319
1.953125,1,0.158618,0.116305,0.309484,0.239874,0.01417,0.104878,0.177324,0.038602,0.028245,0.053128,0.015755,0.029122,0.013936,0.060154,0.045254
2.34375,1,0.039961,0.251677,0.059237,0.054422,0.169388,0.079425,0.0971,0.20016,0.170276,0.185936,0.176174,0.172632,0.15687,0.182186,0.189068
2.734375,1,0.136491,0.16381,0.242758,0.049485,0.102261,0.016977,0.038414,0.142455,0.15537,0.23341,0.089163,0.121606,0.154477,0.152486,0.150622
3.125,1,0.179179,0.452343,0.143013,0.099911,0.076428,0.115763,0.0368,0.045343,0.039219,0.030576,0.095972,0.052898,0.028819,0.0333,0.034117
3.515625,1,0.06696,0.426409,0.052574,0.020409,0.059222,0.042238,0.073624,0.085398,0.054679,0.060282,0.095355,0.049591,0.045578,0.023171,0.037441
3.90625,1,0.012619,0.310528,0.057951,0.077849,0.200872,0.031199,0.059952,0.082897,0.140886,0.209241,0.08365,0.044376,0.259523,0.14369,0.188126
4.296875,1,0.031226,0.316525,0.033631,0.134141,0.111506,0.074801,0.03067,0.137874,0.17754,0.169734,0.07835,0.019959,0.310006,0.137946,0.216213
4.6875,1,0.02274,0.449325,0.085866,0.142104,0.01861,0.181046,0.102364,0.108223,0.141513,0.132697,0.028163,0.023177,0.257378,0.029254,0.0741
5.078125,1,0.018828,0.339718,0.027336,0.076609,0.084801,0.164813,0.045546,0.033074,0.045074,0.066324,0.0154,0.105273,0.241229,0.066753,0.118556
5.46875,1,0.074069,0.333005,0.02399,0.058496,0.015523,0.017041,0.021097,0.029596,0.036178,0.014651,0.049607,0.077959,0.085704,0.08517,0.069035
5.859375,1,0.139048,0.368173,0.122913,0.082874,0.112077,0.013028,0.068834,0.085199,0.110802,0.079078,0.102969,0.254343,0.108931,0.25027,0.246981
6.25,1,0.078678,0.090562,0.011689,0.093092,0.073051,0.03323,0.07976,0.122963,0.137484,0.144259,0.102423,0.154678,0.139137,0.157029,0.160395
6.640625,1,0.131451,0.091783,0.076,0.075888,0.034427,0.083552,0.144927,0.019434,0.014353,0.01467,0.044287,0.067948,0.015954,0.048946,0.035766
7.03125,1,0.012351,0.060402,0.076183,0.066896,0.027277,0.047507,0.073847,0.200182,0.18564,0.170591,0.207825,0.146525,0.134809,0.123312,0.134616
7.421875,1,0.048713,0.042619,0.036419,0.136427,0.157101,0.032552,0.153021,0.160719,0.149217,0.184523,0.099764,0.231313,0.213155,0.213499,0.234314
7.8125,1,0.06274,0.091582,0.008689,0.038104,0.290928,0.033574,0.047271,0.016005,0.018365,0.013556,0.018284,0.076397,0.045278,0.025538,0.044584
8.203125,1,0.013396,0.274623,0.033717,0.014026,0.048818,0.050122,0.062194,0.060585,0.037389,0.073694,0.063568,0.029581,0.072558,0.053355,0.052538
8.59375,1,0.168815,0.222848,0.117056,0.026777,0.046454,0.166406,0.02498,0.02805,0.028106,0.019621,0.029878,0.021396,0.004685,0.020282,0.00981
8.984375,1,0.197779,0.11729,0.127128,0.028681,0.038789,0.017246,0.00851,0.201914,0.168271,0.148325,0.231323,0.17256,0.069312,0.041423,0.081487
9.375,1,0.149081,0.208631,0.073841,0.030189,0.014428,0.056175,0.016876,0.08554,0.075396,0.037769,0.138362,0.06899,0.024532,0.021545,0.031819
9.765625,1,0.136149,0.342806,0.043824,0.053763,0.194431,0.060307,0.10714,0.068186,0.157124,0.063452,0.011825,0.146973,0.069727,0.126081,0.131575
10.15625,1,0.044939,0.455614,0.107545,0.006002,0.057512,0.069179,0.041626,0.0646,0.067352,0.044081,0.071532,0.073905,0.045951,0.037294,0.049047
10.546875,1,0.139735,0.453978,0.110304,0.042762,0.087877,0.104429,0.077657,0.067872,0.085195,0.085803,0.043108,0.033892,0.054116,0.035486,0.044516
10.9375,1,0.188307,0.189816,0.131472,0.263911,0.250704,0.061043,0.021761,0.150189,0.116025,0.122016,0.169865,0.075467,0.047257,0.032669,0.042915
11.328125,1,0.209052,0.229455,0.077369,0.06401,0.079231,0.067554,0.035386,0.037062,0.042002,0.044508,0.043982,0.030336,0.058813,0.010928,0.025549
11.71875,1,0.065472,0.381263,0.013753,0.142187,0.021644,0.056374,0.062515,0.028179,0.020511,0.062242,0.010636,0.001268,0.034268,0.002706,0.0078
12.109375,1,0.16839,0.23461,0.091391,0.005503,0.103853,0.016769,0.05702,0.03254,0.038134,0.02888,0.026121,0.062798,0.050636,0.038803,0.027434
12.5,1,0.172036,0.238548,0.106436,0.05719,0.018353,0.036341,0.092216,0.103718,0.086876,0.088646,0.109781,0.01444,0.020215,0.049727,0.016141
12.890625,1,0.033986,0.267474,0.016827,0.157047,0.034728,0.084888,0.087183,0.008965,0.007296,0.015546,0.017982,0.108234,0.01593,0.038851,0.026469
13.28125,1,0.20204,0.139665,0.035534,0.07125,0.102152,0.103309,0.039257,0.083005,0.102487,0.084839,0.091254,0.075727,0.0848,0.029745,0.04478
13.671875,1,0.139426,0.103991,0.048193,0.070662,0.088344,0.066092,0.111537,0.033178,0.137318,0.005032,0.009153,0.039587,0.11874,0.035371,0.038527
14.0625,1,0.045687,0.325161,0.044935,0.102765,0.161144,0.030538,0.076369,0.096108,0.105758,0.132626,0.070825,0.029803,0.200492,0.12,0.140351
14.453125,1,0.107809,0.256993,0.161102,0.007608,0.018203,0.042696,0.02993,0.054594,0.067106,0.086118,0.037664,0.099513,0.076259,0.071799,0.095021
14.84375,1,0.071351,0.037286,0.33075,0.080688,0.03679,0.024703,0.068803,0.308007,0.294699,0.258433,0.287114,0.115866,0.10756,0.209217,0.188174
15.234375,1,0.263025,0.058025,0.190014,0.065445,0.008738,0.052986,0.047673,0.140278,0.141525,0.18444,0.084042,0.047581,0.081726,0.133607,0.129995
15.625,1,0.10782,0.175777,0.116174,0.059561,0.12808,0.096604,0.045696,0.038692,0.022155,0.037486,0.039911,0.025822,0.00741,0.040695,0.022093
16.015625,1,0.227787,0.228898,0.085716,0.032451,0.212256,0.05914,0.310783,0.081581,0.066733,0.1045,0.076771,0.027144,0.046926,0.017564,0.01923
16.40625,1,0.246423,0.200166,0.247701,0.03724,0.178094,0.025634,0.266216,0.152526,0.147148,0.189791,0.102427,0.034244,0.16289,0.085062,0.073482
16.796875,1,0.20352,0.134564,0.269963,0.082461,0.036085,0.023901,0.148178,0.023761,0.027062,0.074634,0.048573,0.052953,0.009618,0.021306,0.009383
17.1875,1,0.101021,0.326397,0.173803,0.120205,0.166475,0.031509,0.03422,0.064144,0.066623,0.024068,0.091373,0.08792,0.080474,0.024216,0.027738
17.578125,1,0.285423,0.096062,0.22153,0.089744,0.030627,0.12379,0.081271,0.175811,0.17768,0.207301,0.113487,0.016771,0.268948,0.134942,0.137307
17.96875,1,0.273967,0.188985,0.205385,0.050424,0.005495,0.053203,0.057655,0.031383,0.072686,0.04559,0.030257,0.08809,0.19803,0.224181,0.153195
18.359375,1,0.313253,0.016089,0.146367,0.039757,0.041871,0.166992,0.074574,0.073781,0.102189,0.109816,0.021991,0.16237,0.080164,0.089399,0.090719
18.75,1,0.215691,0.028529,0.21081,0.017131,0.006467,0.050406,0.022261,0.257877,0.213979,0.393372,0.113816,0.029579,0.152632,0.230723,0.187839
19.140625,1,0.171109,0.221262,0.030354,0.031744,0.083105,0.063276,0.025419,0.012069,0.025466,0.05376,0.01258,0.101982,0.004756,0.013642,0.012583
19.53125,1,0.346374,0.145603,0.059855,0.030183,0.002952,0.002837,0.034019,0.017696,0.036086,0.039191,0.003616,0.047087,0.023959,0.056954,0.038744
19.921875,1,0.17131,0.079126,0.058197,0.10226,0.188369,0.095378,0.055246,0.089493,0.093864,0.03465,0.093271,0.058286,0.283672,0.194509,0.252287
20.3125,1,0.223874,0.079342,0.048836,0.172924,0.108658,0.065937,0.096809,0.045335,0.026916,0.113556,0.046485,0.045016,0.023631,0.020354,0.016527
20.703125,1,0.161328,0.289092,0.030082,0.018383,0.039655,0.042362,0.071118,0.057201,0.043211,0.066795,0.077107,0.140449,0.033794,0.104546,0.102289
21.09375,1,0.273937,0.228289,0.04941,0.047989,0.110992,0.015511,0.151634,0.06889,0.074863,0.053423,0.084064,0.129243,0.041174,0.120499,0.105052
