Frequency Value,FP01,FP02,FP03,FP04,FP05,FP06,FP07,FP08,FP09,FP10,FP11,FP12,FP13,FP14,FP15,FP16
0,0.276247,0.299926,0.00626,0.284781,0.126621,0.282267,0.025779,0.155607,0.075914,0.394889,0.168072,0.127019,0.061014,1,0.033024,0.534806
0.390625,0.139905,0.139153,0.032931,0.152789,0.024872,0.062629,0.171527,0.038804,0.242497,0.337174,0.309086,0.02548,0.073796,1,0.168607,0.656777
0.78125,0.178462,0.190909,0.113212,0.14416,0.008439,0.100372,0.137098,0.024757,0.180193,0.489161,0.327865,0.152517,0.222073,1,0.354616,0.735879
1.171875,0.145676,0.074674,0.058064,0.116584,0.065333,0.092391,0.204831,0.007501,0.321731,0.664804,0.560442,0.335298,0.325402,1,0.744554,0.906229
1.5625,0.080258,0.08845,0.105573,0.100295,0.085033,0.065052,0.079515,0.034578,0.217647,0.518935,0.52176,0.082608,0.206792,1,0.723454,0.879094
1.953125,0.013936,0.152509,0.029218,0.112042,0.000696,0.007623,0.04626,0.005029,0.319985,0.473304,0.529125,0.183443,0.166951,1,0.72527,0.819801
2.34375,0.15687,0.364872,0.273857,0.306983,0.198286,0.036984,0.03987,0.270812,0.765419,0.851932,0.856959,0.573841,0.525974,1,0.889061,0.932218
2.734375,0.154477,0.518658,0.262391,0.3458,0.575927,0.098154,0.065408,0.410326,0.756698,0.881714,0.881133,0.62146,0.591845,1,0.926595,0.951937
3.125,0.028819,0.310927,0.090927,0.206012,0.550894,0.249955,0.126917,0.301109,0.68164,0.802473,0.834366,0.509859,0.550087,1,0.859355,0.924472
3.515625,0.045578,0.161185,0.01331,0.110359,0.221486,0.094786,0.066365,0.188465,0.664911,0.781104,0.829321,0.396837,0.509776,1,0.831291,0.902871
3.90625,0.259523,0.25874,0.136092,0.319346,0.017866,0.015569,0.003739,0.017918,0.52558,0.63839,0.628839,0.31709,0.119619,1,0.441306,0.662995
4.296875,0.310006,0.128827,0.087228,0.129986,0.049126,0.014694,0.046219,0.121012,0.435023,0.544498,0.423565,0.1947,0.155758,1,0.383299,0.672453
4.6875,0.257378,0.309025,0.115273,0.37917,0.114848,0.098972,0.137351,0.102365,0.447549,0.55977,0.576546,0.161749,0.187362,1,0.455599,0.709908
5.078125,0.241229,0.159761,0.142957,0.13754,0.084769,0.049386,0.287392,0.029622,0.45209,0.524748,0.563533,0.352993,0.498067,1,0.532612,0.767362
5.46875,0.085704,0.128117,0.052221,0.146223,0.017463,0.044109,0.007219,0.012782,0.432845,0.462965,0.503949,0.326731,0.351955,1,0.542745,0.701548
5.859375,0.108931,0.216472,0.07907,0.237606,0.098684,0.070515,0.013191,0.015458,0.583178,0.594639,0.634126,0.503389,0.517073,1,0.736501,0.80699
6.25,0.139137,0.379255,0.072345,0.31781,0.027287,0.029139,0.048807,0.058099,0.791146,0.816744,0.855105,0.67491,0.726839,1,0.880533,0.922947
6.640625,0.015954,0.262839,0.227614,0.213168,0.080852,0.087854,0.054722,0.043883,0.693869,0.755564,0.844593,0.437317,0.726976,1,0.874598,0.926565
7.03125,0.134809,0.203005,0.368371,0.252096,0.004772,0.068928,0.033811,0.169739,0.533615,0.632935,0.741782,0.202329,0.786052,1,0.917522,0.949361
7.421875,0.213155,0.16845,0.199085,0.299349,0.011603,0.0773,0.011755,0.09894,0.54256,0.612609,0.680324,0.204239,0.601735,1,0.808383,0.880434
7.8125,0.045278,0.02253,0.080387,0.022192,0.031017,0.075026,0.01333,0.076091,0.313847,0.418458,0.45964,0.094794,0.645978,1,0.853581,0.900769
8.203125,0.072558,0.157127,0.061029,0.184762,0.146367,0.093213,0.11864,0.040007,0.159673,0.205069,0.208117,0.09503,0.442671,1,0.688931,0.808183
8.59375,0.004685,0.027394,0.070667,0.036064,0.068621,0.03629,0.116034,0.03114,0.316157,0.309696,0.425089,0.21638,0.420255,1,0.673158,0.850808
8.984375,0.069312,0.139615,0.11376,0.02216,0.15473,0.046802,0.015053,0.057696,0.51307,0.543,0.560778,0.405655,0.250493,1,0.723777,0.84484
9.375,0.024532,0.122846,0.109105,0.047488,0.14915,0.064187,0.112142,0.069166,0.345036,0.403867,0.395656,0.195311,0.365692,1,0.744509,0.82273
9.765625,0.069727,0.368311,0.36748,0.23118,0.050987,0.157361,0.028452,0.142056,0.610772,0.65252,0.627923,0.392075,0.120974,1,0.749904,0.858219
10.15625,0.045951,0.102727,0.033474,0.116645,0.109933,0.025136,0.01226,0.06307,0.562978,0.604326,0.617183,0.417676,0.187798,1,0.65392,0.788399
10.546875,0.054116,0.054286,0.025426,0.071079,0.057656,0.002464,0.131333,0.006193,0.367738,0.404624,0.429709,0.267145,0.395579,1,0.657597,0.80176
10.9375,0.047257,0.042647,0.072504,0.057163,0.126973,0.002908,0.419422,0.009129,0.417959,0.470159,0.547959,0.25295,0.245691,1,0.620434,0.73968
11.328125,0.058813,0.000928,0.088092,0.112894,0.099606,0.013817,0.06043,0.022246,0.358389,0.433205,0.576237,0.182702,0.094956,1,0.509024,0.685772
11.71875,0.034268,0.009612,0.031819,0.008562,0.106372,0.048014,0.282589,0.051981,0.234503,0.316765,0.383994,0.10566,0.066167,1,0.449164,0.647751
