Frequency Value,FP01,FP02,FP03,FP04,FP05,FP06,FP07,FP08,FP09,FP10,FP11,FP12,FP13,FP14,FP15,FP16,FP17,FP18,FP19,FP20,FP21,FP22,FP23,FP24,FP25,FP26,FP27,FP28,FP29,FP30,FP31,FP32
0,0.017686,0.416918,0.090591,0.063331,0.054481,0.167895,0.071106,0.040379,0.131388,0.332275,0.166943,0.067372,0.005872,0.308352,0.1868,0.131859,0.981386,0.919305,0.806997,0.955633,0.994679,0.969067,0.957964,0.937034,0.856368,0.879762,0.978008,1,0.448544,0.598415,0.960981,0.964933
0.390625,0.048277,0.207369,0.024746,0.053034,0.148047,0.252503,0.040073,0.09094,0.295655,0.221189,0.215165,0.203934,0.00484,0.077145,0.191473,0.111263,0.959843,0.940879,0.888286,0.935704,0.987079,0.982103,0.968933,0.959767,0.936685,0.902083,0.958052,1,0.570431,0.889673,0.979131,0.984541
0.78125,0.003516,0.158382,0.050018,0.125814,0.099862,0.202339,0.049532,0.08895,0.114407,0.192486,0.254323,0.187596,0.023336,0.090767,0.187756,0.096801,0.93874,0.917967,0.858115,0.920016,0.979632,0.979559,0.966287,0.952423,0.938709,0.873204,0.948011,1,0.551772,0.88209,0.979417,0.979639
1.171875,0.039407,0.311451,0.09517,0.218417,0.133676,0.260206,0.122363,0.125709,0.147062,0.229631,0.241767,0.041383,0.092583,0.126523,0.179475,0.063221,0.928624,0.88628,0.88392,0.914989,0.973256,0.977692,0.967423,0.946974,0.946973,0.86229,0.928325,1,0.475806,0.79235,0.978467,0.977622
1.5625,0.111263,0.138021,0.106519,0.122237,0.119848,0.114872,0.08243,0.027032,0.257486,0.060247,0.115419,0.108086,0.123256,0.052166,0.073091,0.061483,0.860041,0.796336,0.783563,0.870262,0.949073,0.952934,0.934705,0.918441,0.849224,0.735342,0.860232,1,0.228842,0.677424,0.969466,0.964783
1.953125,0.090139,0.130767,0.161579,0.125332,0.003769,0.14537,0.195476,0.098519,0.214006,0.072263,0.067811,0.048572,0.056153,0.065524,0.091062,0.113922,0.835897,0.79598,0.674706,0.843681,0.929627,0.92288,0.914745,0.896643,0.872336,0.760438,0.783506,1,0.018307,0.540638,0.949511,0.939742
2.34375,0.079324,0.044598,0.264084,0.11542,0.210727,0.094292,0.304621,0.342636,0.526271,0.078011,0.023442,0.28384,0.16329,0.187046,0.010249,0.050205,0.93098,0.891856,0.882304,0.930844,0.971528,0.962915,0.964672,0.953571,0.945357,0.923572,0.87223,1,0.064853,0.675607,0.977612,0.971044
2.734375,0.255243,0.021117,0.534201,0.408783,0.424877,0.059542,0.520988,0.433567,0.629759,0.065231,0.092819,0.52706,0.165604,0.135488,0.055485,0.145374,0.89256,0.811496,0.884539,0.947718,0.969453,0.957389,0.971983,0.963531,0.904462,0.899265,0.838725,1,0.085364,0.523694,0.980546,0.974494
3.125,0.268708,0.070355,0.437577,0.308836,0.222634,0.126071,0.459554,0.46144,0.652648,0.15731,0.091652,0.353007,0.187803,0.242105,0.115475,0.116557,0.846551,0.779522,0.860436,0.897352,0.954951,0.955603,0.957379,0.926426,0.924119,0.841049,0.743244,1,0.109698,0.410556,0.96503,0.954696
3.515625,0.178473,0.043952,0.340165,0.207737,0.158739,0.073219,0.400329,0.411388,0.582382,0.062709,0.027331,0.362851,0.189651,0.229648,0.029397,0.058358,0.882918,0.81571,0.898118,0.919439,0.971635,0.962104,0.960797,0.942208,0.932672,0.871677,0.776634,1,0.315402,0.472578,0.971938,0.962047
3.90625,0.2597,0.045897,0.448183,0.374332,0.186882,0.007858,0.426884,0.332045,0.601567,0.237126,0.074378,0.418681,0.202828,0.163745,0.111233,0.297858,0.915235,0.841567,0.894834,0.945162,0.979015,0.970383,0.968222,0.963485,0.948014,0.917407,0.834967,1,0.362043,0.540469,0.980898,0.972305
4.296875,0.224596,0.039838,0.462508,0.373821,0.278811,0.092623,0.483461,0.404009,0.612976,0.154135,0.009993,0.3851,0.281311,0.273037,0.049374,0.21805,0.935993,0.894882,0.888237,0.926283,0.978956,0.97153,0.961969,0.951293,0.943855,0.90993,0.868348,1,0.239474,0.592167,0.98394,0.975537
