Frequency Value,FP01,FP02,FP03,FP04,FP05,FP06,FP07,FP08,FP09,FP10,FP11,FP12,FP13,FP14,FP15,FP16
0,0.170117,0.004317,0.082475,0.264157,0.088234,0.001327,0.103662,0.000744,1,0.002858,0.024426,0.530506,0.009758,0.08517,0.083072,0.15017
0.390625,0.035175,0.077134,0.195412,0.122194,0.025631,0.138115,0.046812,0.165476,1,0.497282,0.318366,0.270375,0.259108,0.247051,0.372022,0.446072
0.78125,0.044811,0.047229,0.049437,0.090605,0.043833,0.07917,0.025219,0.048533,1,0.767034,0.679415,0.170184,0.194944,0.451343,0.497683,0.528039
1.171875,0.099228,0.051009,0.011496,0.020111,0.035381,0.057397,0.020329,0.081601,1,0.674588,0.605527,0.370038,0.455012,0.206601,0.33243,0.385638
1.5625,0.041644,0.087925,0.166694,0.173404,0.041617,0.024754,0.06357,0.040911,1,0.816563,0.671554,0.593205,0.330889,0.345734,0.497967,0.47295
1.953125,0.086795,0.002009,0.107513,0.050816,0.035595,0.068882,0.010631,0.038947,1,0.9119,0.790779,0.416565,0.480342,0.594147,0.753179,0.730522
2.34375,0.17642,0.029281,0.03624,0.108623,0.048366,0.073169,0.231641,0.470948,1,0.934247,0.861968,0.743464,0.308964,0.6589,0.627549,0.67448
2.734375,0.105855,0.062797,0.09282,0.127331,0.065133,0.03357,0.000706,0.157656,1,0.928343,0.81619,0.792537,0.547881,0.522938,0.641553,0.675987
3.125,0.277062,0.380109,0.209992,0.354042,0.022029,0.028886,0.059268,0.077763,1,0.953455,0.871241,0.855282,0.64384,0.670881,0.776003,0.777268
3.515625,0.045935,0.468859,0.037854,0.573756,0.014687,0.034988,0.083706,0.140136,1,0.966461,0.841225,0.882925,0.528481,0.632487,0.644109,0.690122
3.90625,0.029687,0.596191,0.007536,0.684393,0.037058,0.021688,0.065039,0.075376,1,0.96689,0.844858,0.903289,0.604329,0.632436,0.717108,0.741821
4.296875,0.00411,0.432289,0.056819,0.457678,0.151774,0.203794,0.11919,0.014451,1,0.964925,0.86893,0.893111,0.529126,0.604091,0.622887,0.671355
4.6875,0.263233,0.301894,0.06599,0.428568,0.101846,0.010482,0.045882,0.063669,1,0.945804,0.805968,0.80643,0.311818,0.43051,0.520628,0.542539
