Frequency Value,FP01,FP02,FP03,FP04,FP05,FP06,FP07,FP08,FP09,FP10,FP11,FP12,FP13,FP14,FP15,FP16
0,0.017802,0.054109,0.142068,0.002514,0.153249,0.37976,0.013813,0.330115,0.355836,0.01833,0.005399,0.182667,0.121867,0.014522,0.537558,1
0.390625,0.233602,0.15902,0.054097,0.025341,0.048732,0.016755,0.046212,0.051075,0.514478,0.148293,0.256222,0.3432,0.447044,0.513531,0.432082,1
0.78125,0.243725,0.098282,0.038395,0.022295,0.032658,0.103041,0.02054,0.080391,0.275406,0.269806,0.267139,0.068185,0.569286,0.580035,0.580444,1
1.171875,0.185439,0.069186,0.033711,0.058777,0.047311,0.230336,0.029513,0.166666,0.270873,0.302681,0.404421,0.042271,0.614924,0.780015,0.813706,1
1.5625,0.308417,0.22233,0.074667,0.050716,0.097776,0.092431,0.030093,0.094317,0.295573,0.347718,0.516848,0.126774,0.611063,0.752874,0.819417,1
1.953125,0.054838,0.154722,0.002985,0.070427,0.026591,0.030319,0.001271,0.007339,0.394601,0.493247,0.484468,0.194325,0.660613,0.532753,0.87143,1
2.34375,0.11763,0.069077,0.117765,0.10193,0.06591,0.060914,0.060454,0.104267,0.57037,0.682979,0.691688,0.247202,0.700002,0.66152,0.916479,1
2.734375,0.191876,0.050262,0.085764,0.028595,0.020766,0.019888,0.025816,0.042474,0.624387,0.712918,0.695623,0.326378,0.669511,0.75589,0.920985,1
3.125,0.014434,0.039262,0.039114,0.054506,0.159944,0.202049,0.04607,0.040138,0.391518,0.381895,0.444238,0.252497,0.475479,0.285885,0.834145,1
3.515625,0.000958,0.123556,0.112018,0.278072,0.130374,0.037054,0.012391,0.123796,0.530606,0.585835,0.705656,0.197823,0.494573,0.589938,0.903445,1
3.90625,0.179199,0.030791,0.134937,0.282772,0.008604,0.159757,0.156212,0.157085,0.485376,0.486991,0.648057,0.422684,0.513973,0.72273,0.895659,1
4.296875,0.055668,0.114377,0.112401,0.316188,0.017621,0.048942,0.058217,0.041593,0.544385,0.628523,0.650966,0.382844,0.248843,0.680808,0.912552,1
4.6875,0.098433,0.097433,0.009525,0.247615,0.146788,0.062926,0.128543,0.03594,0.529511,0.581859,0.662811,0.374918,0.614288,0.826665,0.947232,1
5.078125,0.107972,0.316525,0.022815,0.387618,0.066574,0.016131,0.068454,0.021452,0.701671,0.691371,0.687551,0.604935,0.501985,0.725576,0.935751,1
5.46875,0.213757,0.349837,0.067366,0.398942,0.368441,0.239431,0.026795,0.144553,0.521003,0.660681,0.630881,0.388267,0.363486,0.72002,0.946371,1
5.859375,0.139097,0.014997,0.178122,0.083636,0.060017,0.025244,0.070049,0.011939,0.382366,0.509787,0.396529,0.265562,0.708782,0.647145,0.96138,1
6.25,0.279317,0.013426,0.081299,0.063306,0.047048,0.043109,0.032973,0.023817,0.669339,0.694918,0.687105,0.601608,0.828086,0.914955,0.952746,1
6.640625,0.092079,0.036583,0.071438,0.055759,0.131807,0.114469,0.037252,0.065411,0.589261,0.659815,0.654226,0.432102,0.449207,0.771115,0.932819,1
7.03125,0.007118,0.135784,0.053185,0.367833,0.061517,0.057154,0.013015,0.140137,0.526497,0.641774,0.541115,0.419607,0.499662,0.795897,0.933557,1
7.421875,0.089122,0.035369,0.105275,0.147588,0.080845,0.007495,0.006239,0.092335,0.371426,0.520309,0.45815,0.296076,0.601622,0.860812,0.923119,1
7.8125,0.064597,0.059475,0.050661,0.025503,0.175881,0.019835,0.032159,0.091486,0.271139,0.397392,0.308981,0.239905,0.404168,0.812445,0.930405,1
8.203125,0.195493,0.121005,0.136172,0.008121,0.009115,0.061969,0.031586,0.067538,0.443874,0.514802,0.563592,0.332851,0.222412,0.764629,0.922189,1
8.59375,0.207796,0.089793,0.056303,0.084054,0.115104,0.006968,0.059712,0.089856,0.528585,0.587403,0.560086,0.394542,0.589483,0.698272,0.929401,1
8.984375,0.147608,0.028024,0.054978,0.014343,0.067101,0.0279,0.014897,0.0374,0.391475,0.463917,0.353692,0.343633,0.58435,0.745797,0.922319,1
9.375,0.135758,0.224703,0.139203,0.058623,0.115437,0.208809,0.097573,0.0604,0.208659,0.274324,0.232543,0.127571,0.647982,0.704997,0.943365,1
9.765625,0.091256,0.170563,0.008717,0.095295,0.120358,0.049342,0.0011,0.171195,0.068848,0.133895,0.148018,0.009721,0.35254,0.498589,0.872233,1
10.15625,0.064071,0.097097,0.091668,0.166527,0.009525,0.053209,0.183542,0.068284,0.102297,0.178997,0.072664,0.079265,0.177833,0.672549,0.855784,1
10.546875,0.01114,0.276571,0.007856,0.355882,0.046646,0.123788,0.01122,0.043009,0.503174,0.587452,0.420997,0.452656,0.634459,0.743651,0.936574,1
10.9375,0.008968,0.311286,0.052442,0.310532,0.172684,0.094783,0.003104,0.069039,0.606322,0.672453,0.654935,0.462626,0.646371,0.785109,0.93747,1
11.328125,0.054483,0.203155,0.03028,0.048987,0.047265,0.1747,0.009799,0.03833,0.495751,0.55185,0.434089,0.287067,0.458142,0.550532,0.849243,1
11.71875,0.20763,0.048879,0.061152,0.011549,0.030028,0.252044,0.066223,0.013155,0.523089,0.704608,0.587741,0.150328,0.413881,0.586082,0.852523,1
12.109375,0.103256,0.116185,0.069452,0.08706,0.065616,0.096568,0.062151,0.062015,0.352115,0.421627,0.463581,0.16323,0.343549,0.666212,0.853666,1
12.5,0.010584,0.261676,0.138446,0.296086,0.206851,0.117903,0.145327,0.128505,0.523556,0.568938,0.464103,0.445864,0.361982,0.694941,0.872563,1
12.890625,0.006056,0.092196,0.159081,0.325326,0.084368,0.175746,0.019748,0.029335,0.60615,0.708093,0.652566,0.408163,0.370059,0.749232,0.886576,1
13.28125,0.038513,0.252703,0.082312,0.264167,0.084619,0.054192,0.025718,0.061361,0.399337,0.470863,0.509735,0.28309,0.114666,0.673075,0.893652,1
13.671875,0.036476,0.220614,0.099336,0.264907,0.007758,0.146195,0.040219,0.132457,0.682284,0.756467,0.646884,0.443921,0.496087,0.804977,0.971889,1
