Frequency Value,FP01,FP02,FP03,FP04,FP05,FP06,FP07,FP08,FP09,FP10,FP11,FP12,FP13,FP14,FP15,FP16,FP17,FP18,FP19,FP20,FP21,FP22,FP23,FP24,FP25,FP26,FP27,FP28,FP29,FP30,FP31,FP32
0,0.10802,0.340727,0.009465,0.00353,0.396915,0.005734,0.026296,0.037954,0.372593,0.536841,0.483818,0.015346,0.009713,0.248064,0.604126,0.01999,0.968422,0.971211,0.926077,0.906547,0.982234,0.981526,0.936064,0.944843,0.970068,0.894771,0.987273,0.978792,0.780876,0.897607,1,0.981829
0.390625,0.073886,0.365724,0.108844,0.108285,0.232967,0.168282,0.133109,0.273028,0.27667,0.459504,0.383786,0.018079,0.182963,0.279138,0.416211,0.035854,0.962666,0.945249,0.920621,0.852071,0.97236,0.981986,0.9422,0.892188,0.946636,0.868157,0.982583,0.973798,0.738037,0.938124,1,0.98604
0.78125,0.007106,0.261177,0.08142,0.106173,0.063884,0.123125,0.063345,0.023623,0.119133,0.406381,0.189583,0.034805,0.085825,0.116258,0.286758,0.082351,0.917222,0.876943,0.84882,0.749967,0.952802,0.97541,0.899139,0.775513,0.893747,0.797056,0.966886,0.952763,0.617557,0.90321,1,0.979601
1.171875,0.060352,0.238039,0.163776,0.233358,0.042741,0.011142,0.154298,0.079768,0.09124,0.358927,0.174634,0.010611,0.096265,0.100649,0.248192,0.032253,0.924772,0.894904,0.770892,0.665166,0.958486,0.948377,0.837688,0.702057,0.798181,0.615624,0.955364,0.943471,0.529071,0.839187,1,0.973628
1.5625,0.048313,0.056333,0.023302,0.071292,0.037275,0.060324,0.033212,0.011169,0.005983,0.25698,0.151783,0.015027,0.066491,0.133873,0.233856,0.034762,0.923069,0.887501,0.722284,0.652802,0.947765,0.945395,0.828092,0.707754,0.777431,0.612273,0.94498,0.951421,0.452017,0.823321,1,0.964618
1.953125,0.010201,0.018569,0.004006,0.040467,0.017379,0.017479,0.006127,0.001628,0.025047,0.258665,0.131827,0.016293,0.003083,0.083378,0.208062,0.040804,0.904005,0.869971,0.736441,0.592244,0.937777,0.95408,0.811977,0.650069,0.801129,0.569267,0.940231,0.942487,0.389364,0.790259,1,0.969668
2.34375,0.026496,0.164554,0.02902,0.028151,0.040066,0.155214,0.019102,0.026596,0.145188,0.060847,0.152288,0.051921,0.033381,0.021648,0.103629,0.060309,0.870519,0.815813,0.698357,0.676161,0.941755,0.949318,0.834359,0.725403,0.817285,0.684388,0.925864,0.949649,0.308912,0.766524,1,0.948353
2.734375,0.043961,0.022089,0.090569,0.095896,0.012286,0.025974,0.103037,0.124667,0.116006,0.0711,0.099137,0.015631,0.00771,0.00444,0.049228,0.013022,0.804826,0.742591,0.518711,0.562948,0.90043,0.909543,0.75624,0.618726,0.748071,0.646339,0.895433,0.925723,0.248526,0.702265,1,0.930955
3.125,0.017304,0.042742,0.055928,0.048626,0.029406,0.059988,0.068792,0.065778,0.192679,0.025815,0.030409,0.016209,0.003351,0.010587,0.009294,0.014818,0.83397,0.77038,0.457212,0.521382,0.885509,0.925165,0.705492,0.598706,0.653061,0.534528,0.853025,0.912846,0.102562,0.635954,1,0.927865
3.515625,0.067343,0.018406,0.102411,0.098459,0.02968,0.016485,0.10144,0.071661,0.249159,0.040687,0.070406,0.032775,0.005333,0.00974,0.028782,0.090264,0.856909,0.804591,0.560699,0.624471,0.924697,0.94409,0.748125,0.642793,0.629284,0.548837,0.884835,0.916745,0.140039,0.638846,1,0.909928
3.90625,0.11604,0.058464,0.074996,0.063986,0.060754,0.059608,0.069222,0.053332,0.203661,0.027744,0.093577,0.060925,0.032925,0.027388,0.017813,0.053512,0.901505,0.854693,0.708196,0.749292,0.93302,0.95232,0.859914,0.774822,0.83957,0.727885,0.936198,0.946229,0.267143,0.758536,1,0.942497
4.296875,0.074905,0.015077,0.17076,0.131863,0.15161,0.036449,0.141065,0.126521,0.291863,0.01069,0.0712,0.209158,0.110402,0.048142,0.071285,0.178138,0.904633,0.829486,0.728205,0.801509,0.945952,0.963366,0.890394,0.825934,0.831855,0.763586,0.908383,0.959643,0.061473,0.61533,1,0.955162
4.6875,0.057964,0.101745,0.071328,0.060821,0.074113,0.115942,0.065544,0.054274,0.199674,0.042419,0.087067,0.224139,0.025307,0.017287,0.076722,0.119879,0.852091,0.74926,0.61381,0.733235,0.929534,0.944034,0.852574,0.769789,0.770793,0.663374,0.889228,0.949429,0.057746,0.536673,1,0.93635
5.078125,0.079229,0.018457,0.189778,0.140726,0.098851,0.025265,0.161823,0.124506,0.129294,0.035257,0.095733,0.045058,0.020818,0.004417,0.09352,0.142607,0.892806,0.817349,0.693025,0.736094,0.932226,0.945332,0.868197,0.782864,0.834314,0.694355,0.914438,0.947201,0.09145,0.641763,1,0.945945
5.46875,0.06891,0.021999,0.128262,0.107702,0.044146,0.054354,0.11206,0.048044,0.201072,0.016837,0.05047,0.034558,0.111604,0.105826,0.003084,0.095014,0.909994,0.86604,0.673359,0.705022,0.922451,0.947835,0.832985,0.753054,0.835798,0.776415,0.929695,0.950882,0.243679,0.723184,1,0.952408
5.859375,0.081672,0.002206,0.21289,0.091646,0.084879,0.00508,0.235816,0.132223,0.31471,0.011287,0.036893,0.181471,0.019182,0.047226,0.001585,0.160804,0.889325,0.827242,0.71785,0.759522,0.954085,0.948208,0.866825,0.793786,0.83289,0.746025,0.938979,0.954884,0.176584,0.70876,1,0.945869
