Frequency Value,FP01,FP02,FP03,FP04,FP05,FP06,FP07,FP08,FP09,FP10,FP11,FP12,FP13,FP14,FP15,FP16,FP17,FP18,FP19,FP20,FP21,FP22,FP23,FP24,FP25,FP26,FP27,FP28,FP29,FP30,FP31,FP32
0,0.242639,0.219405,0.017858,0.070165,0.332152,0.120526,0.064778,0.070061,0.285729,0.387516,0.397362,0.018307,0.011448,0.041413,0.483669,0.038944,0.976382,0.964678,0.863429,0.842737,0.959818,0.979524,0.889707,0.852597,0.970811,0.848285,0.956857,0.969997,0.767064,0.869734,0.977538,1
0.390625,0.060599,0.334097,0.165617,0.183285,0.165039,0.060616,0.149391,0.232511,0.24879,0.413974,0.253631,0.087036,0.157043,0.157338,0.397611,0.005111,0.95871,0.946593,0.911954,0.889245,0.967664,0.979622,0.933464,0.8852,0.953899,0.895537,0.960012,0.971642,0.742345,0.907079,0.986871,1
0.78125,0.024728,0.177677,0.083151,0.124375,0.028056,0.032117,0.133859,0.090091,0.163986,0.218468,0.178027,0.029532,0.052445,0.06844,0.231387,0.017796,0.934981,0.903205,0.83328,0.795329,0.959956,0.972414,0.881889,0.793365,0.887797,0.769429,0.937649,0.960052,0.570116,0.855037,0.976586,1
1.171875,0.035209,0.04696,0.037202,0.049551,0.064227,0.05042,0.066507,0.102885,0.273502,0.135996,0.141562,0.065182,0.065686,0.024776,0.197046,0.079788,0.931146,0.876018,0.7624,0.77494,0.958937,0.969446,0.873504,0.808702,0.861848,0.752795,0.944882,0.96727,0.338065,0.832932,0.978939,1
1.5625,0.038637,0.024181,0.061101,0.082231,0.021829,0.045367,0.056603,0.06619,0.322658,0.175402,0.200566,0.045224,0.027158,0.017901,0.262398,0.087563,0.919411,0.844649,0.728622,0.771379,0.96371,0.96095,0.872801,0.805095,0.853063,0.760965,0.915167,0.965095,0.234007,0.77233,0.970433,1
1.953125,0.025397,0.004659,0.056641,0.022786,0.028122,0.060087,0.05259,0.047009,0.163122,0.107851,0.175287,0.105373,0.004152,0.003801,0.137059,0.128739,0.897808,0.821555,0.618426,0.700992,0.948882,0.954261,0.826297,0.734188,0.78143,0.664601,0.857033,0.940477,0.209736,0.680898,0.949887,1
2.34375,0.26187,0.097346,0.190644,0.074616,0.049685,0.050798,0.16923,0.128856,0.229762,0.010936,0.07689,0.325242,0.061547,0.085748,0.05252,0.11988,0.928035,0.880937,0.657707,0.709723,0.936721,0.965725,0.832051,0.776547,0.804746,0.747219,0.893977,0.959727,0.202483,0.769673,0.963604,1
2.734375,0.153495,0.052599,0.184054,0.09405,0.11278,0.02717,0.205039,0.140515,0.326474,0.060738,0.246719,0.242675,0.120657,0.112755,0.108178,0.088804,0.887389,0.823728,0.581717,0.74453,0.916301,0.938801,0.831014,0.818603,0.793802,0.7432,0.869815,0.964675,0.259491,0.768272,0.944685,1
3.125,0.145656,0.002835,0.141255,0.085121,0.088401,0.027975,0.123089,0.112285,0.290668,0.014897,0.165987,0.211127,0.064563,0.037924,0.053929,0.043046,0.872505,0.822203,0.611669,0.720892,0.913862,0.954827,0.824681,0.787857,0.802264,0.750329,0.832134,0.966789,0.158486,0.701427,0.936575,1
3.515625,0.090286,0.085634,0.146796,0.069737,0.167551,0.129683,0.124619,0.093332,0.214479,0.013944,0.183757,0.262515,0.182704,0.149657,0.048895,0.12568,0.889774,0.857153,0.558073,0.636626,0.900686,0.966523,0.777963,0.708136,0.810026,0.686858,0.859007,0.953962,0.164678,0.688548,0.955088,1
3.90625,0.051776,0.018276,0.248507,0.23908,0.095578,0.136588,0.263345,0.194089,0.352506,0.093578,0.046796,0.167443,0.248612,0.258228,0.018987,0.087799,0.906912,0.85537,0.639587,0.710733,0.907971,0.966907,0.830521,0.751078,0.79095,0.75162,0.847425,0.959542,0.09525,0.689714,0.947188,1
4.296875,0.177548,0.087381,0.309747,0.269167,0.13351,0.236706,0.354209,0.317433,0.49134,0.072214,0.084556,0.258129,0.244615,0.262459,0.043683,0.089051,0.937278,0.882752,0.719359,0.764777,0.942354,0.973417,0.857238,0.798869,0.849113,0.747079,0.842805,0.969542,0.071967,0.641118,0.963912,1
4.6875,0.148209,0.143356,0.376251,0.353432,0.197927,0.14869,0.457993,0.347251,0.503276,0.097315,0.042928,0.303535,0.196914,0.160241,0.006611,0.103326,0.936173,0.894744,0.741099,0.816684,0.932584,0.973855,0.876382,0.860406,0.899536,0.828446,0.850848,0.978847,0.054197,0.598482,0.958553,1
5.078125,0.133193,0.024096,0.133872,0.11688,0.116667,0.102207,0.242437,0.215363,0.399914,0.052612,0.079559,0.196381,0.113185,0.084808,0.065129,0.231275,0.940879,0.883132,0.681868,0.798017,0.918732,0.963156,0.85466,0.848702,0.841606,0.795382,0.858688,0.976069,0.094938,0.606872,0.953528,1
5.46875,0.129627,0.022448,0.310114,0.270878,0.194882,0.059393,0.392741,0.344321,0.335642,0.093288,0.039561,0.156342,0.136053,0.134293,0.027487,0.115171,0.914071,0.844442,0.612638,0.711512,0.885525,0.967248,0.810039,0.779682,0.818874,0.739905,0.825982,0.966243,0.039311,0.541159,0.939086,1
5.859375,0.189537,0.031031,0.21921,0.15982,0.083964,0.024708,0.364924,0.342853,0.35734,0.061586,0.059727,0.166198,0.068436,0.088735,0.027996,0.123749,0.926397,0.848634,0.634008,0.768751,0.913729,0.969077,0.84625,0.811059,0.815775,0.795339,0.870736,0.970323,0.138786,0.668542,0.946419,1
6.25,0.145651,0.06726,0.327267,0.322475,0.138583,0.13797,0.357216,0.292127,0.376594,0.103829,0.023582,0.189512,0.117055,0.10481,0.068832,0.079308,0.922252,0.864573,0.577788,0.688413,0.869579,0.947543,0.7681,0.750148,0.772234,0.72013,0.823886,0.951131,0.099906,0.584149,0.917686,1
6.640625,0.145817,0.027621,0.248012,0.204194,0.149535,0.099121,0.279016,0.280065,0.470641,0.163598,0.015001,0.13091,0.078647,0.065214,0.017863,0.027333,0.92085,0.877708,0.555378,0.68774,0.876919,0.945408,0.761118,0.761625,0.775662,0.738646,0.811978,0.958757,0.130762,0.609551,0.914924,1
7.03125,0.105639,0.028893,0.105121,0.0823,0.043219,0.016113,0.173096,0.219345,0.179411,0.03642,0.005416,0.083472,0.034752,0.031377,0.006462,0.014219,0.911953,0.878373,0.420492,0.581611,0.78762,0.946366,0.663956,0.660313,0.679734,0.659668,0.864153,0.942114,0.289191,0.731448,0.904219,1
