Frequency Value,FP01,FP02,FP03,FP04,FP05,FP06,FP07,FP08,FP09,FP10,FP11,FP12,FP13,FP14,FP15,FP16,FP17,FP18,FP19,FP20,FP21,FP22,FP23,FP24,FP25,FP26,FP27,FP28,FP29,FP30,FP31,FP32
0,0.001122,0.132837,0.034324,0.042318,0.053146,0.0497,0.042937,0.009587,0.100477,0.108683,0.121958,0.008702,0.043181,0.206706,0.191796,0.049877,1,0.806989,0.595033,0.655597,0.941504,0.895346,0.72059,0.670154,0.736653,0.473144,0.827184,0.804044,0.501964,0.198179,0.683808,0.814385
0.390625,0.035607,0.105725,0.096313,0.104636,0.015455,0.112914,0.087167,0.100415,0.083719,0.208928,0.11112,0.081679,0.063372,0.08764,0.151117,0.036067,1,0.916549,0.647573,0.72693,0.94066,0.891482,0.773395,0.696735,0.662964,0.57172,0.91526,0.876102,0.592998,0.577046,0.842535,0.887993
0.78125,0.023646,0.059703,0.049834,0.09679,0.022024,0.0738,0.027227,0.085236,0.100127,0.119359,0.018424,0.073863,0.173522,0.062425,0.030056,0.109849,1,0.950639,0.60923,0.695184,0.910446,0.857136,0.764302,0.693299,0.594318,0.442218,0.930103,0.837418,0.254975,0.798998,0.852017,0.83733
1.171875,0.020034,0.045046,0.008526,0.005789,0.104517,0.035769,0.00544,0.018862,0.164999,0.057557,0.067877,0.060161,0.026334,0.037015,0.094764,0.054193,1,0.968243,0.562071,0.655326,0.867675,0.854773,0.703588,0.633893,0.473555,0.407308,0.88957,0.827536,0.31528,0.826499,0.828996,0.86402
1.5625,0.016562,0.030638,0.009987,0.014867,0.149924,0.019749,0.006627,0.003488,0.120373,0.024767,0.094356,0.035258,0.0405,0.00758,0.081335,0.156104,1,0.958055,0.49489,0.584188,0.850209,0.869412,0.658912,0.56905,0.449274,0.356611,0.915539,0.783218,0.384003,0.822644,0.844915,0.879977
1.953125,0.016134,0.049413,0.147869,0.099798,0.027962,0.066415,0.136023,0.127309,0.26721,0.01053,0.043198,0.037405,0.050125,0.106244,0.106848,0.040715,1,0.94725,0.578748,0.682065,0.827857,0.884953,0.705577,0.640666,0.513615,0.479644,0.839122,0.790718,0.274837,0.727642,0.844838,0.863848
2.34375,0.218397,0.08227,0.384884,0.288216,0.123579,0.199938,0.386803,0.404693,0.472604,0.083359,0.0635,0.148587,0.173661,0.175259,0.08835,0.007902,1,0.952266,0.596974,0.763545,0.904648,0.928496,0.815252,0.767889,0.74345,0.665033,0.835378,0.888146,0.202082,0.574326,0.925812,0.884615
2.734375,0.199842,0.086962,0.305755,0.199511,0.131156,0.052611,0.315534,0.33982,0.32091,0.028775,0.040794,0.288545,0.197009,0.119083,0.012976,0.043276,1,0.955904,0.587155,0.72984,0.89644,0.926709,0.789914,0.723661,0.651395,0.561343,0.805941,0.864573,0.149918,0.605692,0.896248,0.856059
3.125,0.252184,0.02743,0.326792,0.178095,0.226082,0.016416,0.331047,0.321524,0.400785,0.025365,0.065282,0.262866,0.160305,0.171242,0.052437,0.16432,1,0.955299,0.576668,0.702435,0.871953,0.91113,0.73509,0.702893,0.548692,0.559389,0.869146,0.859625,0.08896,0.69483,0.885549,0.900469
3.515625,0.278206,0.165117,0.402283,0.286161,0.205101,0.147582,0.381218,0.375605,0.414556,0.078217,0.067552,0.305778,0.252911,0.252058,0.071964,0.09427,1,0.959332,0.665462,0.731516,0.901446,0.938486,0.785026,0.748212,0.587178,0.543527,0.875454,0.866187,0.016768,0.673484,0.885246,0.904498
3.90625,0.088127,0.017813,0.309466,0.205046,0.160141,0.062533,0.316408,0.323893,0.424894,0.055171,0.106861,0.220961,0.170411,0.089897,0.077699,0.005865,1,0.96953,0.734352,0.784209,0.930879,0.948138,0.836848,0.803704,0.658965,0.586773,0.866141,0.899314,0.017135,0.669539,0.906496,0.925557
4.296875,0.110811,0.08213,0.366373,0.246668,0.304031,0.123119,0.373858,0.350767,0.560065,0.059847,0.113633,0.368755,0.24215,0.189872,0.024172,0.212543,1,0.968313,0.755668,0.836447,0.936634,0.953442,0.854216,0.838665,0.700379,0.679267,0.87605,0.912879,0.068322,0.741219,0.920161,0.926266
4.6875,0.355149,0.083854,0.346318,0.291202,0.238515,0.092863,0.406703,0.411684,0.55934,0.056906,0.133824,0.373216,0.115695,0.071411,0.035265,0.219103,1,0.974747,0.811183,0.862554,0.940183,0.961137,0.886611,0.855405,0.761682,0.761224,0.893557,0.935249,0.27633,0.775694,0.933187,0.94193
5.078125,0.42246,0.057606,0.495818,0.35795,0.309747,0.139823,0.497203,0.445592,0.620269,0.114198,0.09178,0.507114,0.243733,0.184174,0.018829,0.179354,1,0.968365,0.751212,0.847308,0.949181,0.967988,0.875233,0.843686,0.801703,0.773526,0.896526,0.935374,0.173811,0.735608,0.945495,0.94425
5.46875,0.56045,0.327291,0.585298,0.461691,0.444517,0.357682,0.533185,0.48392,0.701241,0.031516,0.231649,0.607314,0.418032,0.294349,0.029067,0.216445,1,0.976376,0.861056,0.896187,0.960167,0.971952,0.915321,0.892532,0.835147,0.80115,0.905805,0.949847,0.068899,0.737184,0.948638,0.961606
5.859375,0.478474,0.09462,0.503993,0.457408,0.437629,0.220412,0.48916,0.469942,0.658519,0.038189,0.298503,0.574071,0.322832,0.287462,0.183514,0.367043,1,0.981428,0.817494,0.872984,0.961235,0.975081,0.914889,0.895039,0.836986,0.837011,0.916165,0.963814,0.257532,0.78536,0.951272,0.97099
6.25,0.323781,0.188939,0.424716,0.391189,0.255322,0.327896,0.352881,0.356526,0.557675,0.225956,0.04259,0.319538,0.213795,0.270984,0.024828,0.186139,1,0.962233,0.731296,0.823722,0.934017,0.959336,0.863781,0.847044,0.745467,0.714073,0.860361,0.939187,0.117447,0.657354,0.917586,0.951641
6.640625,0.328791,0.180273,0.447526,0.448968,0.408507,0.298071,0.407197,0.381497,0.618058,0.067035,0.135776,0.422151,0.322421,0.274491,0.07651,0.329641,1,0.967549,0.737401,0.825646,0.93301,0.959539,0.867097,0.845465,0.736122,0.744453,0.855157,0.93356,0.107478,0.675519,0.921522,0.942799
7.03125,0.231705,0.158729,0.292489,0.266827,0.149313,0.215201,0.314968,0.278418,0.464824,0.052842,0.012448,0.235165,0.101772,0.090486,0.013656,0.017011,1,0.955041,0.661295,0.735667,0.922995,0.950728,0.810233,0.759908,0.739653,0.709726,0.834623,0.920159,0.125536,0.591946,0.933228,0.933459
7.421875,0.098428,0.093082,0.22891,0.204326,0.065837,0.222906,0.209405,0.16842,0.47198,0.076099,0.035894,0.107503,0.053899,0.104956,0.11635,0.091412,1,0.956462,0.625152,0.755237,0.910049,0.9524,0.81339,0.779891,0.664424,0.660012,0.873195,0.907613,0.160816,0.728187,0.922339,0.922605
7.8125,0.148882,0.064663,0.404055,0.378666,0.109733,0.14486,0.359308,0.368581,0.560977,0.139294,0.006906,0.284123,0.126183,0.281592,0.136013,0.166101,1,0.939202,0.597246,0.728143,0.886615,0.950078,0.787922,0.76103,0.639993,0.64093,0.776638,0.895404,0.091806,0.571324,0.880606,0.897474
8.203125,0.113316,0.078135,0.197907,0.168962,0.084575,0.07344,0.173927,0.177094,0.365074,0.104488,0.02622,0.150672,0.059765,0.068398,0.036253,0.007051,1,0.923738,0.536752,0.638645,0.848941,0.918617,0.71639,0.683306,0.507879,0.511468,0.689106,0.843375,0.105094,0.508,0.779747,0.835781
8.59375,0.082568,0.062135,0.235452,0.165726,0.097381,0.072598,0.206749,0.201725,0.373456,0.073726,0.012398,0.135714,0.048022,0.088701,0.119468,0.096995,1,0.962054,0.591792,0.691456,0.899625,0.941515,0.782466,0.738231,0.593984,0.528451,0.831989,0.886091,0.297253,0.71404,0.853876,0.889723
8.984375,0.202407,0.123195,0.308681,0.29123,0.153497,0.195266,0.278759,0.253494,0.374462,0.165258,0.018581,0.136837,0.052138,0.143074,0.094337,0.028452,1,0.944996,0.434908,0.654973,0.880203,0.940416,0.741435,0.714828,0.607976,0.556464,0.870533,0.892744,0.361811,0.727475,0.888813,0.872578
9.375,0.093755,0.094238,0.298028,0.245087,0.065955,0.069517,0.278535,0.253411,0.464382,0.138183,0.00122,0.212585,0.137579,0.130975,0.052808,0.059277,1,0.944911,0.465337,0.677162,0.883069,0.941621,0.763864,0.728251,0.628396,0.631326,0.825662,0.902577,0.318849,0.69164,0.887892,0.891461
